degree,aandersoni_regen_down_Fraction_sp_less4,amaculatum_regen_down_Fraction_sp_less4,amexicanum_regen_down_Fraction_sp_less4,celegans_stress_down_Fraction_sp_less4,clupisFamiliaris_wound_down_Fraction_sp_less4,dmelanogaster_stress_down_Fraction_sp_less4,dmelanogaster_wound_down_Fraction_sp_less4,drerio_regen_down_Fraction_sp_less4,ecoli_stress_down_Fraction_sp_less4,mmusculus_stress_down_Fraction_sp_less4,rnorvegicus_wound_down_Fraction_sp_less4,sscrofa_wound_down_Fraction_sp_less4,xlaevis_wound_down_Fraction_sp_less4,xtropicalis_regen_down_Fraction_sp_less4,label,gene_list,degree,aandersoni_regen_down_Fraction_sp_less4,amaculatum_regen_down_Fraction_sp_less4,amexicanum_regen_down_Fraction_sp_less4,celegans_stress_down_Fraction_sp_less4,clupisFamiliaris_wound_down_Fraction_sp_less4,dmelanogaster_stress_down_Fraction_sp_less4,dmelanogaster_wound_down_Fraction_sp_less4,drerio_regen_down_Fraction_sp_less4,ecoli_stress_down_Fraction_sp_less4,mmusculus_stress_down_Fraction_sp_less4,rnorvegicus_wound_down_Fraction_sp_less4,sscrofa_wound_down_Fraction_sp_less4,xlaevis_wound_down_Fraction_sp_less4,xtropicalis_regen_down_Fraction_sp_less4,label,gene_list
44,0.00039769337840525,0.00178962020282362,0.0282362298667727,0.0308212368264068,0.00874925432491549,0.0149135016901969,0,0.011135414595347,0.001590773513621,0.0451381984489958,0.0612447802744084,0.0387751043945118,0.0171008152714257,0.00735732750049712,1,VAV1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HAO2
9,0,0.000198846689202625,0.00417578047325512,0.0121296480413601,0,0.00795386756810499,0,0,0.000198846689202625,0.0220719825014913,0.00497116723006562,0.003181547027242,0.003181547027242,0,1,SPEN,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,WNT2B
17,0,0.00039769337840525,0.00437462716245775,0.00954464108172599,0.000198846689202625,0.00258500695963412,0,0.00039769337840525,0.000795386756810499,0.00755617418969974,0.00417578047325512,0.0039769337840525,0.00457347385166037,0.000596540067607874,1,FANCF,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRAPPC2
63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NOTCH1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,RPF1
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,HLF,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MYEOV
2,0.000795386756810499,0.00039769337840525,0.0184927420958441,0.0320143169616226,0.00139192682441837,0.0141181149333864,0,0.00278385364883675,0.000795386756810499,0.0421554981109565,0.0135215748657785,0.0139192682441837,0.0157088884470074,0.00755617418969974,1,NTRK3,59,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,GALNS
39,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,EPS15,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,PADI1
62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,ETV6,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,GNAT1
13,0.00039769337840525,0.00039769337840525,0.00656194074368662,0.0153111950686021,0,0.00835156094651024,0,0.00039769337840525,0.000198846689202625,0.0252535295287333,0.00457347385166037,0.00497116723006562,0.0039769337840525,0.000795386756810499,1,KAT6B,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TPCN2
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PWWP2A,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USP22
41,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,SMAD3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,OR2V2
32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,AKT1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,DERL1
15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,EPHA7,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,GMCL1
8,0,0,0,0.000596540067607874,0,0.00039769337840525,0,0,0,0.000596540067607874,0,0.000198846689202625,0.00039769337840525,0,1,KMT2D,1,0,0.000198846689202625,0.0157088884470074,0.0208789023662756,0.00616424736528137,0.0103400278385365,0,0.00755617418969974,0.000994233446013124,0.0262477629747465,0.0457347385166037,0.0272419964207596,0.00934579439252336,0.00139192682441837,0,CCR1
7,0,0,0.000596540067607874,0.00119308013521575,0,0.000596540067607874,0,0.000198846689202625,0,0.00139192682441837,0.000198846689202625,0.000198846689202625,0.000198846689202625,0,1,CLIP1,7,0,0,0.00278385364883675,0.0107377212169417,0,0.00039769337840525,0,0.000198846689202625,0.000198846689202625,0.00596540067607874,0.00576655398687612,0.00497116723006562,0.000198846689202625,0,0,PPRC1
33,0.000596540067607874,0.000596540067607874,0.0121296480413601,0.0300258500695963,0.00198846689202625,0.0123284947305627,0,0.00178962020282362,0.000596540067607874,0.0383774110161066,0.00576655398687612,0.00974348777092861,0.00695963412209187,0.00457347385166037,1,TSC1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,GINS3
8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DDX5,253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PCDHAC1
19,0.00417578047325512,0.001590773513621,0.00795386756810499,0.042950884867767,0,0.00775502087890237,0,0.00178962020282362,0.00914694770332074,0.0272419964207596,0.003181547027242,0.0113342612845496,0.0232650626367071,0.00357924040564725,1,FH,1,0,0.000198846689202625,0.00039769337840525,0.001590773513621,0.000198846689202625,0.000596540067607874,0,0.000198846689202625,0.000198846689202625,0.000994233446013124,0.000198846689202625,0.00039769337840525,0.000198846689202625,0,0,DHX58
22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,FOXP1,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,STARD4
2,0.00039769337840525,0.001590773513621,0.0276396897991648,0.0312189302048121,0.00914694770332074,0.0153111950686021,0,0.0105388745277391,0.00178962020282362,0.0439451183137801,0.0574666931795586,0.036587790813283,0.0155100417578047,0.00715848081129449,1,MYD88,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,ZDHHC14
5,0,0,0.000994233446013124,0.0039769337840525,0,0.00357924040564725,0,0,0,0.00835156094651024,0.00218731358122887,0.00178962020282362,0.001590773513621,0,1,NUP98,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TMEM63B
21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,MUC16,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,UBP1
21,0,0,0.0810810810810811,0,0,0,0,0,0,0.216216216216216,0,0.027027027027027,0.135135135135135,0.297297297297297,1,HOXA13,28,0,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,APOC1
16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,ARAF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OR10H3
4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,SMARCA4,4,0.00218731358122887,0.000795386756810499,0.0491151322330483,0.0600517001391927,0.00198846689202625,0.0282362298667727,0.000198846689202625,0.00596540067607874,0.00178962020282362,0.0914694770332074,0.0371843308808908,0.0336050904752436,0.038178564326904,0.0125273414197654,0,TCEAL1
21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,TEC,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,TRDN
24,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,ACKR3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RAB15
3,0,0.000198846689202625,0.000596540067607874,0.0119308013521575,0,0.00198846689202625,0,0.000198846689202625,0.000994233446013124,0.00576655398687612,0.00258500695963412,0.00178962020282362,0.0109365679061444,0.000198846689202625,1,NPM1,46,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,ZMYND8
1,0,0,0,0,0,0.375,0,0,0,0,0.125,0,0.125,0,1,CRLF2,11,0.001590773513621,0.000795386756810499,0.0169019685822231,0.0373831775700935,0.00198846689202625,0.0155100417578047,0,0.00178962020282362,0.00119308013521575,0.0520978325710877,0.00894810101411811,0.0145158083117916,0.0115331079737522,0.00596540067607874,0,PPWD1
10,0.00218731358122887,0.00119308013521575,0.0487174388546431,0.0515012925034798,0.00139192682441837,0.0260489162855438,0.000198846689202625,0.00576655398687612,0.00218731358122887,0.0855040763571287,0.0379797176377013,0.0314177768940147,0.033406243786041,0.0113342612845496,1,ABL1,16,0,0.000596540067607874,0.0232650626367071,0.0375820242592961,0.00298270033803937,0.0194869755418572,0.000198846689202625,0.00417578047325512,0.00218731358122887,0.0345993239212567,0.017498508649831,0.0228673692583019,0.0198846689202625,0.00636309405448399,0,CCDC64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CD79B,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ST3GAL1
34,0,0.000198846689202625,0.0153111950686021,0.0200835156094651,0.00616424736528137,0.00994233446013124,0,0.00695963412209187,0.00119308013521575,0.0246569894611255,0.0457347385166037,0.027043149731557,0.00874925432491549,0.00119308013521575,1,CSF1R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NHLH2
11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,IRS4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GPATCH1
14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,FGFR4,306,0.000795386756810499,0.000795386756810499,0.0188904354742494,0.0415589580433486,0.00218731358122887,0.019089282163452,0,0.00198846689202625,0.00039769337840525,0.0602505468283953,0.0109365679061444,0.0151123483793995,0.0113342612845496,0.00536886060847087,0,RASA1
25,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,RARA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ELAC2
1,0.000795386756810499,0.0023861602704315,0.0186915887850467,0.0161065818254126,0.00457347385166037,0.00755617418969974,0,0.00974348777092861,0.000198846689202625,0.0320143169616226,0.03181547027242,0.0165042752038179,0.00835156094651024,0.00656194074368662,1,BRCA2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PPEF2
18,0.000198846689202625,0.000198846689202625,0.0220719825014913,0.0248558361503281,0.00636309405448399,0.0123284947305627,0,0.00775502087890237,0.00139192682441837,0.0344004772320541,0.0552793795983297,0.0312189302048121,0.0163054285146152,0.0023861602704315,1,FLI1,15,0,0,0.666666666666667,0.416666666666667,0,0,0,0,0,0.166666666666667,0,0.333333333333333,0.25,0.0833333333333333,0,XIRP2
10,0.0039769337840525,0.00139192682441837,0.004772320540863,0.0298270033803937,0,0.00437462716245775,0,0.000795386756810499,0.00735732750049712,0.0180950487174389,0.000596540067607874,0.00755617418969974,0.0186915887850467,0.003181547027242,1,SDHC,60,0.000198846689202625,0.00039769337840525,0.0268443030423543,0.0483197454762378,0.00497116723006562,0.0232650626367071,0.000198846689202625,0.00497116723006562,0.00218731358122887,0.0457347385166037,0.0290316166235832,0.0320143169616226,0.0232650626367071,0.00835156094651024,0,FAAH2
17,0,0,0,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0,1,BRD4,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CDK11B
70,0.001590773513621,0.00039769337840525,0.0375820242592961,0.0312189302048121,0.000795386756810499,0.0155100417578047,0.000198846689202625,0.00357924040564725,0.000994233446013124,0.0562736130443428,0.0290316166235832,0.0214754424338835,0.0244581427719228,0.00676078743288924,1,SETBP1,1,0.000198846689202625,0,0.000994233446013124,0.00119308013521575,0,0,0,0,0,0.00039769337840525,0.000198846689202625,0.000198846689202625,0.000795386756810499,0,0,DPF2
1,0.000198846689202625,0.000198846689202625,0.00775502087890237,0.00874925432491549,0.00218731358122887,0.0039769337840525,0,0.00298270033803937,0,0.0123284947305627,0.017498508649831,0.0107377212169417,0.00536886060847087,0.00218731358122887,1,MYB,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,VIL1
5,0.001590773513621,0.00039769337840525,0.00755617418969974,0.0226685225690992,0.00039769337840525,0.00715848081129449,0,0.000994233446013124,0.00278385364883675,0.0234639093259097,0.0039769337840525,0.00735732750049712,0.0113342612845496,0.00298270033803937,1,IDH2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,HINT1
7,0.000994233446013124,0.00039769337840525,0.0316166235832173,0.0262477629747465,0.0039769337840525,0.0123284947305627,0.000198846689202625,0.00636309405448399,0.001590773513621,0.0473255120302247,0.0534897593955061,0.030224696758799,0.0204812089878704,0.00357924040564725,1,MSN,28,0.000198846689202625,0.000198846689202625,0.0101411811493339,0.0200835156094651,0.000198846689202625,0.00894810101411811,0,0.001590773513621,0.000596540067607874,0.0252535295287333,0.00755617418969974,0.00954464108172599,0.00954464108172599,0.0023861602704315,0,CNOT4
4,0.000596540067607874,0.00198846689202625,0.0326108570292305,0.0373831775700935,0.00954464108172599,0.0180950487174389,0,0.0131238814873732,0.00198846689202625,0.0511035991250746,0.0598528534499901,0.0399681845297276,0.0188904354742494,0.00934579439252336,1,BCL11B,41,0,0,0.000596540067607874,0.00139192682441837,0,0,0,0,0,0.00218731358122887,0.000198846689202625,0.000994233446013124,0.00039769337840525,0,0,UTP3
60,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,CREB3L1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,GCA
13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,ATIC,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OR5I1
150,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,EZR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEPDC4
13,0.000198846689202625,0.000198846689202625,0.0171008152714257,0.0246569894611255,0.00616424736528137,0.0121296480413601,0,0.00676078743288924,0.001590773513621,0.0280373831775701,0.046132431895009,0.0284350765559753,0.0109365679061444,0.00218731358122887,1,POU2AF1,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,KCNH3
1,0,0.000198846689202625,0.00517001391926824,0.00596540067607874,0.000596540067607874,0.00218731358122887,0,0.000795386756810499,0.00039769337840525,0.00835156094651024,0.0141181149333864,0.00676078743288924,0.00437462716245775,0.000198846689202625,1,PICALM,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,WDR81
3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,CBFB,268,0.000994233446013124,0.0023861602704315,0.017498508649831,0.0163054285146152,0.00437462716245775,0.00755617418969974,0,0.00954464108172599,0.00039769337840525,0.0312189302048121,0.0300258500695963,0.0161065818254126,0.00934579439252336,0.00695963412209187,0,SKA1
19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,SUZ12,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PTPN14
66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,SALL4,11,0.000994233446013124,0.00258500695963412,0.0155100417578047,0.0129250347981706,0.003181547027242,0.00596540067607874,0,0.00855040763571287,0.000198846689202625,0.0278385364883675,0.022270829190694,0.0101411811493339,0.00616424736528137,0.00636309405448399,0,PLK4
27,0.000795386756810499,0.000198846689202625,0.0119308013521575,0.0242592960827202,0.00139192682441837,0.0107377212169417,0,0.000795386756810499,0.00039769337840525,0.0347981706104593,0.00497116723006562,0.00934579439252336,0.00715848081129449,0.00357924040564725,1,POT1,6,0.00278385364883675,0.000994233446013124,0.00338039371644462,0.0260489162855438,0,0.00457347385166037,0,0.000596540067607874,0.00576655398687612,0.0157088884470074,0.000596540067607874,0.00536886060847087,0.0172996619606284,0.00178962020282362,0,MRPL28
27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,STRN,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EXTL1
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GRM3,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,KIF9
6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,TRIP11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RGL4
30,0,0,0.00556770729767349,0.0109365679061444,0.00139192682441837,0.00596540067607874,0,0.000994233446013124,0.00039769337840525,0.00795386756810499,0.00377808709484987,0.00676078743288924,0.004772320540863,0.00258500695963412,1,MAP3K13,5,0.000795386756810499,0.000795386756810499,0.0180950487174389,0.0401670312189302,0.00198846689202625,0.0161065818254126,0.000198846689202625,0.00198846689202625,0.00119308013521575,0.0530920660171008,0.00795386756810499,0.0147146550009942,0.0103400278385365,0.00536886060847087,0,HNRNPA1L2
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,RBM15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GET4
27,0.00039769337840525,0.000198846689202625,0.00855040763571287,0.00338039371644462,0.00039769337840525,0.00278385364883675,0,0.000994233446013124,0.000198846689202625,0.00994233446013124,0.00874925432491549,0.00556770729767349,0.00536886060847087,0.00198846689202625,1,KLF4,7,0.000198846689202625,0.000795386756810499,0.00954464108172599,0.020680055677073,0.000596540067607874,0.00835156094651024,0,0.00139192682441837,0.00139192682441837,0.0248558361503281,0.004772320540863,0.00755617418969974,0.00517001391926824,0.001590773513621,0,NPRL2
4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,ACSL6,346,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,PDK3
5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SDHAF2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RAD9B
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,AKAP9,2,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,SPRR1B
1,0,0,0.00198846689202625,0.00636309405448399,0,0.000198846689202625,0,0,0.00039769337840525,0.004772320540863,0.00497116723006562,0.00437462716245775,0.00258500695963412,0.000198846689202625,1,RPN1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,MMP11
7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,CHEK2,248,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CLINT1
12,0.000198846689202625,0.000198846689202625,0.00835156094651024,0.0149135016901969,0,0.00695963412209187,0,0.000198846689202625,0.00039769337840525,0.0284350765559753,0.00417578047325512,0.00815271425730762,0.00536886060847087,0.000795386756810499,1,NUMA1,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,TMEM129
13,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,MAP2K4,7,0.000596540067607874,0.00039769337840525,0.0240604493935176,0.03181547027242,0.00139192682441837,0.0155100417578047,0.000198846689202625,0.00338039371644462,0.000994233446013124,0.0425531914893617,0.0155100417578047,0.0196858222310599,0.0200835156094651,0.00556770729767349,0,FEZ2
24,0.00198846689202625,0.00039769337840525,0.0443428116921853,0.033406243786041,0.003181547027242,0.0182938954066415,0.000198846689202625,0.00676078743288924,0.001590773513621,0.0640286339232452,0.0515012925034798,0.0355935573672698,0.0292304633127858,0.00636309405448399,1,ERG,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIPAS39
27,0.00258500695963412,0.00139192682441837,0.0530920660171008,0.0580632332471664,0.00198846689202625,0.0292304633127858,0.000198846689202625,0.00596540067607874,0.0023861602704315,0.0892821634519785,0.0451381984489958,0.0367866375024856,0.036587790813283,0.0119308013521575,1,FLNA,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADCY10
13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,ZNRF3,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DDX58
67,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,BCL6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUDS3
6,0,0,0.000198846689202625,0.00457347385166037,0.000596540067607874,0.001590773513621,0,0,0,0.00338039371644462,0.00039769337840525,0.00139192682441837,0,0.00039769337840525,1,MSI2,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,CREB3L4
23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NONO,152,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,IGF2
42,0.000198846689202625,0,0.00198846689202625,0.00775502087890237,0,0.00357924040564725,0,0,0,0.0115331079737522,0.0023861602704315,0.00278385364883675,0.003181547027242,0,1,NSD1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TNFRSF19
7,0.000795386756810499,0.000198846689202625,0.00497116723006562,0.0172996619606284,0,0.00775502087890237,0,0.00039769337840525,0.00218731358122887,0.0220719825014913,0.00556770729767349,0.00437462716245775,0.00676078743288924,0.000795386756810499,1,KAT6A,60,0.000994233446013124,0.000994233446013124,0.01590773513621,0.0387751043945118,0.00178962020282362,0.0155100417578047,0,0.00278385364883675,0.00198846689202625,0.0465301252734142,0.00894810101411811,0.0115331079737522,0.00934579439252336,0.00556770729767349,0,CENPT
14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NF2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RPH3AL
91,0,0,0.00656194074368662,0.0115331079737522,0.00278385364883675,0.00676078743288924,0,0.00198846689202625,0.00039769337840525,0.00954464108172599,0.00457347385166037,0.00954464108172599,0.00616424736528137,0.00278385364883675,1,MUC4,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TPPP
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AXIN2,108,0.00139192682441837,0.00039769337840525,0.0435474249353748,0.0602505468283953,0.00258500695963412,0.028633923245178,0.000198846689202625,0.00497116723006562,0.00178962020282362,0.0906740902763969,0.0298270033803937,0.0296281566911911,0.0324120103400278,0.0113342612845496,0,ULK2
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FANCE,46,0.000596540067607874,0.00039769337840525,0.0171008152714257,0.0355935573672698,0.0023861602704315,0.0163054285146152,0,0.0023861602704315,0.000795386756810499,0.0451381984489958,0.0113342612845496,0.014316961622589,0.014316961622589,0.00815271425730762,0,NAP1L2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SRC,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C21orf91
4,0.000994233446013124,0.00039769337840525,0.0115331079737522,0.0163054285146152,0.000198846689202625,0.00636309405448399,0,0.00139192682441837,0.00039769337840525,0.0268443030423543,0.00735732750049712,0.00775502087890237,0.00954464108172599,0.00437462716245775,1,NAB2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRO
20,0.00139192682441837,0.000596540067607874,0.0250546828395307,0.0316166235832173,0.000596540067607874,0.0161065818254126,0,0.001590773513621,0.000596540067607874,0.0636309405448399,0.0165042752038179,0.0180950487174389,0.0147146550009942,0.00357924040564725,1,LATS1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,GLCE
79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,KRAS,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,SLC22A5
23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,HERPUD1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SERHL
80,0.000596540067607874,0.000198846689202625,0.0155100417578047,0.00914694770332074,0.000795386756810499,0.00417578047325512,0,0.00218731358122887,0.000198846689202625,0.0202823622986677,0.0155100417578047,0.0101411811493339,0.0117319546629549,0.00278385364883675,1,PDCD1LG2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,UBASH3B
15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,JAK3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEIL2
2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,RNF213,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,IFT57
3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,SMARCB1,12,0,0,0.000795386756810499,0.0119308013521575,0,0.00198846689202625,0,0.000198846689202625,0.000994233446013124,0.00517001391926824,0.0023861602704315,0.00178962020282362,0.0107377212169417,0.000198846689202625,0,RPS27A
1,0,0,0.00178962020282362,0.00377808709484987,0,0.000795386756810499,0,0.000198846689202625,0.000198846689202625,0.00715848081129449,0.001590773513621,0.00178962020282362,0.000795386756810499,0.000198846689202625,1,ZMYM2,101,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,EIF5
3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,TSHR,96,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,HAND2
3,0.001590773513621,0.000596540067607874,0.0310200835156095,0.0260489162855438,0.000596540067607874,0.0113342612845496,0.000198846689202625,0.00298270033803937,0.000596540067607874,0.0495128256114536,0.0212765957446809,0.0182938954066415,0.0196858222310599,0.00616424736528137,1,SFRP4,89,0,0.000198846689202625,0.000596540067607874,0.0121296480413601,0,0.00198846689202625,0,0.000198846689202625,0.000994233446013124,0.00556770729767349,0.00258500695963412,0.00178962020282362,0.0107377212169417,0.000198846689202625,0,RPL4
1,0,0,0.000795386756810499,0.00139192682441837,0.000198846689202625,0.000994233446013124,0,0,0,0.00119308013521575,0.000198846689202625,0.000596540067607874,0.000795386756810499,0.000198846689202625,1,CCNC,7,0,0,0.000795386756810499,0.000596540067607874,0,0.000795386756810499,0,0.000198846689202625,0,0.000994233446013124,0.00178962020282362,0.00039769337840525,0.000795386756810499,0.000198846689202625,0,TTBK1
11,0.000198846689202625,0.000198846689202625,0.0182938954066415,0.0240604493935176,0.00656194074368662,0.0119308013521575,0,0.00676078743288924,0.000795386756810499,0.0284350765559753,0.0471266653410221,0.030224696758799,0.0119308013521575,0.0023861602704315,1,PRF1,3,0.000198846689202625,0.000198846689202625,0.0210777490554782,0.0288327699343806,0.00695963412209187,0.0151123483793995,0,0.00755617418969974,0.00198846689202625,0.0324120103400278,0.0475243587194273,0.0330085504076357,0.0141181149333864,0.00298270033803937,0,NAPSB
7,0.00218731358122887,0.000596540067607874,0.0439451183137801,0.0483197454762378,0.000994233446013124,0.0230662159475045,0.000198846689202625,0.00497116723006562,0.00119308013521575,0.0835156094651024,0.0338039371644462,0.0288327699343806,0.0310200835156095,0.00994233446013124,1,TCF12,5,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,GCNT2
15,0.001590773513621,0.00039769337840525,0.0304235434480016,0.0198846689202625,0.000596540067607874,0.00894810101411811,0.000198846689202625,0.00198846689202625,0.000596540067607874,0.0445416583813879,0.022270829190694,0.0167031218930205,0.0171008152714257,0.004772320540863,1,ACVR1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USP39
1,0.00218731358122887,0.000994233446013124,0.0471266653410221,0.0503082123682641,0.00139192682441837,0.023861602704315,0.000198846689202625,0.00556770729767349,0.001590773513621,0.0823225293298867,0.0359912507456751,0.0308212368264068,0.0338039371644462,0.0107377212169417,1,BMPR1A,5,0.0023861602704315,0.000596540067607874,0.0445416583813879,0.0431497315569696,0.000795386756810499,0.0226685225690992,0.000198846689202625,0.00497116723006562,0.001590773513621,0.0745675084509843,0.0353947106780672,0.0282362298667727,0.0310200835156095,0.00934579439252336,0,PLEKHH2
3,0.00039769337840525,0.000795386756810499,0.0125273414197654,0.0296281566911911,0.000795386756810499,0.0137204215549811,0,0.00178962020282362,0.00178962020282362,0.0357924040564725,0.00835156094651024,0.0119308013521575,0.00815271425730762,0.0023861602704315,1,CNOT3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ADAT2
