689,0,PDCD2L
755,0,NRP1
1359,0,NRP2
106,0,SPHKAP
1565,0,MAGED4B
363,0,GSTA4
305,0,GSTA5
671,0,GSTA1
187,0,GSTA2
136,0,GSTA3
92,0,DYNLT1
333,0,DYNLT3
1428,0,STRAP
347,0,STRA8
916,0,STRA6
247,0,SIGLEC15
1052,0,SIGLEC10
296,0,SIGLEC11
1297,0,KIFC2
121,0,KIFC3
1782,0,NLGN1
1377,0,SYNPO2
457,0,DMRT1
73,0,DMRT2
127,0,DMRT3
615,0,PROS1
430,0,CRADD
404,0,NCKAP5L
298,0,PLA2G12B
962,0,PLA2G12A
361,0,TNKS2
317,0,EPOR
201,0,HS6ST1
646,0,HS6ST3
806,0,PROSC
1296,0,TCERG1
610,1,CNBP
150,0,INTS12
86,0,INTS10
1024,0,TXN2
447,0,AGAP1
365,0,AGAP2
627,0,AGAP3
689,0,BASP1
189,0,PON1
733,0,YWHAQ
238,0,YWHAH
549,0,YWHAB
1030,0,FCRL3
913,1,YWHAE
594,0,FCRLA
165,0,HTR1D
770,1,PDCD1LG2
655,0,CHST13
292,0,CHST12
349,0,CHST15
1581,0,CHST14
1595,0,ROCK1
1231,0,ROCK2
257,0,HTR1B
1084,0,AGER
546,0,PNMA6A
133,0,LRRC4
1080,0,WNK3
323,0,VSX2
733,0,LRRC1
188,0,WNK4
538,0,RFNG
664,0,MORN5
1591,0,MORN4
877,0,PLD6
1855,0,MORN1
133,0,PLD1
891,0,PLD2
166,0,PLD3
428,0,ST20
412,0,RRP1
1286,0,DOCK8
746,0,DOCK9
679,0,GRIA2
328,0,GRIA3
920,0,DOCK1
1390,0,DOCK7
288,0,GRIA4
277,0,DOCK5
181,0,ACSBG1
78,0,ACSBG2
104,0,TNFRSF12A
665,0,SCNN1G
1698,0,SCNN1D
706,0,SCNN1B
1151,0,SCNN1A
813,0,FAM98C
887,0,FAM98B
1038,0,FAM98A
438,0,CLEC9A
48,0,RPSAP58
214,0,RPP30
769,1,BCORL1
480,0,NT5DC2
1822,0,RUSC2
586,0,RUSC1
321,0,PPIH
857,0,PPIG
1453,0,PPIF
36,0,PPIE
751,0,PPID
167,0,PPIC
349,0,PPIB
288,0,PPIA
90,0,DCPS
712,0,PTHLH
473,0,LLPH
769,0,DCP2
344,0,LZIC
485,0,NAA50
1034,0,CFDP1
1261,0,ATF6B
1248,0,TDP1
197,0,PDE7A
89,0,TDP2
4,0,PIP
6,0,PIR
1079,0,PI3
440,0,ANKRD52
448,0,ANKRD53
1492,0,ANKRD54
563,0,ANKRD55
347,0,KBTBD7
547,0,AMH
414,0,KBTBD4
993,0,KBTBD3
406,0,KBTBD2
1419,0,AMN
647,0,AMT
216,0,RASL11B
91,0,CHRM2
496,0,FAM91A1
1268,0,RBM26
1267,0,RBM27
1284,0,RBM25
261,0,RBM22
746,0,RBM23
612,0,RBM28
337,0,EPHA8
428,1,EPHA7
1286,0,EPHA6
1189,0,EPHA5
1006,0,EPHA4
1017,1,EPHA3
512,0,EPHA2
1532,0,EPHA1
517,0,COL9A2
287,0,COL9A3
665,0,COL9A1
813,0,CD200R1
298,0,ARL1
1936,0,ARL3
1074,0,ARL2
1463,0,ARL6
1391,0,RRM2
495,0,RRM1
932,0,ZC3H12A
283,0,ZC3H12C
1167,0,ZC3H12D
774,0,TSR1
277,0,TSR2
295,0,TH
155,0,TF
5,0,TG
432,0,MLXIPL
1007,0,TXNL1
498,0,TAPBPL
6,0,CYP4A11
782,0,CYP3A5
1227,0,SRSF11
923,0,SRSF10
472,0,PVRL1
1889,1,NBEA
520,0,MRPS25
1481,0,IL2RB
303,0,SULT1E1
150,0,TPCN1
941,0,PIDD1
281,0,BBOX1
395,0,CAPRIN1
683,0,CRYBA2
582,0,RWDD2B
763,0,MRPS21
1441,0,ARL13B
845,0,TICRR
349,0,MC3R
1006,0,GFM1
1084,0,GFM2
1122,0,RIPPLY2
373,0,SLC4A4
1091,0,SLC4A7
66,0,SLC4A1
1557,0,SLC4A3
149,0,SLC4A2
146,0,DCTN2
303,0,DCTN3
1202,1,DCTN1
26,0,SLC4A9
1068,0,SLC4A8
555,0,DCTN4
250,0,DCTN5
154,0,KCMF1
1311,0,KNTC1
241,0,BROX
375,0,PLCL2
1350,0,PLCL1
263,0,HHATL
238,0,IGSF8
1160,0,IGSF9
403,0,IGSF5
760,0,IGSF6
2,0,OR2S2
1323,0,MOB1A
201,0,MOB1B
337,0,ILVBL
1374,0,ITGB1
707,0,ITGB3
1223,0,ITGB2
710,0,ITGB5
597,0,ITGB4
1768,0,ITGB7
492,0,ITGB6
816,0,ITGB8
285,0,KCNA10
119,0,AICDA
223,0,MAT1A
654,0,RAN
1003,0,FGR
864,0,SHMT2
286,0,SHMT1
39,0,FGG
49,0,FGA
92,0,RAX
1163,1,EXT2
877,0,LY96
636,0,C14orf166
198,0,SPTY2D1
274,0,TCTA
39,0,APOBEC2
36,0,CEL
354,0,TMED7
560,0,RNASEH2A
1025,0,RNASEH2C
370,0,RNASEH2B
789,0,MAOB
288,0,MAOA
937,0,NEIL1
958,0,NEIL3
671,0,NEIL2
755,0,HNRNPR
621,0,MMP28
652,0,CLYBL
1071,0,AHI1
145,0,MESP2
1245,0,SNCAIP
1007,0,C1QBP
642,0,HNRNPL
2,0,TAAR1
1070,0,RCE1
912,0,RAD54B
688,0,RAD54L
67,0,ABCB1
127,0,ABCB7
400,0,ABCB6
20,0,ABCB4
699,0,ABCB8
546,0,GOLGB1
40,0,DNLZ
583,0,PMAIP1
642,0,SLC9A8
823,0,IST1
987,0,SNRNP200
127,0,GADD45A
160,0,GADD45B
50,0,GADD45G
1326,0,ZYG11B
1190,0,SPEF1
1780,0,SPEF2
1006,0,ZNF273
35,0,ZNF277
1521,0,ZNF276
802,0,ZNF274
37,0,KCNV2
457,0,KCNV1
171,0,ITGA10
625,0,ITGA11
1257,0,CTXN1
1253,0,CTXN2
378,0,CCKBR
964,1,MAML2
694,0,MAML3
1425,0,MAML1
792,0,HERC1
111,0,HERC3
1104,0,HERC2
506,0,HERC5
258,0,HERC4
75,0,HERC6
618,0,PEX5L
371,0,SLCO2B1
384,0,MKNK2
13,0,LCLAT1
168,0,MKNK1
358,0,ADRA2C
2,0,IFNB1
1024,0,CD58
783,0,OSBP2
84,0,LRP2
1064,0,LRP3
1048,0,LRP1
346,0,LRP6
22,0,LRP4
215,0,LRP5
454,0,LRP8
980,0,HLA-DOA
1135,0,HLA-DOB
1178,0,MAST2
387,0,CALR3
207,0,STIM1
586,0,STIM2
1557,0,ANTXR1
1171,0,ANTXR2
239,0,OR51S1
582,0,MAP2
97,0,C8A
28,0,C8B
2019,0,MAP6
1181,0,MAP7
1585,0,MAP4
154,0,C8G
897,0,TEAD3
615,0,TEAD2
918,0,TEAD1
1540,0,MAP9
81,0,TEAD4
1656,0,PTPN22
885,0,PTPN23
210,0,FAM180B
683,0,PTPN21
480,0,PLEKHF1
358,0,CHIT1
508,0,SERPINI1
13,0,SERPINI2
1288,0,FANK1
293,0,MTPN
1105,0,EPHA10
111,0,DMRTA2
425,0,EBPL
459,0,YY1AP1
1222,0,TOM1L2
787,0,MAPT
732,0,HLA-DQA1
234,0,HLA-DQA2
27,0,UTS2B
34,0,UTS2R
784,0,MSR1
13,0,AVIL
373,0,ANKMY2
631,0,MYCBP2
376,0,HK2
965,0,HK3
462,0,HK1
864,0,MSRA
126,0,SUPT4H1
511,0,TBX1
1266,1,EED
651,0,MAPKAPK5
1032,0,MAPKAPK3
392,0,MAPKAPK2
1120,0,PDHX
671,0,SAMD3
869,0,PDHB
1149,0,SAMD9
402,0,PDIA4
3,0,OR4A5
696,0,NAIP
47,0,LRRC18
1371,0,LRRC14
80,0,LRRC15
1023,0,FAM111B
1353,0,FAM111A
847,0,SVOP
288,0,CCDC101
1046,0,CCDC103
1408,1,DROSHA
442,0,CCDC107
1045,0,CCDC106
575,0,CHRNA4
78,0,CHRNA5
154,0,CHRNA7
35,0,CHRNA1
135,0,CHRNA2
214,0,CHRNA3
299,0,AARS
4,0,LENEP
832,0,XBP1
52,0,FSHB
482,0,FSHR
76,0,PEF1
1244,0,AP5Z1
823,0,SPATA5
87,0,METTL11B
908,0,FGFR1OP2
2,0,HIST1H4A
1449,0,LAPTM5
274,0,ARFRP1
33,0,HIST1H4D
824,0,KDM2A
930,0,KDM2B
1318,0,SIRPG
853,0,PPHLN1
142,1,SIRPA
2,0,HIST1H4L
226,0,TRAPPC9
216,0,TRAPPC8
271,0,TRAPPC1
154,0,TRAPPC3
620,0,TRAPPC2
348,0,TRAPPC5
177,0,TRAPPC4
775,0,PRPH
261,1,MTCP1
480,0,PSMG1
338,0,PSMG2
820,0,PSMG3
590,0,C9orf114
1416,0,FOXM1
1475,0,GDAP1
978,0,FAHD1
56,0,GLTP
747,0,IL3RA
1594,0,NADSYN1
1376,0,PDDC1
84,0,UBTF
472,0,CDCA2
1023,0,CDCA3
542,0,CDCA7
1273,0,CDCA4
777,0,CDCA5
1247,0,CDCA8
955,0,CRB1
1928,0,RSF1
501,1,MUC4
1049,0,FAP
850,0,SPRED1
477,0,SPRED2
516,0,SPRED3
313,0,ASTL
740,0,RELT
109,0,RELN
672,0,RELB
608,0,RELA
593,0,HDGF
429,0,PTRH2
21,0,PTH2R
183,0,UBE2R2
745,0,KLK1
20,1,KLK2
5,0,KLK3
22,0,KLK4
18,0,KLK5
158,0,KLK6
79,0,KLK7
1147,0,ZNF843
949,0,RHBDL2
1478,0,ZNF846
1086,0,RHBDL1
1804,0,COPS8
1170,0,COPS2
381,0,COPS3
1020,0,COPS6
1388,0,COPS4
186,0,COPS5
207,0,ZNF592
511,0,ZNF593
1327,0,ZNF596
262,0,ZNF597
1477,0,ZNF594
907,0,ZNF595
403,0,ZNF598
1826,0,ZNF599
303,0,FDFT1
720,0,FAM135A
668,1,FAM135B
197,0,IGF2
574,0,IGF1
140,0,SST
11,0,CYP27A1
102,0,DDRGK1
682,0,SSB
1818,0,ZNF337
1604,0,ZNF334
1200,0,ZNF335
1223,0,FAM168B
1762,0,ZNF333
376,0,ZNF330
613,1,ZNF331
591,0,TEX15
33,0,TEX14
207,0,NSL1
1558,0,TEX10
10,0,TEX12
291,0,NOTCH2NL
1759,0,THYN1
246,0,NTF3
296,0,NTF4
543,0,UGDH
582,0,SNRNP40
243,0,SLCO1A2
1562,0,TSEN54
73,0,MFSD11
1170,0,GTF3C2
989,0,ZNF33B
159,0,ZNF33A
284,0,PATL1
115,0,MAD2L2
416,0,MAD2L1
199,0,BMPER
1336,0,LRP2BP
843,0,GALNS
73,0,NPY2R
282,0,DYNLL1
1248,0,DYNLL2
1416,0,PRDM5
580,0,GPS1
339,0,GPS2
163,0,GLO1
124,0,CARHSP1
44,0,NPY1R
1683,0,TTC14
1234,0,TTC17
641,0,TTC16
405,0,TTC13
774,0,TTC12
317,0,TTC19
1653,1,PRDM1
936,0,SLC31A2
379,0,ZFP92
2264,0,ZFP90
614,0,ZFP91
672,0,RICTOR
85,0,EGR2
60,0,EGR3
64,0,EGR1
82,0,EGR4
1212,0,DALRD3
33,0,PROK1
298,0,PROK2
145,0,PTDSS1
957,0,PTDSS2
349,0,CNTD2
1987,1,ZEB1
361,0,GTF2A1L
893,0,OBSL1
413,0,FBXO45
1306,0,FBXO44
866,0,FBXO46
2,0,FBXO40
354,0,FBXO43
414,0,FBXO42
40,0,FBXO48
538,0,SFRP2
56,0,SFRP5
1410,0,COL1A2
575,0,WAPAL
1206,1,COL1A1
6,0,LACRT
656,0,EIF1B
179,0,UNCX
394,0,AADAT
485,0,AADAC
1082,0,EPCAM
1541,0,COL6A1
80,0,WBP2
1436,0,COL6A3
1578,0,COL6A2
615,0,WBP5
355,0,KLK13
801,0,KLK10
461,0,PLLP
322,0,AATF
1151,1,PCM1
1168,0,LRRK1
368,0,LRRK2
1644,0,TGFB1I1
315,0,MRPL10
326,0,MRPL11
813,0,MRPL13
684,0,MRPL14
1162,0,MRPL15
693,0,MRPL16
649,0,MRPL17
563,0,MRPL18
1199,0,MRPL19
53,0,PLA1A
679,1,KDSR
543,0,SNCG
128,0,SNCB
1013,0,RNF128
543,0,RNF126
665,0,RNF125
501,0,RNF123
167,0,RNF122
322,0,RNF121
983,0,SACS
840,0,GPN3
381,0,GPN1
904,0,NFKB1
331,1,NFKB2
112,0,DNPEP
637,0,SIAH1
105,0,SIAH2
395,0,NSA2
333,0,PHLPP1
1568,0,PDZRN3
833,0,EMILIN3
1281,0,EMILIN2
1022,0,EMILIN1
114,0,ZNF155
871,0,P2RX4
461,0,HSPBP1
441,0,P2RX6
373,0,DENND1A
909,0,DIS3
64,1,BAP1
159,0,SHARPIN
804,0,ZCCHC12
1350,0,ZCCHC11
79,0,ZCCHC10
440,0,ZCCHC17
43,0,ZCCHC14
144,0,FBXO18
120,0,ANKS4B
260,0,UBE2J2
568,0,GUCY1A3
316,0,SLC45A4
139,1,SLC45A3
100,0,MTUS1
359,0,MTUS2
14,0,IFRD1
528,0,ALS2CL
17,0,FGL1
1031,0,IMPAD1
571,0,FZD10
633,0,CHKA
1191,0,CHKB
296,0,MRI1
94,0,MAPK1IP1L
644,0,DST
940,0,DSP
427,0,THBD
1337,0,DSE
550,0,PDAP1
295,0,CENPBD1
940,0,MSL1
69,0,SLC22A24
1744,0,ZNF83
464,0,AUH
354,0,ZNF81
2086,0,ZNF84
201,0,HOPX
1294,0,CAPZA2
1744,0,CAPZA1
1463,0,SCARF2
560,0,SCARF1
346,0,TRPC4AP
1487,0,HLA-B
391,0,C10orf88
3,0,CER1
863,0,C10orf82
1427,0,DOCK2
1104,1,HLA-A
2,0,GRIN3A
409,0,GRIN3B
234,0,CPVL
613,0,HLA-G
37,0,CERK
219,0,RGCC
165,0,LIN7A
125,0,LIN7C
1002,0,LIN7B
428,0,IMMP2L
370,0,FADD
600,0,NFATC1
265,1,NFATC2
218,0,RPL37A
978,0,TNFAIP8L2
54,0,TNFAIP8L1
688,0,AP2B1
579,0,GFER
299,0,CYP26B1
549,0,PPP1R14B
278,0,PPP1R14C
1014,0,PPP1R14A
433,0,ACY1
1255,0,PCDH10
146,0,PCDH17
275,0,ALKBH8
444,0,PCDH15
430,0,VPS53
714,0,ALKBH7
142,0,VPS51
230,0,ALKBH2
218,0,ALKBH3
124,0,ALKBH1
268,0,PVR
814,0,KISS1
391,0,THAP3
250,0,NIPAL4
910,0,COL17A1
972,0,LIME1
424,0,DHH
1914,0,CDK20
253,0,ALPPL2
169,0,NRIP1
632,0,NRIP2
405,0,NRIP3
594,1,VTI1A
178,0,VTI1B
440,0,CDKN2AIP
560,0,CHSY3
942,0,CHSY1
331,0,AMACR
1003,0,OCIAD2
1060,0,OCIAD1
903,0,TRMU
635,0,SH3GLB1
975,0,SH3GLB2
704,0,CHERP
135,0,RCBTB2
27,0,HELT
635,0,HELQ
45,0,CHI3L1
912,0,CLSPN
574,0,HELZ
376,0,TEX19
1095,0,MYADM
99,0,RBAK
9,0,TEKT1
31,0,TEKT4
57,0,FOS
1448,0,SAFB2
125,0,SGK223
282,0,SEC14L2
279,0,SEC14L1
164,0,SEC14L5
475,0,UPF1
874,0,UPF2
361,0,IL1A
796,0,IL1B
13,0,KRT6B
23,0,KRT6A
297,0,COMP
51,0,COMT
1059,0,IL18
18,0,IL19
601,0,IL10
618,0,IL11
3,0,IL13
409,0,IL15
1444,0,IL16
1084,0,EFHD2
501,0,EFHD1
42,0,TEX11
180,0,PINX1
1685,0,AEBP1
852,0,DSCR3
1545,0,AEBP2
199,0,LTA4H
34,0,ABHD12B
321,0,ZDHHC21
982,0,ZDHHC23
227,0,ISL1
347,0,ISL2
1704,0,KIFAP3
986,0,MS4A7
1320,0,MROH7
251,0,MS4A2
997,0,MS4A1
1621,0,ZNF141
1717,0,ZNF140
550,0,ZNF143
648,0,ZNF142
441,0,DNTT
694,0,ZNF148
1427,0,DSC2
593,0,DDX31
11,0,DSC1
192,0,MAGOH
569,0,SOD2
117,0,C20orf27
807,0,RANGAP1
1288,0,KCNN4
385,0,KCNN3
564,0,KCNN2
1006,0,KCNN1
1197,0,PKIG
414,0,PKIA
899,0,PKIB
69,0,NIT2
418,0,NIT1
476,0,HCFC1R1
1146,0,TYSND1
640,0,INO80
129,0,CEND1
226,0,ACACA
1019,0,CYHR1
446,0,CR1L
759,0,NUP153
757,0,NUP155
378,0,SORCS2
837,0,SORCS3
537,0,CARS2
222,0,GPKOW
112,0,NANOG
3,0,RRH
177,0,MAPK3
113,1,MAPK1
274,0,MAPK6
799,0,MAPK7
345,0,BCO2
612,0,MAPK8
718,0,MAPK9
1132,0,CUZD1
986,1,LYL1
52,1,BCOR
101,0,VWA3B
96,0,THNSL2
1197,0,THNSL1
39,0,CCL11
331,0,CCL13
337,0,CCL14
107,0,CCL15
299,0,GPBP1L1
535,0,CCL17
532,0,CCL18
642,1,STAT5B
886,0,STAT5A
784,0,C1QTNF1
1573,0,SERPINA1
10,0,SERPINA4
292,0,SERPINA5
25,0,SERPINA6
207,0,SERPINA7
544,0,ZC3HC1
344,0,FOXRED2
155,1,CREB3L1
825,0,SYNPO
1164,0,CTC1
182,0,ANP32E
469,0,ANP32B
41,0,ANP32A
670,0,HPSE2
143,0,TAT
941,0,ATRNL1
446,0,PRIM1
751,0,PRIM2
423,0,ALOXE3
7,0,MUC17
111,1,MUC16
544,0,MUC15
60,0,MUC13
187,0,MUC12
804,0,PPP1R9B
759,0,SYNE3
1321,0,MBTD1
33,0,GPR119
318,1,CTCF
187,0,RARS2
1012,0,RASGRP2
113,0,RASGRP3
956,0,RASGRP1
887,0,RASGRP4
322,0,LRRN3
140,0,HSCB
178,0,LIPG
1018,0,HCK
63,0,FIBCD1
123,0,C7orf25
380,0,C7orf26
1275,0,ZNF426
853,0,ZNF425
1376,0,ZNF423
1263,0,ZNF420
1611,0,ZNF428
529,1,ZNF429
480,0,NEDD8
760,0,NEDD9
219,0,P2RY14
876,0,NEDD1
1340,0,P2RY10
555,0,P2RY11
313,0,P2RY12
658,0,P2RY13
29,0,SFR1
773,0,KIAA0226
1606,0,LMOD1
5,0,OR5W2
268,0,AGXT2
673,0,DAB2
171,0,DAB1
200,0,RAB5A
742,0,RAB5C
456,0,RAB5B
607,0,WNT7A
628,0,WNT7B
7,0,EIF2S3L
812,0,OSCAR
105,0,CSRNP1
1672,0,CSRNP2
706,1,COX6C
1115,0,BUB1
895,0,BUB3
67,0,NUPR1
192,0,ADSSL1
1328,0,NASP
1192,0,TMEM130
204,0,TMEM131
750,0,TMEM134
145,0,TMEM135
787,0,TMEM138
174,0,FOXE1
1257,0,SLC35C2
293,0,XK
606,0,XG
5,0,MUCL1
299,0,CRHR2
933,0,CRHR1
40,0,SCGB1D2
1242,0,CDYL
1286,0,HCLS1
739,0,KRI1
715,0,TECPR1
889,0,TECPR2
748,0,COQ5
1505,0,COQ4
699,0,FCHO2
1038,0,FCHO1
689,0,AUP1
1085,0,PNPO
1384,0,APBB1IP
1526,1,SKI
955,0,CLDND1
19,0,CLDND2
897,0,GEM
1482,0,RIC8B
265,0,RIC8A
893,0,BAHCC1
399,0,HIST1H2AH
670,0,PHF8
4,0,OR52J3
78,0,PHF7
153,0,C2CD4A
1335,0,WHSC1L1
586,0,VARS2
2,0,RPS26
324,0,RPS27
287,0,RPS24
226,0,RPS25
318,0,RPS23
231,0,RPS20
199,0,RPS21
422,0,RPS28
393,0,ATRN
4,0,OR1E2
1127,1,ATRX
551,0,CHMP1A
262,0,PREB
319,0,PREP
594,0,NBAS
429,0,NIF3L1
745,0,TMBIM6
4,0,TMBIM4
778,0,TMBIM1
1208,0,DRD4
206,0,DRD5
590,0,DRD2
339,0,DRD3
79,0,DRD1
1579,0,RNF44
845,0,GLG1
200,0,TTC9C
128,0,TTC9B
176,0,NOSIP
964,0,ENTPD7
685,0,ENTPD6
168,0,ENTPD5
257,0,ENTPD4
199,0,ENTPD3
410,0,ENTPD2
1028,0,ENTPD1
1011,0,ENTPD8
860,0,SNAPC3
914,0,SNAPC2
421,0,SNAPC1
1398,0,SNAPC5
1282,0,SNAPC4
31,0,XIAP
282,0,HESX1
397,0,CAGE1
945,0,PROCR
2,0,ODF3
663,0,ODF2
395,0,ODF1
905,0,KIF3B
1135,0,KIF3C
2286,0,KIF3A
300,0,TMEFF2
302,0,STAMBP
978,0,TLR10
352,0,TBXA2R
389,0,SEL1L
81,0,CGB5
458,0,CGB7
585,0,PDSS2
156,0,PDSS1
69,0,KIAA2018
1206,0,CNTLN
161,0,DYRK3
763,0,EMP2
1305,0,EMP3
990,0,EMP1
1272,0,TMSB4X
562,0,CCDC23
101,0,CCDC22
255,0,CCDC25
487,1,VHL
171,0,CDKN3
269,0,HNMT
30,0,UBE2G2
257,0,UBE2G1
581,0,KCTD20
54,0,KCTD21
629,0,CEBPZ
380,0,FAM101B
1019,0,SGPL1
2179,0,APBB1
1199,0,APBB2
1125,0,APBB3
649,0,UNKL
1272,0,WDR6
373,0,WDR5
358,0,WDR4
632,0,WDR3
1031,0,DIAPH1
748,0,WDR1
501,0,DIAPH3
474,0,COX6A1
1180,1,POU2AF1
213,0,SNX32
437,0,IRGQ
243,0,CHRAC1
534,0,C1orf141
9,0,GABRR1
42,0,GABRR2
296,0,GABRR3
1003,0,TRIM59
175,0,TRIM58
190,0,TRIM55
9,0,TRIM54
887,0,TRIM56
1315,0,RNASET2
1455,0,TRIM52
45,0,CCNDBP1
243,0,NUS1
775,0,ATP6V1E1
2,0,ATP6V1E2
156,0,KRTCAP2
41,0,MYOG
1188,0,HSD17B8
294,0,HMGCL
224,0,PRMT3
776,0,HSD17B1
770,0,HSD17B2
271,0,HSD17B3
401,0,HSD17B4
47,0,HSD17B6
267,0,HSD17B7
165,0,ALDH3B2
703,0,ALDH3B1
151,0,ZNF219
392,0,PARD3
89,0,PSKH1
126,0,IL1RL1
454,0,IL1RL2
1112,0,PEBP1
267,0,PEBP4
689,0,CEP192
273,0,UTP14A
71,0,TNFRSF21
137,0,UTP14C
751,0,TNFRSF25
570,0,CNOT1
1410,0,CNOT4
196,0,HUS1B
203,0,SLC29A3
244,0,SLC29A2
207,0,SLC29A1
1059,0,C6orf203
1635,0,MRAS
72,0,MRAP
505,0,SARM1
934,0,RFC5
463,0,RFC4
23,0,HTN1
444,0,RFC1
781,1,ZFHX3
188,0,CBX8
1346,0,CBX7
707,0,CBX6
1572,0,CBX5
632,0,CBX4
138,0,CBX3
273,0,CBX2
1838,0,CBX1
623,0,CKS2
292,0,ACADSB
500,0,SHOC2
1471,0,HKR1
190,0,ERCC8
123,0,ERCC1
859,1,ERCC2
1828,1,ERCC3
539,1,ERCC4
1077,1,ERCC5
831,0,CD244
1275,0,MRPS16
1199,0,MRPS15
949,0,CD247
1459,0,MRPS12
1344,0,MRPS11
267,0,PFKP
1941,0,PFKM
556,0,PFKL
182,0,SNURF
346,0,WARS
711,0,THOP1
133,0,CLEC4M
535,0,CLEC4C
936,0,CLEC4A
291,0,SSR1
561,0,SSR2
199,0,SSR3
767,0,SSR4
1495,0,CTTNBP2NL
1095,0,CASP8AP2
3,0,APOC2
30,0,APOC3
151,0,APOC1
292,0,DLL1
1596,0,ZFPM2
1420,0,POU6F1
710,0,KLHDC10
717,0,ZFPM1
87,0,PAGE4
393,0,PGK2
1129,0,PGK1
503,0,BECN1
1006,0,OXA1L
568,0,SCRN3
705,0,DOCK10
1217,0,DOCK11
448,0,DPM3
1266,0,DPM2
355,0,DPM1
1475,1,CDH11
675,1,CDH10
1035,0,CDH13
280,0,CDH12
6,0,CDH15
139,0,CREG1
237,0,CDH19
93,0,CDH18
296,0,OR4A16
1229,0,NIPBL
28,0,MBP
722,0,DNAJC11
794,0,RBCK1
36,0,TAF7L
563,0,CKAP2
422,0,HTR1E
302,0,HTR1F
52,0,HTR1A
310,0,CKAP4
1157,0,CKAP5
66,0,BCL2L1
279,0,BCL2L2
900,0,ITSN1
135,0,ITSN2
1381,0,FAM193B
353,0,TREH
838,0,MEFV
709,0,AFAP1L1
553,0,AFAP1L2
581,0,PCMT1
992,0,SLAIN2
205,0,CPA4
546,0,OSM
767,0,OS9
903,0,SH2D4A
112,0,SH2D4B
131,0,NPHS2
214,0,NPHS1
99,0,ARG1
65,0,ARG2
999,0,TMEM50B
514,0,TMEM50A
1057,0,GON4L
1527,1,ABL1
475,1,ABL2
779,0,IL9R
319,0,TMED4
844,0,TMED3
420,0,TMED2
394,0,TMED1
1069,0,ARPP19
1098,0,BAIAP2L1
528,0,HNRNPU
322,0,HNRNPK
114,0,FASN
442,0,HNRNPM
104,0,HNRNPC
984,0,HNRNPD
711,0,HNRNPF
178,0,SLC6A12
1336,0,TNNI3K
140,0,ANKRD33B
263,0,TADA1
328,0,TADA3
1295,0,CD53
291,0,CD55
466,0,CD59
651,0,SRP54
800,0,SLC11A1
425,0,SRA1
403,0,SPATA3
627,0,SPATA2
3,0,HIST1H4C
15,0,HIST1H4B
56,0,PABPN1L
2,0,HIST1H4K
89,0,HIST1H4J
315,1,HIST1H4I
36,0,HIST1H4H
423,0,HKDC1
2,0,OR9I1
101,0,PCSK1
288,0,KCNF1
336,0,PTRH1
381,0,CTBP1
472,0,CTBP2
439,0,GTF3C3
224,0,OR5D18
539,0,GTF3C1
955,0,GTF3C6
889,0,GTF3C5
643,0,GTF3C4
1409,0,CD99L2
2,0,OR5D16
420,0,GAR1
496,0,EPS15L1
540,0,GART
292,0,GARS
1378,0,ATAD5
891,0,ATAD1
67,0,ATAD2
1240,0,TCIRG1
511,0,FRAT1
1645,0,FRAT2
1365,0,SIGIRR
264,0,SC5D
488,0,MTIF3
1004,0,MTIF2
1343,0,NAPB
170,0,CALB2
65,0,CALB1
401,0,COX19
2000,0,FAM20B
134,0,FAM20C
813,0,CARKD
214,0,AGGF1
15,0,PYURF
1033,0,EEA1
655,0,FXN
305,0,NIPAL3
543,0,YRDC
734,1,EWSR1
928,0,AHCTF1
288,0,FAM58A
455,0,ARL2BP
205,0,SLC47A2
1578,0,SLC16A13
701,0,CHM
229,0,RINT1
937,0,SH3BGRL
531,0,SERINC3
810,0,PINK1
378,0,CAMTA2
815,1,CAMTA1
557,0,SDF2L1
32,0,NPFFR2
479,0,NPFFR1
536,0,ABTB1
49,0,ABTB2
334,0,RPS6KB1
1313,0,TRADD
1032,0,RPS6KB2
705,0,BUD13
292,0,ISY1
121,0,F2RL3
132,0,F2RL2
1444,0,F2RL1
1100,0,XAB2
176,0,ST6GAL2
499,0,ST6GAL1
834,0,OTUB1
703,0,OTUB2
578,0,NPTN
443,0,ERO1LB
31,0,SULT2A1
299,0,VEZT
277,0,DCAF7
340,0,DCAF6
191,0,DCAF5
163,0,DCAF4
824,0,POLR3F
177,0,POLR3G
372,0,POLR3D
301,0,POLR3E
653,0,POLR3B
690,0,POLR3C
552,0,POLR3A
182,0,POLR3K
185,0,POLR3H
754,0,DNMT1
420,0,HOXD8
686,0,HOXD9
556,0,HOXD4
193,0,HOXD1
603,0,HOXD3
27,0,KIAA0141
1312,0,HSPG2
1024,0,LARGE
1202,0,LAIR1
494,0,TDRD10
569,0,CDK11A
294,0,CDK11B
149,0,SCRN2
1590,0,SCRN1
526,0,TNP2
9,0,TNP1
284,0,LENG9
38,0,NPBWR2
70,0,NPBWR1
1111,0,TMEM201
374,0,TMEM203
891,0,TMEM205
223,0,TMEM206
1144,0,TMEM208
437,0,TMEM209
409,0,HMGCS1
656,0,HMGCS2
864,0,KIAA1324
2258,0,KIAA1328
175,0,OR2AK2
26,0,DEFB4A
60,0,TAC1
137,0,TAC3
3,0,TAC4
530,0,MPND
361,0,HPX
649,0,HPN
86,0,HPD
435,0,OAZ2
273,0,OAZ3
522,0,OAZ1
730,0,PRR5
1596,0,FBP1
55,0,FBP2
