degree,label,gene_list
145,0,HOXA10
1047,0,FAM149B1
412,0,XYLB
322,0,AATF
520,0,PRR7
200,0,OPRK1
1019,0,FKBP3
469,0,RPL18
51,0,HOXC12
665,0,ERN1
282,0,MAGEA9
2,0,OR52B4
340,0,F5
3,0,RRH
848,0,MYL6
29,0,UXS1
924,0,WSB1
298,0,MORC2
234,0,IFNAR1
26,0,PDZD9
325,0,SURF2
271,0,ATMIN
1089,0,KRT18
706,0,CCDC69
1771,0,KIAA1407
1187,0,JMY
403,0,GLOD4
361,0,GTF2A1L
492,0,ITGB6
662,0,ZNF704
402,0,CABP1
391,0,SRSF4
395,0,PTGS1
234,0,MRRF
227,0,BTBD3
1357,0,SASH3
1546,0,TAS2R5
382,0,ATP7A
1195,0,AIFM1
2,0,SLURP1
977,0,RAI1
340,0,LRFN2
137,0,HOXA7
401,0,PRNT
904,0,IL22RA1
300,0,ERMAP
414,0,DEGS1
17,0,CNDP1
4,0,PIP
469,0,UBQLN1
1158,0,SLC25A22
683,0,NR2F1
800,0,PAXIP1
271,0,BCAP31
162,0,ALKBH4
598,0,CCT2
972,0,UBE2E2
16,0,INPP1
236,0,OR5AP2
1817,0,BRSK1
615,0,FAM131C
361,0,CAMP
458,0,EFCAB10
81,0,CGB5
515,0,DPF3
831,0,TMEM41B
1310,0,FGD2
352,0,SEC24A
130,0,TCEANC
1097,0,CYTH4
363,0,SLC33A1
590,0,NECAB3
638,0,NELL1
127,0,HABP2
804,0,SORL1
23,0,ATG10
73,0,UNC45B
422,0,ALG11
506,0,SERPINF1
729,0,S100A3
396,0,THAP1
518,0,DAAM1
252,0,DAGLA
644,0,MGEA5
880,0,RGS5
1814,0,WRB
756,0,GABPB1
999,0,COL24A1
185,0,MCF2L
224,0,PRKG2
594,0,PPL
825,0,KHSRP
379,0,JPH3
81,0,PSMC6
244,0,RPL7A
337,0,SPTLC3
278,0,CCDC132
496,0,SEC24B
605,0,UTF1
34,0,RAB11B
1589,0,SH2D3A
827,0,SH2D3C
239,0,DOK7
490,0,IGFBP3
23,0,CITED2
1178,0,GGA3
229,0,SLC38A7
594,0,TMEM18
891,0,TMEM205
339,0,PHRF1
1243,0,CDC42SE1
374,0,CHPF2
1719,0,POLI
316,0,RAX2
1189,0,DNM3
1906,0,LLGL2
1173,0,GRID2IP
1632,0,SLC25A27
409,0,AOX1
888,0,H2AFV
615,0,PRKCSH
235,0,ALDH4A1
918,0,PLK1
1207,0,FRMD6
715,0,MT-ND3
181,0,AVPR1B
478,0,EDN2
489,0,MYPOP
514,0,NUDT5
3,0,SEMG1
786,0,HMGB1
1576,0,TMEM43
131,0,AZI2
597,0,SLC27A4
968,0,UNC5CL
2,0,USP17L11
267,0,KCNQ2
683,0,CAMK2D
1026,0,RAB11FIP1
319,0,YPEL1
1257,0,CTXN1
738,0,ATP6V0D1
520,0,PSME1
383,0,KIRREL2
287,0,VPS36
366,0,EPB41L3
185,0,PSG9
401,0,GJA10
1190,0,BRMS1L
160,0,GABRA6
15,0,KRT77
640,0,TFPI
1151,0,ARFIP2
562,0,PFDN4
462,0,RNF10
673,0,PLEKHA8
458,0,AVPR2
694,0,REPS1
367,0,BMP8B
455,0,HBP1
1166,0,EVI2B
518,0,B4GALT3
630,0,MRPL45
1180,0,EHBP1
623,0,KLF16
343,0,SEPHS1
1014,0,PSMD14
333,0,DISP1
344,0,MARCKSL1
177,0,HIST2H2AA3
640,0,STX18
20,0,MYF5
188,0,LRRC28
722,0,TARS2
1119,0,PIGP
649,0,MRPL17
622,0,PPAT
15,0,TFF2
415,0,GLDN
642,0,MCFD2
333,0,TAF4
490,0,UBE2F
122,0,BTBD9
1175,0,CACNA1C
158,0,DENND4A
50,0,MC4R
582,0,NDUFB4
160,0,SERTAD1
680,0,HTATIP2
586,0,VARS2
340,0,SLC9A4
446,0,NUBP2
469,0,DLST
2,0,OR52H1
22,0,ABCG8
45,0,PACS1
609,0,TSPAN2
208,0,RPA2
208,0,INPP5K
233,0,RTN4R
1084,0,DNAJC12
713,0,DPP9
28,0,MBP
1056,0,MRVI1
303,0,KCNS1
232,0,IL6
207,0,TTC37
819,0,FAM156A
968,0,SEL1L3
1432,0,IL1RN
350,0,RYR1
217,0,CUL4A
564,0,KCNN2
918,0,CCL24
180,0,TMEM26
1162,0,CDT1
20,0,OR10A6
343,0,UBE3B
315,0,BTNL2
576,0,AARS2
217,0,FLT1
327,0,TMEM101
34,0,ABHD12B
720,0,MTHFD1
772,0,MRPL28
822,0,SEPW1
550,0,PDAP1
782,0,ADAM28
559,0,ST8SIA3
84,0,UBTF
394,0,PCCA
885,0,FN1
851,0,ZCCHC7
1063,0,USP20
16,0,ARRDC4
271,0,PAQR8
1381,0,TMEM173
383,0,SRP19
672,0,RICTOR
496,0,MED15
19,0,PAX1
358,0,ZFP42
331,0,AMACR
293,0,NODAL
2,0,HIST1H4A
617,0,SH2D6
224,0,PRMT3
1306,0,FBXO44
345,0,PIWIL2
372,0,SLC39A1
49,0,EPO
765,0,SESN3
690,0,LAMA1
424,0,ZNF845
1031,0,IMPAD1
123,0,SLC35B2
1038,0,PCGF3
1176,0,LYST
607,0,AKR7A3
623,0,LPPR2
981,0,FBXO32
709,0,DUSP12
834,0,HSPB11
180,0,MSX2
147,0,UPRT
75,0,ZFYVE1
3,0,KALRN
1542,0,CAV1
837,0,SORCS3
1630,0,CD3E
232,0,CYB5A
2080,0,C16orf45
109,0,UHMK1
229,0,TFAM
763,0,MRPS21
75,0,TIAF1
875,0,CENPA
639,0,TRIB1
635,0,GSPT2
273,0,USP31
583,0,ANGPTL5
326,0,CASZ1
871,0,CCNF
838,0,PTTG1
515,0,CHAF1A
623,0,RTP4
1055,0,GPX1
445,0,XRCC5
526,0,NRSN1
198,0,PRKACB
1852,0,PEG3
977,0,NPR1
357,0,FUT4
106,0,BBS10
486,0,BSDC1
78,0,SLBP
185,0,ST3GAL6
66,0,SLC4A1
649,0,ERCC6
395,0,SORT1
65,0,JUND
198,0,TUBA1B
327,0,DNHD1
736,0,NDUFS4
461,0,UCN
305,0,CNOT10
558,0,IPO4
872,0,KIAA1143
1020,0,ZEB2
299,0,EXOSC5
96,0,WNT11
601,0,SLCO4C1
1029,0,ZFP36L2
447,0,HSD17B11
521,0,SDC3
594,0,TRPM5
2,0,OR5AU1
35,0,DHFR
376,0,GAN
258,0,ZNF317
1007,0,EARS2
583,0,RPAP3
921,0,FBXO21
1362,0,GNB4
634,0,MRPL54
1378,0,ATAD5
273,0,CAMK2G
970,0,TOM1L1
57,0,KRTAP5-6
674,0,KCTD2
1362,0,PTOV1
1427,0,DSC2
413,0,PPT2
510,0,GHRL
26,0,TNNC2
815,0,IQCK
717,0,PLAA
1478,0,ZNF846
125,0,GPR37L1
459,0,ADAM9
44,0,XIRP2
10,0,GSG1
797,0,USP3
32,0,MYPN
509,0,UBAC2
100,0,CYP26C1
125,0,GBA2
724,0,INPP4A
474,0,GPR158
298,0,UBQLN2
789,0,CDC42
1913,0,IFT172
907,0,SNX9
50,0,MKRN3
870,0,TRERF1
432,0,DLX3
144,0,OR1N1
992,0,ASB1
247,0,ATP6V1B1
1782,0,CDK5RAP3
1408,0,STX16
699,0,FRMD5
414,0,XKR4
499,0,KCTD15
1470,0,CALD1
9,0,C7orf34
412,0,EYA2
333,0,MEIG1
364,0,TMEM199
740,0,NFE2L3
170,0,GAL3ST1
2,0,OR4P4
1168,0,BCAP29
253,0,TOP3A
213,0,UGT2B7
168,0,RPUSD4
543,0,SART1
476,0,TRAM1
401,0,DTYMK
755,0,CADM3
842,0,PUM1
861,0,TOLLIP
193,0,ATG3
554,0,TP53I3
666,0,LAT2
256,0,FZD5
132,0,SP8
1092,0,PURA
1062,0,EVI2A
1074,0,USP34
1790,0,CHP1
912,0,IQGAP2
408,0,TGIF2LX
568,0,EMX2
332,0,YKT6
111,0,CCDC85B
892,0,MRPS22
433,0,TRAPPC6A
530,0,TIMM21
165,0,AP2A2
6,0,PPP1R3D
244,0,PVRL3
1146,0,EIF5A
543,0,ADORA2A
8,0,INHBE
1473,0,PPM1M
725,0,SNW1
117,0,ATP4A
256,0,SYBU
230,0,TIGD5
483,0,VIPR2
767,0,DFFB
393,0,RPS9
1778,0,RAB23
154,0,TCF23
1303,0,GPX8
300,0,SRXN1
678,0,VPS26A
1052,0,HMHA1
768,0,MCM7
286,0,MAN2A2
611,0,ZMAT4
1057,0,CIDEB
631,0,IFT57
865,0,VEZF1
311,0,NCSTN
704,0,GALNT15
1495,0,NUDT21
171,0,FN3KRP
437,0,HSPA6
242,0,SEMA3B
2,0,SAG
490,0,KCNH1
168,0,RXRA
1449,0,HDAC11
1132,0,CUZD1
993,0,PLA2G6
323,0,USH1G
1490,0,NME5
132,0,PLXNA2
1164,0,FBXW9
77,0,FLYWCH1
442,0,AGFG1
1204,0,CCDC80
380,0,FOXJ1
277,0,FBXO38
757,0,PPAP2B
535,0,CHD9
1606,0,TMC8
945,0,CISD3
59,0,ZIC4
200,0,ZZEF1
451,0,FOSL2
1343,0,NAPB
28,0,C8B
89,0,NPPC
1160,0,IGSF9
872,0,CCT7
2286,0,KIF3A
289,0,C5
815,0,HTRA1
49,0,EGF
867,0,PCSK5
226,0,RPL6
575,0,WAPAL
1780,0,LRG1
833,0,EMILIN3
1396,0,PLEKHG2
566,0,SETD3
907,0,GNG11
203,0,PARP1
141,0,DHRS3
1685,0,AEBP1
975,0,MRPL3
1506,0,FXYD6
313,0,NFX1
466,0,TNNI2
1257,0,SLC35C2
866,0,FBXO46
287,0,TBPL2
170,0,PPP2R2D
472,0,COPG2
264,0,RTN1
355,0,RAP2A
394,0,SYT17
103,0,ABCC1
36,0,HIST1H4H
1056,0,LAT
269,0,OR56A4
1018,0,HCK
813,0,GNGT2
838,0,ZNF233
165,0,ALCAM
155,0,EMG1
758,0,DHX57
393,0,ATRN
309,0,PER2
605,0,ZDHHC5
861,0,PDLIM7
205,0,C1QL4
65,0,SGMS2
187,0,ENPEP
1652,0,ZNF638
345,0,TRMT112
126,0,BMP6
707,0,PSMD8
1284,0,ZNF496
1035,0,ADAP2
242,0,CREM
999,0,TJAP1
680,0,PDCD5
1871,0,S100PBP
684,0,CHCHD2
289,0,MT1X
530,0,CLIC3
279,0,SULF2
94,0,MAPK1IP1L
7,0,CCDC155
691,0,ABT1
337,0,DUSP2
615,0,WBP5
497,0,MAP4K4
381,0,PSAP
3,0,IL4
292,0,DLL1
444,0,FOXG1
1003,0,FGR
81,0,RASD1
108,0,TGFBRAP1
439,0,ITPA
594,0,FCRLA
556,0,LMF1
1184,0,FEZ2
1566,0,MRPL12
155,0,TF
42,0,TEX11
141,0,SPATA13
602,0,SRGAP2
497,0,TNFRSF8
81,0,RLN1
805,0,CASS4
867,0,MRS2
1070,0,CAV2
296,0,SIGLEC11
601,0,DLX4
2,0,OR2T6
716,0,DEPDC1
1257,0,FYB
1127,0,NCAPH
1115,0,BUB1
1516,0,UQCR10
1385,0,MFAP2
983,0,LOXL2
3,0,KRTAP9-2
1629,0,BNC2
543,0,EVL
870,0,TRPC7
259,0,ZBTB39
1588,0,AGO3
93,0,SLITRK1
310,0,UBE2D2
1321,0,CHFR
885,0,SUV420H1
1453,0,ANKRD26
330,0,MRPL48
323,0,ANAPC5
1541,0,VGLL3
183,0,IMPDH1
402,0,GRB2
1044,0,PPIP5K1
1205,0,NUP205
570,0,MNT
321,0,SMS
376,0,NUDT12
37,0,ALDOB
1006,0,KCNN1
228,0,MCRS1
355,0,SLC38A9
1570,0,HSD11B1L
2,0,GRIN3A
1001,0,CLPB
40,0,ADRB1
1268,0,CLPP
16,0,KRT27
101,0,TCP11L2
23,0,EXOSC6
135,0,RCBTB2
299,0,CYP26B1
2,0,GYS2
1517,0,ZFR
734,0,CNNM2
359,0,AKR1B1
195,0,ADPRHL2
908,0,FGFR1OP2
558,0,SSBP3
149,0,ATOH7
921,0,CHGB
384,0,MED26
484,0,RABIF
295,0,CENPBD1
168,0,SBK2
284,0,PATL1
626,0,ROMO1
143,0,TMEM189
1326,0,IFNGR1
390,0,OR7A5
64,0,DEFA1
779,0,TMEM179
139,0,CHMP6
73,0,URM1
532,0,PLA2G16
1083,0,MRPL2
1158,0,CIB1
125,0,SCARB1
523,0,DDX52
100,0,ZNF408
244,0,RPL39
496,0,EPS15L1
463,0,G3BP1
1588,0,TSPYL4
191,0,CCDC150
202,0,FGF8
674,0,PLCD3
484,0,DYNC1LI1
23,0,KRT2
928,0,LYPD6B
672,0,PDE1C
1379,0,MGA
595,0,BID
2113,0,DEF6
650,0,NCK1
610,0,FIGNL1
472,0,MMAA
205,0,S100A2
979,0,PNCK
1521,0,ZNF276
195,0,KCTD4
968,0,GGT7
29,0,KRT78
838,0,SREK1
404,0,SRRM2
72,0,ABCB10
140,0,TRDN
686,0,MYOZ3
170,0,MPHOSPH6
467,0,AMBRA1
1455,0,SMAD9
502,0,TLL1
754,0,CSRP2BP
377,0,PLEKHM2
413,0,TM9SF4
629,0,CD22
120,0,GMFB
1428,0,STRAP
464,0,ADAT2
1505,0,COQ4
462,0,WDR44
514,0,GNA13
386,0,REEP5
252,0,STMN2
1162,0,ADAM22
23,0,CACNA1S
433,0,UNG
1100,0,FAAH
347,0,TIMM44
2,0,IFNA7
346,0,ZNF526
1311,0,KNTC1
521,0,ELP3
420,0,ELAVL4
343,0,GNPNAT1
1180,0,POMT1
1013,0,RALGPS1
183,0,GALM
1074,0,HDAC7
1538,0,VIM
1086,0,LILRB1
28,0,CNTF
642,0,HCN4
313,0,P2RY12
168,0,CD164
608,0,UBE3D
893,0,TRIM46
26,0,CEACAM16
284,0,ABCA2
88,0,TCF21
1011,0,ADCY5
549,0,YIF1A
1017,0,FYTTD1
157,0,FIG4
406,0,KBTBD2
1214,0,FHL5
354,0,SPTSSB
1140,0,PLA2G4B
90,0,IRS2
27,0,UTS2B
264,0,BNC1
1517,0,SECTM1
856,0,PVRL4
299,0,ZNF287
274,0,TNFRSF19
1381,0,MED23
685,0,ENTPD6
748,0,GCSH
297,0,FCGR3B
877,0,BNIP3
840,0,VAMP3
675,0,SH3GL2
1302,0,APEH
284,0,SLC25A38
237,0,HIST1H1B
1220,0,MPEG1
303,0,FDFT1
921,0,GNRH1
1712,0,RAD9A
480,0,NT5DC2
155,0,NOSTRIN
458,0,CEACAM5
365,0,NME4
466,0,PTGFRN
701,0,NNT
790,0,SDC2
1152,0,ZNF765
403,0,ZNF696
381,0,CDR2
1147,0,CCR5
1131,0,ADCY7
1540,0,ATF2
955,0,CRB1
671,0,SAMD3
978,0,GABRB3
2,0,PRLH
430,0,OR1F1
1988,0,NXPH3
1112,0,CCNB2
1035,0,FAM169A
412,0,EBLN2
154,0,CHRNA7
1122,0,CD69
414,0,XYLT1
192,0,DUSP14
199,0,SLC9A1
95,0,LMX1B
815,0,PRDM6
761,0,ISOC2
1267,0,PCBP4
196,0,POLR2C
266,0,H2AFZ
584,0,COL25A1
1173,0,TNFRSF13C
191,0,DCAF5
898,0,GAB1
354,0,TMED7
1168,0,ZFC3H1
1884,0,SIRT7
58,0,ARHGAP24
2,0,NPFF
4,0,SFTPA2
873,0,OCRL
841,0,MED1
208,0,AAMP
465,0,KRT9
138,0,ARL4D
1403,0,PRKRIP1
114,0,ZNF155
685,0,MRPS30
220,0,ZNF584
1451,0,OFD1
3,0,NOX3
68,0,SLC22A1
874,0,ZNF239
145,0,MESP2
8,0,ACTL7A
280,0,RNF5
1219,0,BEX2
13,0,KRT5
454,0,SLC2A2
403,0,CHORDC1
1973,0,PYGO1
505,0,SLC17A7
926,0,GPBP1
1482,0,BIK
982,0,FBLN5
377,0,TRIM67
313,0,DAG1
454,0,DUOX1
398,0,CCDC83
363,0,DAZL
1572,0,CBX5
241,0,PEX11B
201,0,PBLD
682,0,SSB
156,0,FOXD1
827,0,SURF1
299,0,VEZT
428,0,CXCL17
1416,0,FOXM1
1106,0,USP49
1086,0,SEPT10
405,0,VPS8
308,0,KCNG4
415,0,SRD5A1
459,0,ZC3H7B
656,0,SYTL3
78,0,CYP1A2
541,0,CAB39
903,0,PGS1
657,0,LGALS3
580,0,XCL1
498,0,PAICS
264,0,EYA3
810,0,PSMC2
1445,0,SLC6A5
361,0,CENPH
932,0,PI4KA
362,0,TRIML2
431,0,PRPH2
345,0,UBL7
423,0,ALOXE3
775,0,MAD2L1BP
850,0,CDS2
52,0,TMPRSS11A
1078,0,ATP2B4
176,0,TNFRSF11B
1775,0,SLC26A10
437,0,RHBG
296,0,SLC34A1
1103,0,HLA-DMA
1088,0,DLD
412,0,DLL4
1633,0,SCAMP2
643,0,GNS
1406,0,EDEM1
551,0,TRA2B
1321,0,TCF7
177,0,RPL9
864,0,NFE2L1
1123,0,MECP2
171,0,UCK2
1023,0,CDK17
777,0,CDCA5
364,0,VAX2
1477,0,ZNF594
52,0,FSHB
1581,0,CHST14
661,0,CCAR2
323,0,RPS12
79,0,KLK7
424,0,GLTSCR1
370,0,RNASEH2B
525,0,BDKRB2
1532,0,NAP1L5
722,0,JARID2
151,0,PLK2
154,0,TRAPPC3
1273,0,IFT122
545,0,RETSAT
1024,0,TXN2
234,0,ZNF641
686,0,DPY19L3
994,0,HCST
293,0,TMEM63B
199,0,MTMR14
1011,0,NCS1
1777,0,ADPGK
304,0,ALS2
1944,0,RUFY2
432,0,UPK3B
783,0,SLC25A11
538,0,LBR
815,0,CLIP4
428,0,TBC1D24
36,0,CEL
1637,0,BBS9
153,0,KCNJ3
2,0,PSG1
381,0,RPH3AL
1956,0,LPAR2
901,0,DTHD1
186,0,COPS5
115,0,ENOPH1
378,0,ASPH
534,0,C1orf141
381,0,COPS3
487,0,DDO
1329,0,ACIN1
502,0,GAS2
1426,0,MYL12A
1058,0,PHYHIPL
87,0,MTHFS
695,0,SNX3
284,0,PHF5A
344,0,OR14A16
296,0,OR4A16
672,0,RELB
1351,0,DMPK
604,0,PCYT1A
1147,0,HMGXB4
200,0,EIF4E
114,0,CA7
1096,0,ACPP
1238,0,NPAT
632,0,ERI1
249,0,GRIN2B
618,0,IL11
379,0,COBLL1
216,0,TRAPPC8
1229,0,PGLS
1214,0,CNNM1
593,0,NIP7
241,0,PDCD10
1230,0,COQ9
192,0,GUCA2B
20,0,KRT39
1383,0,ZNF418
458,0,TRIM39
10,0,LCN8
222,0,PLEKHM1
1120,0,CDH3
589,0,PA2G4
176,0,UFSP1
964,0,CTSZ
463,0,HPCAL1
1014,0,PPP1R14A
268,0,LAMP2
1849,0,ZNF354C
794,0,JAKMIP1
497,0,GPR68
950,0,CSDC2
987,0,TSPYL1
866,0,UNC5D
589,0,SLC1A5
140,0,NGB
577,0,GOLM1
373,0,RAE1
561,0,IK
1623,0,GSTM5
1122,0,RIPPLY2
850,0,REC8
373,0,SLC4A4
311,0,KRT15
139,0,CREG1
65,0,MYL10
276,0,TSEN34
174,0,TIPARP
10,0,HIST2H2AB
33,0,ALAS2
140,0,SST
380,0,CCRN4L
1169,0,DCLRE1C
1310,0,PGBD1
1779,0,ZSCAN12
356,0,PIGK
273,0,CBX2
639,0,EMCN
839,0,SP100
426,0,MMP1
1265,0,RADIL
14,0,NMRK2
638,0,KCNH6
815,0,NMNAT3
61,0,PNPLA2
884,0,BRD9
150,0,KIAA1919
56,0,HIST1H2BM
409,0,SOX10
465,0,TCN2
400,0,NUDT15
1544,0,C11orf49
1934,0,SPAG8
420,0,RNF181
649,0,RAD51D
795,0,DDX18
277,0,TSR2
447,0,HIST1H2BG
153,0,BCKDHB
908,0,NDUFB7
1011,0,ENTPD8
123,0,ERCC1
363,0,PDIA6
205,0,GPD2
386,0,RAMP3
89,0,GCDH
1133,0,UNC119
599,0,UTP23
151,0,PIH1D1
50,0,CGB1
425,0,DDX53
1158,0,ZCRB1
538,0,KCTD16
649,0,FOXH1
988,0,HGSNAT
100,0,ODC1
1890,0,NAP1L3
438,0,MYL5
315,0,UTP3
1132,0,KIAA0895
801,0,DNAH1
835,0,LRRC32
793,0,CLDN9
428,0,IMMP2L
627,0,PRR13
983,0,SACS
5,0,ATP4B
805,0,LIG3
265,0,MT-ND6
894,0,MYO6
257,0,POP1
155,0,PYCR2
990,0,ZNF174
394,0,HIST1H2AA
1698,0,FAM110A
493,0,CFLAR
298,0,PROK2
989,0,UBE3A
927,0,ZNF235
175,0,TMEM60
234,0,EDNRB
2060,0,ZNF793
304,0,MLF2
86,0,IL17RC
102,0,CCNB3
766,0,BHLHA15
121,0,FAM151B
841,0,SYT8
940,0,TLR1
212,0,CPLX3
1039,0,ATG4D
500,0,UQCRB
130,0,AMPD1
1625,0,MAGED2
1440,0,CEP250
150,0,INTS12
2020,0,NEK1
916,0,ARHGAP44
40,0,TAS2R10
758,0,OGG1
1328,0,PLEK2
238,0,YWHAH
1240,0,FAM161A
689,0,BEST3
561,0,GABARAPL2
613,0,TPH2
469,0,POTEF
30,0,GLRA1
846,0,RENBP
187,0,HIST1H2BC
53,0,RPP25
996,0,DNASE1
566,0,ACSS3
233,0,OR6C2
389,0,BEND3
590,0,CCDC59
1332,0,ZNF280D
1463,0,CASQ2
41,0,NRAP
1688,0,DCAF11
310,0,VPS33A
706,0,MTAP
1354,0,OTUD3
30,0,TNNT2
1259,0,CCL5
1378,0,DBF4B
98,0,DMBT1
28,0,MAT2A
120,0,ABR
541,0,FAM65A
230,0,PAX2
294,0,F10
137,0,PABPC4
997,0,TMEM184A
339,0,FUT10
1079,0,PABPC1L2A
197,0,IGF2
63,0,KCNS3
452,0,GTPBP3
397,0,DEF8
270,0,MTF1
429,0,ZNF655
170,0,SHC3
882,0,ZNF74
471,0,DNAH2
385,0,EHD1
94,0,HTR3E
290,0,CCDC77
574,0,SFN
1461,0,LMBR1L
1202,0,NUP133
320,0,RNF17
42,0,SHOX
1078,0,UBE2D4
1588,0,FGD3
1062,0,SLC27A1
585,0,PET117
1085,0,BRMS1
255,0,CDK5R2
507,0,PLB1
186,0,TAF10
45,0,CHST7
730,0,BTG3
1017,0,FAM168A
75,0,UFC1
152,0,PLA2G15
1145,0,DENND3
456,0,ZNF565
1042,0,MARCH1
234,0,CPVL
12,0,SAA4
1571,0,CACNB3
1646,0,NRSN2
697,0,PITRM1
1377,0,NDUFC1
1347,0,PTPN18
139,0,GRIN2D
963,0,LEPROT
751,0,SYT3
1900,0,YLPM1
761,0,NFKBIZ
59,0,DLX2
962,0,MRPS2
86,0,TM4SF18
569,0,PRMT6
160,0,F13B
1654,0,GRN
333,0,UBXN1
1299,0,MFAP4
121,0,ZNF367
91,0,KDM1B
1175,0,KLHL23
1290,0,CA11
362,0,SMUG1
317,0,PKP4
187,0,WDTC1
1020,0,CLIC2
2192,0,CRYZL1
1384,0,ATG16L2
1344,0,GTF2H5
1633,0,RBMS1
141,0,RGMB
1005,0,TFEC
229,0,ZNF695
1583,0,MORF4L1
458,0,RASGEF1C
1162,0,GSDMD
63,0,TBRG1
820,0,ORC2
2,0,GJD3
100,0,GNE
412,0,HDAC3
762,0,IMPA2
1905,0,PTBP2
570,0,SEC61A1
81,0,TEAD4
683,0,CLEC11A
956,0,RINL
271,0,TRAPPC1
376,0,HK2
2,0,TNFSF18
205,0,CA5A
958,0,LMTK3
1273,0,NXNL2
1032,0,MAPKAPK3
543,0,RNF126
294,0,NSUN2
82,0,TSHB
546,0,ERMP1
440,0,DLGAP4
319,0,MAP3K15
242,0,PLCE1
188,0,WNK4
383,0,BMP4
504,0,AURKA
1264,0,SEC23A
87,0,APOBEC1
1212,0,CREBZF
846,0,IQGAP3
937,0,MST1R
213,0,EPHB4
1101,0,ANKRA2
516,0,CHST5
21,0,SPATA12
688,0,PMPCA
302,0,SCN10A
92,0,HOXC4
1034,0,CEP78
799,0,KLF5
635,0,GBX2
148,0,MEA1
950,0,AGPAT2
1311,0,CCDC64
373,0,TXLNA
67,0,NUPR1
1131,0,IMMP1L
914,0,SNAPC2
1065,0,DDX1
827,0,PARD6B
363,0,USP6NL
736,0,SRF
15,0,DDN
199,0,SSR3
995,0,ILF3
106,0,LIN54
185,0,S100A13
979,0,OSCP1
363,0,GTF2H1
313,0,AHCYL1
1255,0,CASC5
20,0,SKIL
739,0,CDH6
154,0,BRD7
18,0,IFNA21
125,0,TMEM45A
424,0,CA12
1780,0,HABP4
1046,0,MAPK15
129,0,PMM1
1037,0,EFNA4
1808,0,PRNP
875,0,DVL3
1138,0,CWC22
1216,0,TLE3
645,0,GPI
75,0,OR4D6
128,0,ZHX2
395,0,ODF1
1828,0,ZNF585A
921,0,SVEP1
88,0,ATP6V0E1
1921,0,UNK
157,0,HSF1
1206,0,KLHL22
323,0,VSX2
251,0,DIRAS3
1015,0,LY86
942,0,ARHGAP19
80,0,LRRC15
173,0,WFDC5
1780,0,SPEF2
199,0,AGRP
1119,0,PEX12
630,0,MSL2
270,0,ESCO1
56,0,CBLN2
373,0,RGS4
2,0,SMN2
1655,0,FERMT2
1079,0,DOK1
1120,0,TIMP3
226,0,TRAPPC9
521,0,DRAM1
548,0,ASPRV1
1317,0,CRB3
182,0,SNURF
5,0,TUBA3E
321,0,EXTL1
170,0,RALGAPA2
671,0,MGST2
419,0,USP53
1008,0,LRRC25
443,0,MSH4
688,0,AP2B1
1286,0,KLRB1
1499,0,RAP2B
403,0,SPZ1
1075,0,HDHD3
509,0,FBXL8
270,0,DHCR7
1181,0,ARRDC5
437,0,CTR9
915,0,SF3B5
208,0,FAXDC2
2141,0,LYPLA2
534,0,SCN3B
1014,0,NCOA5
1806,0,LRCH3
270,0,NPY
635,0,TPK1
683,0,OTUD6B
1437,0,FAM13B
387,0,TOX4
451,0,STOML1
239,0,UTP18
1223,0,MYO9B
1094,0,BTAF1
158,0,SCFD2
334,0,GPIHBP1
292,0,PLOD3
740,0,UBP1
542,0,ELMOD1
611,0,SCAMP3
19,0,MRPS6
101,0,BPGM
73,0,SLC38A1
809,0,THTPA
58,0,ATOH1
462,0,FUCA1
304,0,CARD10
716,0,AP1G1
515,0,ZNF503
440,0,ZCCHC17
516,0,CHMP2A
647,0,TUFT1
1476,0,MAGEL2
494,0,CINP
332,0,SLC25A15
694,0,ZNF148
152,0,FRMD4A
345,0,SMAD6
1177,0,BBS2
673,0,ASGR1
409,0,DCK
563,0,PTGIR
2,0,POU4F3
119,0,LIF
833,0,MVP
1072,0,SOD3
1550,0,LRRC48
755,0,ZBTB46
1342,0,NVL
723,0,ARAP1
1213,0,TEN1-CDK3
1099,0,SPIRE1
496,0,ADCY9
336,0,UQCRC2
423,0,CNTNAP4
303,0,ARFGAP3
2,0,OR6N2
556,0,NNMT
424,0,USO1
519,0,GLA
271,0,GPR61
218,0,GRP
73,0,NT5C3A
1487,0,ATP1B2
864,0,MSRA
2087,0,PSD4
18,0,CTRC
97,0,C8A
1048,0,LAMA2
464,0,HYPK
531,0,ST5
545,0,OGDH
29,0,GPR151
353,0,RBMXL1
889,0,CHD8
465,0,CDH2
562,0,TBC1D20
1353,0,LMNB1
1002,0,ZBTB37
136,0,B3GNT7
1207,0,RILP
595,0,GNAO1
634,0,NXPH1
774,0,ARHGAP11A
663,0,UBE2L3
1092,0,KLF7
798,0,DHX15
549,0,HSFX1
1210,0,GPR65
1855,0,ZNF610
251,0,PRDM12
1555,0,DDX50
758,0,SNTG1
141,0,DGKD
976,0,TTC1
1967,0,COL16A1
469,0,GCN1L1
204,0,GNPDA1
10,0,VHLL
212,0,HECTD3
610,0,STAT4
279,0,TPH1
766,0,CYFIP1
407,0,ADIPOR1
168,0,EXOC8
529,0,AK7
823,0,PRRG4
2,0,TAF1L
783,0,KHNYN
659,0,TEF
768,0,EI24
1358,0,GRM6
456,0,ZFAND2B
332,0,MFI2
463,0,TSHZ2
416,0,H1FOO
81,0,RBP2
74,0,SLC30A3
3,0,OR4C15
