sample	TCGA_GTEX_main_category
GTEX-Y3IK-0126-SM-4WWE9	GTEX Spleen
GTEX-Y5LM-0326-SM-4VBRN	GTEX Spleen
GTEX-Y8LW-0126-SM-4VBS1	GTEX Spleen
GTEX-YB5E-0426-SM-5IFHR	GTEX Spleen
GTEX-YEC4-0126-SM-4W21T	GTEX Spleen
GTEX-YFCO-0926-SM-5LUA5	GTEX Spleen
GTEX-ZAB5-0526-SM-5CVMU	GTEX Spleen
GTEX-ZDTT-1026-SM-5KM19	GTEX Spleen
GTEX-ZDYS-1026-SM-4WKHC	GTEX Spleen
GTEX-ZEX8-0726-SM-4WKH8	GTEX Spleen
GTEX-ZF29-0626-SM-4WKHD	GTEX Spleen
GTEX-ZF2S-0326-SM-4WKGD	GTEX Spleen
GTEX-ZLFU-0526-SM-4WWBN	GTEX Spleen
GTEX-ZLWG-0426-SM-4WWFA	GTEX Spleen
GTEX-ZP4G-0326-SM-4YCEF	GTEX Spleen
GTEX-ZPU1-1026-SM-4YCEQ	GTEX Spleen
GTEX-ZTTD-1726-SM-57WEL	GTEX Spleen
GTEX-ZV6S-0826-SM-5NQ6Z	GTEX Spleen
GTEX-ZVP2-0526-SM-51MSC	GTEX Spleen
GTEX-ZYWO-0226-SM-5GZX3	GTEX Spleen
GTEX-ZZPU-0126-SM-5E446	GTEX Spleen
GTEX-111CU-0226-SM-5GZXC	GTEX Thyroid
GTEX-111FC-1026-SM-5GZX1	GTEX Thyroid
GTEX-111VG-0526-SM-5N9BW	GTEX Thyroid
GTEX-111YS-0726-SM-5GZY8	GTEX Thyroid
GTEX-1122O-0226-SM-5N9DA	GTEX Thyroid
GTEX-1128S-0126-SM-5H12S	GTEX Thyroid
GTEX-113JC-0126-SM-5EGJW	GTEX Thyroid
GTEX-117XS-0526-SM-5987Q	GTEX Thyroid
GTEX-117YW-0126-SM-5EGGN	GTEX Thyroid
GTEX-117YX-1226-SM-5H11S	GTEX Thyroid
GTEX-1192X-1126-SM-5EGGU	GTEX Thyroid
GTEX-11DXX-0226-SM-5P9HL	GTEX Thyroid
GTEX-11DXY-0426-SM-5H12R	GTEX Thyroid
GTEX-11DZ1-2726-SM-5A5KH	GTEX Thyroid
GTEX-11EI6-0726-SM-59866	GTEX Thyroid
GTEX-11EM3-0126-SM-5985K	GTEX Thyroid
GTEX-11EMC-0226-SM-5EGLP	GTEX Thyroid
GTEX-11EQ8-0826-SM-5N9FG	GTEX Thyroid
GTEX-11EQ9-0626-SM-5A5K1	GTEX Thyroid
GTEX-11GS4-0826-SM-5986J	GTEX Thyroid
GTEX-11GSO-0626-SM-5A5LW	GTEX Thyroid
GTEX-11GSP-0126-SM-5A5KU	GTEX Thyroid
GTEX-11I78-0526-SM-5986A	GTEX Thyroid
GTEX-11LCK-0526-SM-5A5M9	GTEX Thyroid
GTEX-11NSD-0126-SM-5987F	GTEX Thyroid
GTEX-11NUK-1026-SM-5HL5J	GTEX Thyroid
GTEX-11O72-2326-SM-5BC7H	GTEX Thyroid
GTEX-11P7K-0226-SM-5986Z	GTEX Thyroid
GTEX-11P81-0126-SM-5HL5Y	GTEX Thyroid
GTEX-11TT1-1126-SM-5P9GV	GTEX Thyroid
GTEX-11TTK-0826-SM-5N9EG	GTEX Thyroid
GTEX-11TUW-0226-SM-5LU8X	GTEX Thyroid
GTEX-11UD2-0626-SM-5GU6L	GTEX Thyroid
GTEX-11VI4-0226-SM-5GU6C	GTEX Thyroid
GTEX-11XUK-0226-SM-5EQLW	GTEX Thyroid
GTEX-11ZTS-1126-SM-5LU9X	GTEX Thyroid
GTEX-11ZTT-1026-SM-5EQKF	GTEX Thyroid
GTEX-11ZVC-0126-SM-5986G	GTEX Thyroid
GTEX-1211K-0726-SM-5FQUW	GTEX Thyroid
GTEX-1212Z-0426-SM-5FQT6	GTEX Thyroid
GTEX-12584-0826-SM-5FQSK	GTEX Thyroid
GTEX-12696-0326-SM-5EGL4	GTEX Thyroid
GTEX-12BJ1-0426-SM-5FQSO	GTEX Thyroid
GTEX-12WS9-0726-SM-5FQT7	GTEX Thyroid
GTEX-12WSB-0726-SM-5N9GD	GTEX Thyroid
GTEX-12WSC-0826-SM-5EQ5Q	GTEX Thyroid
GTEX-12WSD-0926-SM-5GCNL	GTEX Thyroid
GTEX-12WSG-0226-SM-5EGIF	GTEX Thyroid
GTEX-12WSH-0226-SM-5GCOG	GTEX Thyroid
GTEX-12WSJ-0326-SM-5GCMT	GTEX Thyroid
GTEX-12WSK-0926-SM-5CVNQ	GTEX Thyroid
GTEX-12WSL-0626-SM-5GCOY	GTEX Thyroid
GTEX-12WSN-0726-SM-5GCMS	GTEX Thyroid
GTEX-12ZZX-1226-SM-5EGHS	GTEX Thyroid
GTEX-12ZZZ-1226-SM-59HK1	GTEX Thyroid
GTEX-13111-0226-SM-5EQ55	GTEX Thyroid
GTEX-13112-0326-SM-5P9IW	GTEX Thyroid
GTEX-13113-0126-SM-5LZVX	GTEX Thyroid
GTEX-1313W-0726-SM-5EGK1	GTEX Thyroid
GTEX-131XE-0126-SM-5LZVC	GTEX Thyroid
GTEX-131XF-1826-SM-5EGKG	GTEX Thyroid
GTEX-131XG-0226-SM-5IFG1	GTEX Thyroid
GTEX-132AR-1126-SM-5P9GA	GTEX Thyroid
GTEX-132NY-1026-SM-5P9IY	GTEX Thyroid
GTEX-132QS-0326-SM-5IJFN	GTEX Thyroid
GTEX-133LE-0326-SM-5P9G4	GTEX Thyroid
GTEX-1399R-0126-SM-5IFEV	GTEX Thyroid
GTEX-139TS-0126-SM-5K7XJ	GTEX Thyroid
GTEX-139UW-0126-SM-5KM1B	GTEX Thyroid
GTEX-13CF3-0926-SM-5LZZC	GTEX Thyroid
GTEX-13D11-0226-SM-5LZXL	GTEX Thyroid
GTEX-13FHP-0926-SM-5L3EC	GTEX Thyroid
GTEX-13FTW-0626-SM-5IFEX	GTEX Thyroid
GTEX-13FTY-0726-SM-5J2OH	GTEX Thyroid
GTEX-13FXS-0726-SM-5LZXJ	GTEX Thyroid
GTEX-13G51-1226-SM-5K7Z3	GTEX Thyroid
GTEX-13IVO-0926-SM-5KLZP	GTEX Thyroid
GTEX-13JVG-0926-SM-5IJE1	GTEX Thyroid
GTEX-13N11-1026-SM-5K7XQ	GTEX Thyroid
GTEX-13N1W-0826-SM-5MR5J	GTEX Thyroid
GTEX-13N2G-0726-SM-5MR38	GTEX Thyroid
GTEX-13NYB-0726-SM-5MR4J	GTEX Thyroid
GTEX-13NYC-2426-SM-5MR3K	GTEX Thyroid
GTEX-13NZ8-0226-SM-5J2OK	GTEX Thyroid
GTEX-13NZ9-1126-SM-5MR37	GTEX Thyroid
GTEX-13O1R-0826-SM-5J2MB	GTEX Thyroid
GTEX-13O21-2226-SM-5MR3L	GTEX Thyroid
GTEX-13O3O-0926-SM-5KM1F	GTEX Thyroid
GTEX-13O3P-0726-SM-5J2OM	GTEX Thyroid
GTEX-13O3Q-0626-SM-5IJG1	GTEX Thyroid
GTEX-13OVG-0226-SM-5LU93	GTEX Thyroid
GTEX-13OVI-0826-SM-5KLZ8	GTEX Thyroid
GTEX-13OW5-0626-SM-5J2N2	GTEX Thyroid
GTEX-13OW6-0726-SM-5L3FX	GTEX Thyroid
GTEX-13OW7-0826-SM-5L3EL	GTEX Thyroid
GTEX-13OW8-0126-SM-5IJE5	GTEX Thyroid
GTEX-13PL6-1026-SM-5L3E5	GTEX Thyroid
GTEX-13PVQ-0726-SM-5L3GI	GTEX Thyroid
GTEX-13QBU-0626-SM-5J2OG	GTEX Thyroid
GTEX-13RTK-0326-SM-5RQHS	GTEX Thyroid
GTEX-13S86-1126-SM-5RQJX	GTEX Thyroid
GTEX-13VXT-0626-SM-5SIA1	GTEX Thyroid
GTEX-13VXU-0826-SM-5KLZ2	GTEX Thyroid
GTEX-13W46-0926-SM-5LU3T	GTEX Thyroid
GTEX-13X6H-0526-SM-5LU4Q	GTEX Thyroid
GTEX-13X6J-0826-SM-5LU32	GTEX Thyroid
GTEX-13YAN-0926-SM-5O9C3	GTEX Thyroid
GTEX-144FL-2326-SM-5LUAC	GTEX Thyroid
GTEX-144GM-0226-SM-5Q5CB	GTEX Thyroid
GTEX-144GO-0126-SM-5LUAO	GTEX Thyroid
GTEX-145LU-0426-SM-5O9AH	GTEX Thyroid
GTEX-145ME-0126-SM-5S2QM	GTEX Thyroid
GTEX-145MG-0826-SM-5Q5C2	GTEX Thyroid
GTEX-145MH-0426-SM-5LU8T	GTEX Thyroid
GTEX-145MI-1126-SM-5O9AK	GTEX Thyroid
GTEX-146FQ-0726-SM-5LUA7	GTEX Thyroid
GTEX-146FR-0326-SM-5SI8U	GTEX Thyroid
GTEX-14753-0926-SM-5Q5BI	GTEX Thyroid
GTEX-148VJ-0726-SM-5LU8J	GTEX Thyroid
GTEX-1497J-0126-SM-5Q5BK	GTEX Thyroid
GTEX-14A5H-0726-SM-5Q5DW	GTEX Thyroid
GTEX-14ABY-0926-SM-5Q5DY	GTEX Thyroid
GTEX-14AS3-0226-SM-5Q5B6	GTEX Thyroid
GTEX-14BMU-0226-SM-5S2QA	GTEX Thyroid
GTEX-14C38-0826-SM-5S2U8	GTEX Thyroid
GTEX-14E6C-2626-SM-5RQJP	GTEX Thyroid
GTEX-14ICL-0426-SM-5RQJ3	GTEX Thyroid
GTEX-N7MS-2326-SM-2HMLD	GTEX Thyroid
GTEX-NFK9-0726-SM-2HMJW	GTEX Thyroid
GTEX-OHPK-2626-SM-2HMK9	GTEX Thyroid
GTEX-OHPL-2626-SM-2HMJA	GTEX Thyroid
GTEX-OHPM-2626-SM-33HC5	GTEX Thyroid
GTEX-OHPM-2626-SM-5SI7I	GTEX Thyroid
GTEX-OIZG-0226-SM-2TC5L	GTEX Thyroid
GTEX-OIZH-2626-SM-2HMJM	GTEX Thyroid
GTEX-OIZI-0726-SM-2XCEI	GTEX Thyroid
GTEX-OOBJ-2626-SM-2I3F6	GTEX Thyroid
GTEX-OOBK-2626-SM-2HMKY	GTEX Thyroid
GTEX-OXRK-0626-SM-2HMJ5	GTEX Thyroid
GTEX-OXRO-1226-SM-48TDL	GTEX Thyroid
GTEX-OXRP-0326-SM-33HBJ	GTEX Thyroid
GTEX-OXRP-0326-SM-5SI7J	GTEX Thyroid
GTEX-P4PQ-2626-SM-33HC9	GTEX Thyroid
GTEX-P4PQ-2626-SM-5SI7K	GTEX Thyroid
GTEX-P4QS-2626-SM-2I3EV	GTEX Thyroid
GTEX-P4QT-2626-SM-2I3FM	GTEX Thyroid
GTEX-POYW-0826-SM-2XCEM	GTEX Thyroid
GTEX-PWCY-2326-SM-2I3EQ	GTEX Thyroid
GTEX-PWN1-2626-SM-2I3FH	GTEX Thyroid
GTEX-PWOO-0926-SM-2I3EC	GTEX Thyroid
GTEX-Q2AG-0826-SM-2HMKF	GTEX Thyroid
GTEX-Q2AH-0726-SM-2I3EA	GTEX Thyroid
GTEX-Q2AI-0326-SM-2I3EK	GTEX Thyroid
GTEX-Q734-0526-SM-2I3EH	GTEX Thyroid
GTEX-QDVN-0626-SM-2I3FP	GTEX Thyroid
GTEX-QV44-0826-SM-2S1RG	GTEX Thyroid
GTEX-QXCU-0326-SM-2TC63	GTEX Thyroid
GTEX-R3RS-0726-SM-3GIJR	GTEX Thyroid
GTEX-R55C-0626-SM-2TF4Q	GTEX Thyroid
GTEX-R55E-0826-SM-2TC5M	GTEX Thyroid
GTEX-R55G-0726-SM-2TC6J	GTEX Thyroid
GTEX-REY6-0526-SM-2TF5M	GTEX Thyroid
GTEX-RM2N-0526-SM-2TF4N	GTEX Thyroid
GTEX-RN64-0626-SM-2TC5V	GTEX Thyroid
GTEX-RNOR-0926-SM-2TF56	GTEX Thyroid
GTEX-RTLS-0626-SM-2TF6G	GTEX Thyroid
GTEX-RTLS-0626-SM-5SI7Z	GTEX Thyroid
GTEX-RU1J-0226-SM-2TF5Y	GTEX Thyroid
GTEX-RU72-0126-SM-2TF6Z	GTEX Thyroid
GTEX-RVPV-1226-SM-2TF73	GTEX Thyroid
GTEX-RWS6-0626-SM-2XCAS	GTEX Thyroid
GTEX-S32W-0726-SM-2XCBL	GTEX Thyroid
GTEX-S341-0226-SM-5S2VG	GTEX Thyroid
GTEX-S4Q7-0326-SM-3K2B1	GTEX Thyroid
GTEX-S7SE-0726-SM-2XCD7	GTEX Thyroid
GTEX-SE5C-0726-SM-4BRWY	GTEX Thyroid
GTEX-SIU7-1126-SM-2XCDW	GTEX Thyroid
GTEX-SIU8-0626-SM-2XCDN	GTEX Thyroid
GTEX-SJXC-0726-SM-2XCFJ	GTEX Thyroid
GTEX-SN8G-1526-SM-4DM79	GTEX Thyroid
GTEX-SNOS-0226-SM-32PLR	GTEX Thyroid
GTEX-SUCS-0226-SM-32PLQ	GTEX Thyroid
GTEX-SUCS-0226-SM-5CHQG	GTEX Thyroid
GTEX-T6MO-0226-SM-32QOL	GTEX Thyroid
GTEX-TKQ1-0126-SM-33HB3	GTEX Thyroid
GTEX-TSE9-0626-SM-3DB8B	GTEX Thyroid
GTEX-U4B1-0626-SM-3DB8L	GTEX Thyroid
GTEX-U8T8-2326-SM-3DB96	GTEX Thyroid
GTEX-UJMC-0326-SM-3GAE2	GTEX Thyroid
GTEX-UPIC-0226-SM-3GADO	GTEX Thyroid
GTEX-V1D1-0926-SM-4JBHQ	GTEX Thyroid
GTEX-V955-0426-SM-3GAEL	GTEX Thyroid
GTEX-VUSG-0426-SM-3GIKD	GTEX Thyroid
GTEX-W5WG-1426-SM-4KKZP	GTEX Thyroid
GTEX-W5X1-0426-SM-3GILB	GTEX Thyroid
GTEX-WEY5-0526-SM-3GIKZ	GTEX Thyroid
GTEX-WFG7-0326-SM-3GILI	GTEX Thyroid
GTEX-WFG7-0326-SM-5SI7L	GTEX Thyroid
GTEX-WFG8-0426-SM-3GILD	GTEX Thyroid
GTEX-WH7G-0526-SM-3NMBI	GTEX Thyroid
GTEX-WHPG-0226-SM-3NMB9	GTEX Thyroid
GTEX-WHSB-1626-SM-3LK6J	GTEX Thyroid
GTEX-WHSE-0626-SM-4RGNF	GTEX Thyroid
GTEX-WI4N-0926-SM-3LK7K	GTEX Thyroid
GTEX-WK11-0926-SM-3NMAU	GTEX Thyroid
GTEX-WL46-0126-SM-3TW8I	GTEX Thyroid
GTEX-WOFL-0726-SM-3MJG4	GTEX Thyroid
GTEX-WVLH-0626-SM-3MJG7	GTEX Thyroid
GTEX-WWYW-0826-SM-3NB2X	GTEX Thyroid
GTEX-WXYG-0226-SM-3NB2Y	GTEX Thyroid
GTEX-WY7C-0226-SM-3NB37	GTEX Thyroid
GTEX-WYBS-1926-SM-3NM8N	GTEX Thyroid
GTEX-WYJK-1626-SM-3NM9J	GTEX Thyroid
GTEX-WYVS-0326-SM-3NM9V	GTEX Thyroid
GTEX-X15G-0526-SM-3NMB7	GTEX Thyroid
GTEX-X4LF-0426-SM-3NMB5	GTEX Thyroid
GTEX-X4XX-0926-SM-46MV7	GTEX Thyroid
GTEX-X4XY-0826-SM-4E3JM	GTEX Thyroid
GTEX-X5EB-0726-SM-46MVR	GTEX Thyroid
GTEX-X8HC-0726-SM-46MWG	GTEX Thyroid
GTEX-XBED-0126-SM-47JY7	GTEX Thyroid
GTEX-XBEW-0126-SM-4AT66	GTEX Thyroid
GTEX-XGQ4-0426-SM-4AT4I	GTEX Thyroid
GTEX-XLM4-0726-SM-4AT64	GTEX Thyroid
GTEX-XMK1-0626-SM-4B65A	GTEX Thyroid
GTEX-XUJ4-0726-SM-4BOOP	GTEX Thyroid
GTEX-XUW1-1026-SM-4BONY	GTEX Thyroid
GTEX-XUZC-0126-SM-4BOO6	GTEX Thyroid
GTEX-XV7Q-0326-SM-4BRVM	GTEX Thyroid
GTEX-XXEK-1326-SM-4BRV1	GTEX Thyroid
GTEX-XYKS-0826-SM-4BRVF	GTEX Thyroid
GTEX-Y111-1926-SM-4SOIS	GTEX Thyroid
GTEX-Y114-0626-SM-4TT98	GTEX Thyroid
GTEX-Y3I4-0226-SM-4TT27	GTEX Thyroid
GTEX-Y3IK-0526-SM-4WWE3	GTEX Thyroid
GTEX-Y5LM-0626-SM-4V6G4	GTEX Thyroid
GTEX-Y5V5-0326-SM-5RQJG	GTEX Thyroid
GTEX-Y5V6-0526-SM-4VBRV	GTEX Thyroid
GTEX-Y8E4-0126-SM-4VBQ2	GTEX Thyroid
GTEX-Y9LG-0426-SM-4VBRT	GTEX Thyroid
GTEX-YB5E-0626-SM-4VDSE	GTEX Thyroid
GTEX-YEC3-0826-SM-4WWFP	GTEX Thyroid
GTEX-YEC3-0826-SM-5P9JF	GTEX Thyroid
GTEX-YEC4-0626-SM-5CVLU	GTEX Thyroid
GTEX-YF7O-0726-SM-4W213	GTEX Thyroid
GTEX-YFC4-2626-SM-5P9FQ	GTEX Thyroid
GTEX-YFCO-0326-SM-4W1ZP	GTEX Thyroid
GTEX-YJ89-0726-SM-5P9F7	GTEX Thyroid
GTEX-ZA64-0426-SM-5HL96	GTEX Thyroid
GTEX-ZAB5-0726-SM-5P9JG	GTEX Thyroid
GTEX-ZAK1-0726-SM-5HL8Q	GTEX Thyroid
GTEX-ZC5H-0626-SM-5LU9K	GTEX Thyroid
GTEX-ZDTS-0926-SM-4WAXG	GTEX Thyroid
GTEX-ZDYS-0626-SM-5J2N5	GTEX Thyroid
GTEX-ZE7O-1126-SM-57WC8	GTEX Thyroid
GTEX-ZGAY-1026-SM-4WWBR	GTEX Thyroid
GTEX-ZLFU-0626-SM-4WWBO	GTEX Thyroid
GTEX-ZLV1-0126-SM-4WWBZ	GTEX Thyroid
GTEX-ZLWG-0526-SM-4WWFB	GTEX Thyroid
GTEX-ZPCL-0126-SM-4WWC8	GTEX Thyroid
GTEX-ZPU1-0426-SM-4WWCA	GTEX Thyroid
GTEX-ZT9W-0226-SM-4YCCZ	GTEX Thyroid
GTEX-ZT9X-0226-SM-51MT2	GTEX Thyroid
GTEX-ZTPG-0826-SM-5DUVC	GTEX Thyroid
GTEX-ZV6S-0226-SM-59HJT	GTEX Thyroid
GTEX-ZV7C-0126-SM-57WDE	GTEX Thyroid
GTEX-ZVP2-0426-SM-57WC2	GTEX Thyroid
GTEX-ZVT3-0726-SM-5GICN	GTEX Thyroid
GTEX-ZVZP-1026-SM-5GICI	GTEX Thyroid
GTEX-ZVZQ-0626-SM-59HJU	GTEX Thyroid
GTEX-ZXG5-0926-SM-5NQ8H	GTEX Thyroid
GTEX-ZY6K-0226-SM-5SIAY	GTEX Thyroid
GTEX-ZYFC-0926-SM-5GZWW	GTEX Thyroid
GTEX-ZYFG-0626-SM-5GZYA	GTEX Thyroid
GTEX-ZYT6-0426-SM-5GID3	GTEX Thyroid
GTEX-ZYW4-1126-SM-5SI99	GTEX Thyroid
GTEX-ZYY3-1926-SM-5GZXS	GTEX Thyroid
GTEX-ZZ64-0126-SM-5GZXA	GTEX Thyroid
GTEX-ZZPU-1326-SM-5GZWS	GTEX Thyroid
GTEX-111CU-0126-SM-5GZWZ	GTEX Adrenal Gland
GTEX-111YS-0126-SM-5987T	GTEX Adrenal Gland
GTEX-1122O-0326-SM-5H124	GTEX Adrenal Gland
GTEX-11DXX-0126-SM-5EGH7	GTEX Adrenal Gland
GTEX-11DXY-1626-SM-5H12L	GTEX Adrenal Gland
GTEX-11DXZ-0226-SM-5EGGZ	GTEX Adrenal Gland
GTEX-11EMC-0526-SM-5EGJN	GTEX Adrenal Gland
GTEX-11EQ9-0126-SM-5986I	GTEX Adrenal Gland
GTEX-11GSP-0326-SM-5A5KW	GTEX Adrenal Gland
GTEX-11I78-1826-SM-5A5M4	GTEX Adrenal Gland
GTEX-11NSD-0226-SM-5A5LR	GTEX Adrenal Gland
GTEX-11P7K-0126-SM-5986E	GTEX Adrenal Gland
GTEX-11TT1-0126-SM-5LUAA	GTEX Adrenal Gland
GTEX-11XUK-0126-SM-5CVLK	GTEX Adrenal Gland
GTEX-1211K-0126-SM-59HJE	GTEX Adrenal Gland
GTEX-12696-0626-SM-5EGGD	GTEX Adrenal Gland
GTEX-12WSD-2126-SM-5LZWK	GTEX Adrenal Gland
GTEX-12WSG-0726-SM-5EGIG	GTEX Adrenal Gland
GTEX-12WSJ-0126-SM-5GCOM	GTEX Adrenal Gland
GTEX-12WSK-0326-SM-5GCOJ	GTEX Adrenal Gland
GTEX-12WSL-0326-SM-5CVMK	GTEX Adrenal Gland
GTEX-12WSN-0926-SM-5GCN1	GTEX Adrenal Gland
GTEX-13111-0326-SM-5DUXF	GTEX Adrenal Gland
GTEX-131XF-0126-SM-5DUVF	GTEX Adrenal Gland
GTEX-131XG-1326-SM-5DUX4	GTEX Adrenal Gland
GTEX-132AR-1726-SM-5EGHQ	GTEX Adrenal Gland
GTEX-132QS-0126-SM-5IFH9	GTEX Adrenal Gland
GTEX-1399R-0326-SM-5KM1X	GTEX Adrenal Gland
GTEX-1399S-0426-SM-5IFG5	GTEX Adrenal Gland
GTEX-1399U-0226-SM-5P9J2	GTEX Adrenal Gland
GTEX-139YR-0126-SM-5IJEY	GTEX Adrenal Gland
GTEX-13D11-0426-SM-5LZYA	GTEX Adrenal Gland
GTEX-13FH7-0226-SM-5IFGG	GTEX Adrenal Gland
GTEX-13FTW-0126-SM-5IJED	GTEX Adrenal Gland
GTEX-13N11-0826-SM-5IJFP	GTEX Adrenal Gland
GTEX-13O1R-2326-SM-5IJF9	GTEX Adrenal Gland
GTEX-13O21-0126-SM-5IJE8	GTEX Adrenal Gland
GTEX-13O3O-1626-SM-5KM1O	GTEX Adrenal Gland
GTEX-13O61-0126-SM-5KM4P	GTEX Adrenal Gland
GTEX-13OVI-1226-SM-5J2ME	GTEX Adrenal Gland
GTEX-13OW7-2726-SM-5L3HN	GTEX Adrenal Gland
GTEX-13PL7-1026-SM-5MR5C	GTEX Adrenal Gland
GTEX-13PVR-0226-SM-5RQJI	GTEX Adrenal Gland
GTEX-13W3W-1326-SM-5LU4T	GTEX Adrenal Gland
GTEX-145LT-0126-SM-5S2QJ	GTEX Adrenal Gland
GTEX-145MN-0226-SM-5QGPY	GTEX Adrenal Gland
GTEX-146FR-1526-SM-5SIB8	GTEX Adrenal Gland
GTEX-14753-1726-SM-5NQ9X	GTEX Adrenal Gland
GTEX-147F4-2526-SM-5NQBB	GTEX Adrenal Gland
GTEX-148VJ-1626-SM-5QGPH	GTEX Adrenal Gland
GTEX-14A5I-2126-SM-5NQA8	GTEX Adrenal Gland
GTEX-14BMU-0126-SM-5S2Q9	GTEX Adrenal Gland
GTEX-14DAQ-1826-SM-5S2VV	GTEX Adrenal Gland
GTEX-14H4A-0226-SM-5SI6Q	GTEX Adrenal Gland
GTEX-NFK9-1726-SM-3TW8P	GTEX Adrenal Gland
GTEX-O5YT-1326-SM-3MJGR	GTEX Adrenal Gland
GTEX-O5YV-1126-SM-3LK73	GTEX Adrenal Gland
GTEX-OHPK-1326-SM-3MJGN	GTEX Adrenal Gland
GTEX-OHPL-1326-SM-3MJGG	GTEX Adrenal Gland
GTEX-OIZH-1326-SM-3NB1H	GTEX Adrenal Gland
GTEX-OOBK-3125-SM-3LK5R	GTEX Adrenal Gland
GTEX-OXRK-0126-SM-3NB1E	GTEX Adrenal Gland
GTEX-P4QS-1326-SM-3NMCD	GTEX Adrenal Gland
GTEX-PLZ5-0326-SM-3P614	GTEX Adrenal Gland
GTEX-PLZ6-0226-SM-3P61I	GTEX Adrenal Gland
GTEX-PWCY-0226-SM-48TD8	GTEX Adrenal Gland
GTEX-Q2AH-0126-SM-48U2B	GTEX Adrenal Gland
GTEX-Q2AI-0226-SM-48U1D	GTEX Adrenal Gland
GTEX-Q734-0126-SM-48U1E	GTEX Adrenal Gland
GTEX-QCQG-0126-SM-48U27	GTEX Adrenal Gland
GTEX-QDVN-0426-SM-48TZ6	GTEX Adrenal Gland
GTEX-QEG5-1826-SM-4R1JP	GTEX Adrenal Gland
GTEX-QLQ7-0126-SM-4R1JW	GTEX Adrenal Gland
GTEX-QLQW-0226-SM-447BJ	GTEX Adrenal Gland
GTEX-QMRM-0126-SM-4R1K9	GTEX Adrenal Gland
GTEX-QXCU-1326-SM-48FE2	GTEX Adrenal Gland
GTEX-R53T-0226-SM-48FEH	GTEX Adrenal Gland
GTEX-R55C-0226-SM-48FEO	GTEX Adrenal Gland
GTEX-R55G-0126-SM-48FDS	GTEX Adrenal Gland
GTEX-REY6-1726-SM-48FDL	GTEX Adrenal Gland
GTEX-RUSQ-0226-SM-47JWT	GTEX Adrenal Gland
GTEX-RWSA-1726-SM-47JX7	GTEX Adrenal Gland
GTEX-S32W-0126-SM-4AD61	GTEX Adrenal Gland
GTEX-S341-0126-SM-4AD64	GTEX Adrenal Gland
GTEX-S4Q7-0226-SM-4AD5O	GTEX Adrenal Gland
GTEX-SUCS-0526-SM-4DM56	GTEX Adrenal Gland
GTEX-T6MO-0126-SM-4DM6X	GTEX Adrenal Gland
GTEX-TKQ2-0226-SM-4DM6V	GTEX Adrenal Gland
GTEX-U3ZM-0226-SM-4DXTA	GTEX Adrenal Gland
GTEX-U3ZN-0826-SM-4DXSZ	GTEX Adrenal Gland
GTEX-U4B1-0126-SM-4DXSN	GTEX Adrenal Gland
GTEX-V1D1-0226-SM-4JBHG	GTEX Adrenal Gland
GTEX-V955-0126-SM-4JBH5	GTEX Adrenal Gland
GTEX-VJYA-0526-SM-4KL1R	GTEX Adrenal Gland
GTEX-VUSG-1526-SM-4KKZH	GTEX Adrenal Gland
GTEX-WFG8-0126-SM-4LVMH	GTEX Adrenal Gland
GTEX-WFG8-0126-SM-5CHTB	GTEX Adrenal Gland
GTEX-WHPG-1526-SM-4M1ZK	GTEX Adrenal Gland
GTEX-WQUQ-0126-SM-4OOSS	GTEX Adrenal Gland
GTEX-WY7C-0326-SM-4OND5	GTEX Adrenal Gland
GTEX-WYVS-0226-SM-4ONDK	GTEX Adrenal Gland
GTEX-X4EO-1726-SM-4QARN	GTEX Adrenal Gland
GTEX-X4LF-0126-SM-4QAS7	GTEX Adrenal Gland
GTEX-XMK1-0226-SM-4B65D	GTEX Adrenal Gland
GTEX-XQ3S-1726-SM-4BOOD	GTEX Adrenal Gland
GTEX-XUZC-0226-SM-4BOO7	GTEX Adrenal Gland
GTEX-XV7Q-0226-SM-4BRVL	GTEX Adrenal Gland
GTEX-XYKS-0926-SM-4BRVG	GTEX Adrenal Gland
GTEX-Y114-0526-SM-4TT8V	GTEX Adrenal Gland
GTEX-Y3IK-0226-SM-51MRJ	GTEX Adrenal Gland
GTEX-Y5V5-1326-SM-4V6G9	GTEX Adrenal Gland
GTEX-Y5V6-1926-SM-5IFIL	GTEX Adrenal Gland
GTEX-Y9LG-0126-SM-5Q59W	GTEX Adrenal Gland
GTEX-YB5E-0226-SM-5IFHI	GTEX Adrenal Gland
GTEX-YF7O-0126-SM-5IFIR	GTEX Adrenal Gland
GTEX-YFCO-0126-SM-4W1YT	GTEX Adrenal Gland
GTEX-ZA64-0226-SM-5HL9C	GTEX Adrenal Gland
GTEX-ZDTT-0126-SM-4WKHA	GTEX Adrenal Gland
GTEX-ZF2S-0126-SM-4WKFO	GTEX Adrenal Gland
GTEX-ZLFU-0826-SM-4WWBP	GTEX Adrenal Gland
GTEX-ZLV1-0226-SM-4WWC1	GTEX Adrenal Gland
GTEX-ZLWG-0126-SM-4WWC5	GTEX Adrenal Gland
GTEX-ZVP2-0126-SM-5NQ7D	GTEX Adrenal Gland
GTEX-ZVT2-0826-SM-5GIEO	GTEX Adrenal Gland
GTEX-ZYFG-0926-SM-5BC5U	GTEX Adrenal Gland
GTEX-ZYVF-1626-SM-5N9EH	GTEX Adrenal Gland
GTEX-ZYWO-0126-SM-5GZWQ	GTEX Adrenal Gland
