gene_mmusculus_stress_up,mmusculus_stress_up_Fraction_sp_less7,mmusculus_stress_up_Fraction_sp_less6,mmusculus_stress_up_Fraction_sp_less5,mmusculus_stress_up_Fraction_sp_less4,mmusculus_stress_up_Fraction_sp_less3,mmusculus_stress_up_Fraction_sp_less2,mmusculus_stress_up_Fraction_sp_1,mmusculus_stress_up_Fraction_sp_0
SRSF3,0.26403276318959285,0.14791616477957117,0.04854251987472898,0.005299927728258251,0.000481811611659841,0.00012045290291496025,0.00012045290291496025,0.0
SRSF2,0.30185497470489037,0.22729462780053,0.09419417007949892,0.027342808961695976,0.004095398699108649,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
SRSF9,0.31956155143338955,0.3100457721031077,0.25680558901469525,0.14129125511924837,0.031679113466634545,0.0013249819320645627,0.0013249819320645627,0.0
CISD2,0.3094435075885329,0.25427607805348107,0.10503493134184534,0.016261141893519633,0.0015658877378944833,0.00012045290291496025,0.00012045290291496025,0.0
CISD3,0.31233437725849195,0.27668031799566367,0.15743194410985303,0.04059262828234161,0.007949891592387376,0.00012045290291496025,0.00012045290291496025,0.0
CISD1,0.31799566369549503,0.3041435798602746,0.239339918092026,0.08612382558419658,0.018429294145988918,0.0030113225728740063,0.0030113225728740063,0.0
CLNS1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF581,0.2898096844133944,0.1953746085280655,0.0563719585642014,0.007949891592387376,0.004095398699108649,0.00012045290291496025,0.00012045290291496025,0.0
ZNF580,0.29583232955914235,0.19850638400385448,0.06781498434112262,0.00927487352445194,0.00036135870874488076,0.0,0.0,0.0
ZNF582,0.3184774753071549,0.30631173211274393,0.2384967477716213,0.09684413394362804,0.021561069621777885,0.0012045290291496024,0.0012045290291496024,0.0
TIPARP,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ZNF584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF587,0.3113707540351722,0.2718622018790653,0.14406167188629246,0.030835943146229824,0.003493134184533847,0.0,0.0,0.0
ZER1,0.29800048181161165,0.21320163815947965,0.07227174174897615,0.006384003854492893,0.000481811611659841,0.00012045290291496025,0.00012045290291496025,0.0
PPAPDC1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM160B1,0.2400626355095158,0.11382799325463744,0.02806552637918574,0.003252228378703927,0.0002409058058299205,0.0,0.0,0.0
TSSK6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSSK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF326,0.2994459166465912,0.2205492652372922,0.09009877138039027,0.02372922187424717,0.002529510961214165,0.00012045290291496025,0.00012045290291496025,0.0
SRF,0.31871838111298484,0.3014936159961455,0.22584919296555048,0.10154179715731149,0.02806552637918574,0.0030113225728740063,0.002890869669959046,0.00012045290291496025
TSSK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRI,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ZNF329,0.3142616237051313,0.27668031799566367,0.1581546615273428,0.04384485666104553,0.005299927728258251,0.00012045290291496025,0.0,0.00012045290291496025
SRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF2AK1,0.3160684172488557,0.2864370031317755,0.18477475307154903,0.0799807275355336,0.017586123825584197,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
EIF2AK3,0.2836665863647314,0.18164297759576006,0.05986509274873524,0.007708985786557456,0.0010840761262346423,0.00012045290291496025,0.00012045290291496025,0.0
EIF2AK2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
EIF2AK4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FAM136A,0.31679113466634545,0.2930619127920983,0.19862683690676947,0.06685136111780295,0.008672609009877139,0.0007227174174897615,0.0006022645145748012,0.00012045290291496025
PLAUR,0.3158275114430258,0.28330522765598654,0.18043844856661045,0.08130570946759817,0.01457480125271019,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
SLCO1B1,0.1299686822452421,0.031317754757889664,0.006022645145748013,0.0007227174174897615,0.00036135870874488076,0.00012045290291496025,0.00012045290291496025,0.0
SLCO1B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOX,0.3178752107925801,0.29679595278246207,0.2197060949168875,0.10816670681763431,0.04529029149602505,0.008070344495302337,0.007949891592387376,0.00012045290291496025
TIMM17B,0.3058299205010841,0.24584437484943386,0.12442784871115393,0.027342808961695976,0.001927246446639364,0.0,0.0,0.0
TIMM17A,0.3175138520838352,0.30101180438448566,0.2175379426644182,0.06950132498193207,0.020597446398458202,0.0031317754757889667,0.0031317754757889667,0.0
PIGA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PIGB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIGG,0.3163093230546856,0.3020958805107203,0.23018549747048903,0.09431462298241387,0.022404239942182606,0.0027704167670440857,0.0027704167670440857,0.0
PIGH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIGK,0.31570705854011083,0.2821006986268369,0.1767044085762467,0.06167188629245965,0.003854492893278728,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
PIGL,0.31438207660804623,0.2845097566851361,0.18007708985786558,0.06769453143820767,0.01445434834979523,0.000963623223319682,0.0008431703204047217,0.00012045290291496025
PIGM,0.30619127920982897,0.23921946518911105,0.09082148879788003,0.01409298964105035,0.0012045290291496024,0.0,0.0,0.0
PIGN,0.30872079017104315,0.2427125993736449,0.10045772103107685,0.016863406408094434,0.0015658877378944833,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
PIGO,0.3184774753071549,0.3086003372681282,0.25511924837388583,0.11611659841002168,0.015658877378944832,0.0010840761262346423,0.0010840761262346423,0.0
PIGP,0.31570705854011083,0.2853529270055408,0.18188388340158998,0.05372199470007227,0.0055408335340881715,0.000481811611659841,0.000481811611659841,0.0
PIGQ,0.3158275114430258,0.28740062635509517,0.1709226692363286,0.03974945796193688,0.0055408335340881715,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
PIGR,0.309082148879788,0.2558419657913756,0.13141411708022163,0.026860997350036137,0.006022645145748013,0.0002409058058299205,0.0002409058058299205,0.0
PIGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIGT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIGU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIGV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIGW,0.29715731149120694,0.21705613105275837,0.08287159720549266,0.018429294145988918,0.002890869669959046,0.0002409058058299205,0.0002409058058299205,0.0
PIGX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELAC2,0.3108889424235124,0.2643941218983378,0.1215369790411949,0.02975186701999518,0.005902192242833052,0.0002409058058299205,0.0002409058058299205,0.0
PUF60,0.2846302095880511,0.1699590460130089,0.04661527342808962,0.008672609009877139,0.000963623223319682,0.00012045290291496025,0.00012045290291496025,0.0
NTRK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTRK2,0.2948687063358227,0.2054926523729222,0.08865333654541074,0.023006504456757407,0.000481811611659841,0.00012045290291496025,0.00012045290291496025,0.0
NTRK3,0.31811611659841005,0.2998072753553361,0.22488556974223078,0.10599855456516502,0.027463261864610938,0.0007227174174897615,0.0006022645145748012,0.00012045290291496025
SAP18,0.3184774753071549,0.2996868224524211,0.2169356781498434,0.07118766562274151,0.011683931582751144,0.000963623223319682,0.0008431703204047217,0.00012045290291496025
NKRF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG2B,0.3118525656468321,0.2729462780052999,0.15682967959527824,0.049385690195133704,0.010720308359431462,0.0006022645145748012,0.0006022645145748012,0.0
GPR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR1,0.27113948446157554,0.1557456034690436,0.03348590701035895,0.0018067935437244037,0.00036135870874488076,0.00012045290291496025,0.00012045290291496025,0.0
GPR6,0.2630691399662732,0.13599132739099012,0.025656468320886534,0.003493134184533847,0.0008431703204047217,0.0,0.0,0.0
GPR4,0.30438448566610454,0.23464225487834256,0.12551192483738857,0.05781739339918092,0.010840761262346423,0.0008431703204047217,0.0008431703204047217,0.0
C1orf35,0.3164297759576006,0.2948687063358227,0.19838593110093952,0.06347867983618405,0.011443025776921224,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
PTOV1,0.31100939532642735,0.26403276318959285,0.13045049385690194,0.035051794748253436,0.005781739339918092,0.00036135870874488076,0.0002409058058299205,0.00012045290291496025
LPPR4,0.2860756444230306,0.18766562274150808,0.07456034690436039,0.00951577933028186,0.0007227174174897615,0.0,0.0,0.0
LPPR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPPR2,0.30992531920019273,0.2584919296555047,0.11720067453625632,0.022765598650927487,0.0015658877378944833,0.00012045290291496025,0.00012045290291496025,0.0
TPRKB,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
HNF4G,0.30799807275355334,0.2521079258010118,0.12563237774030353,0.01830884124307396,0.0031317754757889667,0.0002409058058299205,0.0002409058058299205,0.0
HNF4A,0.13069139966273188,0.020838352204288122,0.003974945796193688,0.00036135870874488076,0.00012045290291496025,0.0,0.0,0.0
ASPHD2,0.30799807275355334,0.2548783425680559,0.12503011322572874,0.03372681281618887,0.002409058058299205,0.00012045290291496025,0.00012045290291496025,0.0
HELLS,0.31679113466634545,0.2996868224524211,0.22621055167429535,0.09130330040953986,0.02902914960250542,0.00493856901951337,0.00481811611659841,0.00012045290291496025
AKAP17A,0.31679113466634545,0.3019754276078053,0.23307636714044808,0.09202601782702963,0.013731630932305469,0.000963623223319682,0.000963623223319682,0.0
PDILT,0.008431703204047217,0.0027704167670440857,0.0013249819320645627,0.0006022645145748012,0.000481811611659841,0.0,0.0,0.0
HDHD3,0.31920019272464467,0.3064321850156589,0.23235364972295833,0.08624427848711154,0.012406649000240905,0.0010840761262346423,0.0010840761262346423,0.0
HDHD2,0.3136593591905565,0.2799325463743676,0.16490002409058058,0.03324500120452903,0.004095398699108649,0.0002409058058299205,0.0002409058058299205,0.0
MBL2,0.13346181642977595,0.03228137798120935,0.006143098048662973,0.0008431703204047217,0.00036135870874488076,0.00012045290291496025,0.00012045290291496025,0.0
TCEB3C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCEB3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLH3,0.31402071789930136,0.278848470248133,0.1543001686340641,0.05227655986509275,0.009033967718622018,0.00012045290291496025,0.00012045290291496025,0.0
CRY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLH1,0.27800529992772827,0.14948205251746566,0.03974945796193688,0.008793061912792098,0.000481811611659841,0.0,0.0,0.0
LRP5L,0.30462539147193446,0.24198988195615515,0.09780775716694773,0.014936159961455071,0.0012045290291496024,0.0,0.0,0.0
KIAA0556,0.31655022886051554,0.2942664418212479,0.2018790652854734,0.06600819079739821,0.008793061912792098,0.000481811611659841,0.000481811611659841,0.0
CRYM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULT1A3,0.2918573837629487,0.19368826788725607,0.0645627559624187,0.00481811611659841,0.00036135870874488076,0.0,0.0,0.0
PRLHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WEE1,0.2866779089376054,0.1869429053240183,0.08166706817634305,0.030233678631655023,0.0018067935437244037,0.00012045290291496025,0.0,0.00012045290291496025
PPP4R1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP6,0.32040472175379425,0.31173211274391716,0.2694531438207661,0.15526379185738376,0.0399903637677668,0.002890869669959046,0.002890869669959046,0.0
AKAP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP2,0.31811611659841005,0.3006504456757408,0.22295832329559143,0.11358708744880752,0.04480847988436521,0.006143098048662973,0.006143098048662973,0.0
AKAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP8,0.30932305468561794,0.25921464707299446,0.1409298964105035,0.04709708503974946,0.008190797398217297,0.0007227174174897615,0.0007227174174897615,0.0
AKAP9,0.2954709708503975,0.21476752589737413,0.0751626114189352,0.017224765116839316,0.0015658877378944833,0.00012045290291496025,0.0,0.00012045290291496025
EIF2A,0.30040953986991087,0.23512406649000242,0.09130330040953986,0.018429294145988918,0.005179474825343291,0.0006022645145748012,0.000481811611659841,0.00012045290291496025
TMEM99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMFBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OVGP1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CETN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CETN2,0.31811611659841005,0.30185497470489037,0.21476752589737413,0.08299205010840761,0.015538424476029872,0.0007227174174897615,0.0007227174174897615,0.0
LTC4S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCLO,0.3172729462780053,0.2951096121416526,0.21259937364490483,0.07094675981691159,0.00951577933028186,0.0012045290291496024,0.0012045290291496024,0.0
UCK1,0.2948687063358227,0.20645627559624186,0.06901951337027222,0.0099975909419417,0.0010840761262346423,0.0,0.0,0.0
UCK2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PHRF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSIP2,0.31040713081185256,0.25873283546133463,0.1205733558178752,0.036497229583232954,0.0037340399903637678,0.00012045290291496025,0.00012045290291496025,0.0
FSIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC8,0.31811611659841005,0.29956636954950616,0.21633341363526862,0.07672849915682968,0.006865815466152734,0.0,0.0,0.0
DNAJC9,0.2996868224524211,0.22681281618887014,0.09238737653577452,0.03035413153456998,0.006143098048662973,0.0006022645145748012,0.0006022645145748012,0.0
DNAJC4,0.2989641050349313,0.22849915682967958,0.08443748494338714,0.00481811611659841,0.00012045290291496025,0.0,0.0,0.0
DNAJC5,0.315225246928451,0.28306432185015656,0.17899301373163093,0.054083353408817154,0.002409058058299205,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
DNAJC6,0.28993013731630934,0.1881474343531679,0.06034690436039509,0.0099975909419417,0.00036135870874488076,0.00012045290291496025,0.00012045290291496025,0.0
DNAJC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC2,0.28944832570464946,0.19766321368344977,0.08226933269091785,0.02397012768007709,0.006745362563237774,0.0008431703204047217,0.0007227174174897615,0.00012045290291496025
DNAJC3,0.30101180438448566,0.22934232715008432,0.08624427848711154,0.015056612864370031,0.005902192242833052,0.0010840761262346423,0.000963623223319682,0.00012045290291496025
GOSR1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
NRN1,0.31763430498675016,0.2945073476270778,0.21055167429535052,0.0905805829920501,0.021199710913033003,0.0007227174174897615,0.0006022645145748012,0.00012045290291496025
DEAF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF150,0.3188388340158998,0.3054685617923392,0.23416044326668273,0.10395085521561069,0.012406649000240905,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
RNF151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MECP2,0.31739339918092024,0.29679595278246207,0.20525174656709227,0.05866056371958564,0.0026499638641291254,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
PEX5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TAS2R8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS2R9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS2R7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS2R4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS2R5,0.318236569501325,0.30799807275355334,0.25018067935437244,0.10599855456516502,0.030474584437484943,0.0037340399903637678,0.0037340399903637678,0.0
TAS2R3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAG16,0.30655263791857384,0.23379908455793785,0.09732594555528788,0.0199951818838834,0.0015658877378944833,0.0,0.0,0.0
SPAG17,0.3086003372681282,0.25475788966514096,0.12009154420621537,0.022283787039267648,0.0020476993495543243,0.0,0.0,0.0
CDK5RAP2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CDK5RAP3,0.31871838111298484,0.3105275837147675,0.2694531438207661,0.1403276318959287,0.02830643218501566,0.003252228378703927,0.003252228378703927,0.0
CDK5RAP1,0.3048662972777644,0.25018067935437244,0.12430739580823898,0.03336545410744399,0.004095398699108649,0.0,0.0,0.0
CCDC144A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAX,0.3172729462780053,0.297036858588292,0.21585160202360876,0.09142375331245484,0.01891110575764876,0.0006022645145748012,0.0006022645145748012,0.0
BAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMPCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMPCA,0.3132980004818116,0.27113948446157554,0.15297518670199953,0.03830402312695736,0.006865815466152734,0.0006022645145748012,0.0006022645145748012,0.0
NEO1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GZF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1B2,0.2203083594314623,0.08383522042881233,0.007106721271982655,0.0002409058058299205,0.00012045290291496025,0.0,0.0,0.0
PIP5KL1,0.3113707540351722,0.2701758612382558,0.15297518670199953,0.03276318959286919,0.002890869669959046,0.00012045290291496025,0.00012045290291496025,0.0
P2RY8,0.3070344495302337,0.24427848711153938,0.12201879065285473,0.03493134184533847,0.013370272223560587,0.00012045290291496025,0.00012045290291496025,0.0
P2RY2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC61G,0.3078776198506384,0.24801252710190316,0.10539629005059022,0.018067935437244036,0.00457721031076849,0.0006022645145748012,0.000481811611659841,0.00012045290291496025
P2RY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC61B,0.3147434353167911,0.28619609732594553,0.1747771621296073,0.045892556010599855,0.007347627077812576,0.0018067935437244037,0.0018067935437244037,0.0
P2RY4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCL,0.3128161888701518,0.2778848470248133,0.15598650927487354,0.054083353408817154,0.016983859311009396,0.003493134184533847,0.003493134184533847,0.0
GUK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA4L2,0.3024572392194652,0.2299445916646591,0.11033485907010358,0.04468802698145025,0.004095398699108649,0.0,0.0,0.0
ACR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR6T1,0.04444712117562033,0.006384003854492893,0.0021681522524692846,0.0006022645145748012,0.000481811611659841,0.0,0.0,0.0
ATP5O,0.3147434353167911,0.29101421344254397,0.1905564924114671,0.051915201156347866,0.013611178029390509,0.001445434834979523,0.001445434834979523,0.0
MEP1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEP1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5L,0.3177547578896651,0.3028185979282101,0.2318718381112985,0.08202842688508794,0.017586123825584197,0.0037340399903637678,0.0037340399903637678,0.0
NCSTN,0.2776439412189834,0.16827270537219946,0.044567574078535295,0.008070344495302337,0.0018067935437244037,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
TCP11L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCP11L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGPT2,0.318236569501325,0.2989641050349313,0.21801975427607806,0.09744639845820284,0.03806311732112744,0.0012045290291496024,0.0012045290291496024,0.0
ANGPT1,0.3118525656468321,0.26318959286918814,0.15405926282823415,0.06227415080703445,0.012527101903155867,0.0002409058058299205,0.00012045290291496025,0.00012045290291496025
ANGPT4,0.3163093230546856,0.28800289086966996,0.18959286918814744,0.07829438689472416,0.02421103348590701,0.0006022645145748012,0.000481811611659841,0.00012045290291496025
SCAMP5,0.3178752107925801,0.2945073476270778,0.20139725367381353,0.07528306432185015,0.008793061912792098,0.0008431703204047217,0.0008431703204047217,0.0
GUCA1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUCA1C,0.04408576246687545,0.006022645145748013,0.0016863406408094434,0.0,0.0,0.0,0.0,0.0
GUCA1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA2,0.18947241628523248,0.04902433148638882,0.008070344495302337,0.0020476993495543243,0.0006022645145748012,0.000481811611659841,0.000481811611659841,0.0
ATM,0.31233437725849195,0.2808961695976873,0.1673090821488798,0.05143338954468803,0.007106721271982655,0.000481811611659841,0.00036135870874488076,0.00012045290291496025
ADAM33,0.3202842688508793,0.3130570946759817,0.269694049626596,0.1533365454107444,0.0639604914478439,0.013731630932305469,0.013731630932305469,0.0
DOT1L,0.3039026740544447,0.2375331245483016,0.09780775716694773,0.013490725126475547,0.0006022645145748012,0.00012045290291496025,0.0,0.00012045290291496025
CARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARF,0.31811611659841005,0.30715490243314864,0.245483016140689,0.11563478679836184,0.03372681281618887,0.002529510961214165,0.002529510961214165,0.0
SYCP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAOK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAOK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A12,0.0375813057094676,0.007227174174897615,0.001445434834979523,0.0006022645145748012,0.0002409058058299205,0.0,0.0,0.0
SLC22A11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
