gene_mmusculus_stress_down,mmusculus_stress_down_Fraction_sp_less4,mmusculus_stress_down_Fraction_sp_less3,mmusculus_stress_down_Fraction_sp_less2,mmusculus_stress_down_Fraction_sp_1,mmusculus_stress_down_Fraction_sp_0
SSB,0.2737598849748382,0.05514018691588785,0.00043134435657800146,0.0003594536304816679,7.189072609633358e-05
SLC25A38,0.17872034507548526,0.013371675053918045,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
EMILIN1,0.2349388928828181,0.02415528396836808,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
EMILIN2,0.02415528396836808,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05,0.0
EMILIN3,0.10582314881380302,0.0019410496046010064,7.189072609633358e-05,7.189072609633358e-05,0.0
EML1,0.028396836808051763,0.00014378145219266715,0.0,0.0,0.0
ISG20L2,0.21941049604601007,0.025233644859813085,7.189072609633358e-05,7.189072609633358e-05,0.0
EML2,0.17375988497483824,0.010208483105679367,0.00014378145219266715,0.00014378145219266715,0.0
EMP1,0.23199137311286844,0.025880661394680086,0.0,0.0,0.0
EMP2,0.04572250179726815,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
EMP3,0.23436376707404744,0.024011502516175412,7.189072609633358e-05,7.189072609633358e-05,0.0
PRDM4,0.24184040258806613,0.019051042415528397,0.00014378145219266715,0.00014378145219266715,0.0
FAT1,0.13601725377426313,0.0035945363048166786,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
RAPH1,0.06276060388209921,0.0017253774263120058,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
ENDOD1,0.1190510424155284,0.001869158878504673,7.189072609633358e-05,0.0,7.189072609633358e-05
ENKUR,0.23522645578720344,0.030122214234363766,7.189072609633358e-05,7.189072609633358e-05,0.0
C16orf45,0.05506829618979152,0.0006470165348670022,7.189072609633358e-05,7.189072609633358e-05,0.0
ENO3,0.1597411933860532,0.005463695183321351,0.00014378145219266715,0.00014378145219266715,0.0
ENOX2,0.07203450754852624,0.0013659237958303378,0.0,0.0,0.0
FLAD1,0.27915168943206325,0.06815240833932423,0.00043134435657800146,0.00043134435657800146,0.0
PANK1,0.22343637670740474,0.016031631919482387,0.00014378145219266715,0.00014378145219266715,0.0
PANK3,0.2261682242990654,0.02796549245147376,0.00043134435657800146,0.0003594536304816679,7.189072609633358e-05
PANK4,0.20639827462257368,0.013299784327821711,0.00021567217828900073,0.00021567217828900073,0.0
ENPP2,0.10927390366642703,0.003235082674335011,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
ENPP6,0.10927390366642703,0.003235082674335011,0.00021567217828900073,0.00021567217828900073,0.0
PGM2,0.18907260963335729,0.005391804457225018,0.0006470165348670022,0.0005751258087706686,7.189072609633358e-05
KCTD15,0.1884255930984903,0.01107117181883537,0.00021567217828900073,0.00021567217828900073,0.0
NTPCR,0.1851905104241553,0.007117181883537024,0.00021567217828900073,0.00021567217828900073,0.0
ETV1,0.27311286843997123,0.054636951833213515,0.00043134435657800146,0.00043134435657800146,0.0
FAM155A,0.25470884255930987,0.035298346513299786,7.189072609633358e-05,7.189072609633358e-05,0.0
FAM169A,0.23630481667864844,0.028900071890726096,7.189072609633358e-05,7.189072609633358e-05,0.0
FAM53C,0.2702372393961179,0.05815959741193386,0.00021567217828900073,0.00021567217828900073,0.0
FGL1,0.2541337167505392,0.038820992092020126,7.189072609633358e-05,7.189072609633358e-05,0.0
FLCN,0.2349388928828181,0.024730409777138748,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
GNG3,0.26326383896477357,0.04205607476635514,0.0012221423436376707,0.0012221423436376707,0.0
GPR108,0.2734004313443566,0.06621135873472322,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
GPRC5A,0.2755571531272466,0.060316319194823866,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
HNMT,0.27440690150970526,0.0601725377426312,0.00021567217828900073,0.00021567217828900073,0.0
IGFBP1,0.28080517613227896,0.07117181883537024,0.0008626887131560029,0.0008626887131560029,0.0
IL1RN,0.26161035226455787,0.039899352983465135,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
IL24,0.2790079079798706,0.0790079079798706,0.00021567217828900073,0.00021567217828900073,0.0
INSIG2,0.2783608914450036,0.07634795111430626,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
IQCH,0.2659237958303379,0.04636951833213515,0.00014378145219266715,0.00014378145219266715,0.0
IRF2BP2,0.2821710999281093,0.08598130841121496,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
KCTD2,0.22854061826024444,0.02192667145938174,0.0,0.0,0.0
KLF2,0.27225017972681526,0.0593098490294752,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
KLRK1,0.23558590941768512,0.025808770668583753,7.189072609633358e-05,7.189072609633358e-05,0.0
KRT37,0.24608195542774983,0.03199137311286844,0.0,0.0,0.0
KRTAP3-1,0.25089863407620416,0.03659237958303379,0.00014378145219266715,0.00014378145219266715,0.0
KRTAP5-6,0.24759166067577282,0.03515456506110712,7.189072609633358e-05,7.189072609633358e-05,0.0
LGR5,0.24787922358015815,0.03551401869158879,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
LRRC41,0.27526959022286124,0.06887131560028756,0.00021567217828900073,0.00021567217828900073,0.0
LSR,0.2766355140186916,0.06419841840402588,0.00021567217828900073,0.00021567217828900073,0.0
MRPS11,0.2526240115025162,0.03421998562185478,0.0,0.0,0.0
MTMR14,0.24845434938892882,0.032278936017253776,7.189072609633358e-05,7.189072609633358e-05,0.0
NDST2,0.24802300503235084,0.027677929547088427,0.0007907979870596693,0.0007907979870596693,0.0
NUPR1,0.24493170381020848,0.03120057512580877,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
OSGIN1,0.2757009345794392,0.06685837526959022,7.189072609633358e-05,0.0,7.189072609633358e-05
PAX8,0.2671459381739756,0.04212796549245147,0.0003594536304816679,0.0003594536304816679,0.0
PHRF1,0.22854061826024444,0.02192667145938174,0.0,0.0,0.0
PRM1,0.26858375269590223,0.04529115744069015,0.0,0.0,0.0
PRM3,0.2671459381739756,0.043997124370956146,0.0,0.0,0.0
PRR19,0.22854061826024444,0.02192667145938174,0.0,0.0,0.0
RHBDD3,0.2693745506829619,0.056074766355140186,0.0,0.0,0.0
RPL19,0.28554996405463695,0.08475916606757729,0.0008626887131560029,0.0008626887131560029,0.0
SALL4,0.2571531272465852,0.03163191948238677,7.189072609633358e-05,7.189072609633358e-05,0.0
SASH1,0.24694464414090583,0.028468727534148097,0.0,0.0,0.0
SERPINA11,0.24787922358015815,0.03551401869158879,7.189072609633358e-05,7.189072609633358e-05,0.0
SERPINB2,0.2611790079079799,0.042559309849029475,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
SH3YL1,0.25571531272465853,0.03572969086987778,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
SLC35E2,0.24601006470165349,0.032925952552120774,0.0,0.0,0.0
SOX4,0.2717469446441409,0.05363048166786485,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
SP5,0.26994967649173257,0.05528396836808052,7.189072609633358e-05,7.189072609633358e-05,0.0
SS18,0.25938173975557155,0.03824586628324946,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
SUN5,0.24787922358015815,0.03551401869158879,7.189072609633358e-05,7.189072609633358e-05,0.0
TARDBP,0.2806613946800863,0.07246585190510424,0.0007189072609633358,0.0006470165348670022,7.189072609633358e-05
TCP11L2,0.22854061826024444,0.02192667145938174,0.0,0.0,0.0
TMEM212,0.2651329978432782,0.05413371675053918,7.189072609633358e-05,7.189072609633358e-05,0.0
TNFRSF19,0.2585909417685119,0.041480948957584474,0.00014378145219266715,0.00014378145219266715,0.0
TOMM40L,0.27721063982746225,0.06412652767792955,7.189072609633358e-05,7.189072609633358e-05,0.0
TUFT1,0.24248741912293315,0.027893601725377425,7.189072609633358e-05,7.189072609633358e-05,0.0
UFSP2,0.23587347232207045,0.02739036664270309,0.0,0.0,0.0
VAMP5,0.2651329978432782,0.046441409058231485,7.189072609633358e-05,0.0,7.189072609633358e-05
ZNF148,0.26887131560028754,0.05269590222861251,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
ZNF300,0.26240115025161753,0.03889288281811646,0.00014378145219266715,0.00014378145219266715,0.0
ZNF74,0.27332854061826023,0.061250898634076206,0.00021567217828900073,0.00021567217828900073,0.0
GYPC,0.19245147375988497,0.008554996405463694,7.189072609633358e-05,7.189072609633358e-05,0.0
GYPE,0.20647016534867002,0.013731128684399713,0.0,0.0,0.0
PROCR,0.1700215672178289,0.010639827462257369,7.189072609633358e-05,0.0,7.189072609633358e-05
EPCAM,0.20496046010064703,0.014665708123652048,7.189072609633358e-05,7.189072609633358e-05,0.0
ZNF684,0.20496046010064703,0.014018691588785047,0.0,0.0,0.0
TNFAIP1,0.27462257368799425,0.061250898634076206,0.0002875629043853343,0.0002875629043853343,0.0
ZKSCAN5,0.2212077641984184,0.018260244428468728,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
ZNF221,0.22695902228612508,0.01912293314162473,0.00014378145219266715,0.00014378145219266715,0.0
ZNF564,0.2529115744069015,0.03364485981308411,7.189072609633358e-05,7.189072609633358e-05,0.0
EPM2A,0.2667864845434939,0.05089863407620417,0.00043134435657800146,0.00043134435657800146,0.0
PPP1R3C,0.2649892163910855,0.046153846153846156,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
SLC6A3,0.2659237958303379,0.050395398993529836,0.0002875629043853343,0.0002875629043853343,0.0
EPO,0.27016534867002157,0.05758447160316319,0.00043134435657800146,0.00043134435657800146,0.0
SLC11A2,0.2650611071171819,0.049460819554277495,0.0005751258087706686,0.0005751258087706686,0.0
NOSIP,0.200862688713156,0.01876347951114306,0.0,0.0,0.0
RASGRF2,0.2708842559309849,0.0599568655643422,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
SH3BP4,0.22264557872034507,0.020920201294033068,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
SNAP91,0.18044572250179727,0.009920920201294033,0.00014378145219266715,0.00014378145219266715,0.0
PRKCDBP,0.1465132997843278,0.00402588066139468,7.189072609633358e-05,7.189072609633358e-05,0.0
TEX28,0.04867002156721783,0.0006470165348670022,0.0,0.0,0.0
PLB1,0.1785765636232926,0.00402588066139468,0.00043134435657800146,0.00043134435657800146,0.0
PTDSS2,0.17181883537023723,0.01128684399712437,7.189072609633358e-05,7.189072609633358e-05,0.0
EPX,0.10503235082674335,0.00201294033069734,7.189072609633358e-05,7.189072609633358e-05,0.0
ERAP1,0.2329978432782171,0.024227174694464414,7.189072609633358e-05,7.189072609633358e-05,0.0
ERAP2,0.21365923795830338,0.022861250898634077,7.189072609633358e-05,7.189072609633358e-05,0.0
ERAS,0.20115025161754133,0.011214953271028037,0.00014378145219266715,0.00014378145219266715,0.0
MUC4,0.17807332854061825,0.004744787922358016,0.0002875629043853343,0.0002875629043853343,0.0
NEURL1,0.15176132278936016,0.003522645578720345,0.0,0.0,0.0
NRG2,0.17929547088425593,0.006398274622573688,0.00014378145219266715,0.00014378145219266715,0.0
OSMR,0.23824586628324945,0.02782171099928109,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
RECK,0.1636232925952552,0.0066858375269590225,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
FLYWCH1,0.1828900071890726,0.012940330697340043,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
ODF2L,0.11826024442846873,0.002803738317757009,7.189072609633358e-05,7.189072609633358e-05,0.0
RASA4,0.09734004313443566,0.0017972681524083393,7.189072609633358e-05,0.0,7.189072609633358e-05
PCLO,0.11207764198418405,0.002156721782890007,0.00014378145219266715,0.00014378145219266715,0.0
PPFIA2,0.19971243709561468,0.009920920201294033,0.000503235082674335,0.000503235082674335,0.0
PPFIA3,0.23846153846153847,0.01847591660675773,0.000503235082674335,0.000503235082674335,0.0
ERGIC1,1.0,1.0,1.0,0.5,0.5
ERGIC3,1.0,1.0,1.0,0.5,0.5
ERI3,0.24054636951833214,0.032278936017253776,7.189072609633358e-05,0.0,7.189072609633358e-05
ERLEC1,0.1623292595255212,0.011214953271028037,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
ERLIN1,0.2560747663551402,0.04119338605319914,0.0,0.0,0.0
TMUB1,0.20783608914450036,0.010567936736161035,0.00014378145219266715,0.00014378145219266715,0.0
ERMAP,0.19769949676491733,0.015384615384615385,0.0,0.0,0.0
SEMA4A,0.21941049604601007,0.017972681524083392,0.00021567217828900073,0.00021567217828900073,0.0
ZNF658,0.07656362329259525,0.0006470165348670022,7.189072609633358e-05,7.189072609633358e-05,0.0
ERO1L,0.2406901509705248,0.013587347232207045,0.00014378145219266715,0.00014378145219266715,0.0
PDIA6,0.2421998562185478,0.027462257368799425,7.189072609633358e-05,7.189072609633358e-05,0.0
ERO1LB,0.15780014378145218,0.002659956865564342,0.00014378145219266715,0.00014378145219266715,0.0
ERP27,0.1201294033069734,0.004097771387491013,7.189072609633358e-05,7.189072609633358e-05,0.0
ESAM,0.1843997124370956,0.0098490294751977,7.189072609633358e-05,7.189072609633358e-05,0.0
GK2,0.23932422717469445,0.018404025880661395,0.00043134435657800146,0.00043134435657800146,0.0
ESF1,0.25945363048166786,0.04550682961897915,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
ESM1,0.24284687275341482,0.03249460819554278,0.00014378145219266715,0.00014378145219266715,0.0
ESPL1,0.2385334291876348,0.033141624730409776,0.0007907979870596693,0.0007189072609633358,7.189072609633358e-05
SMC1B,0.25923795830337887,0.048957584471603165,0.0007189072609633358,0.0007189072609633358,0.0
ESPN,0.20783608914450036,0.014378145219266714,0.0,0.0,0.0
FAM198A,0.20783608914450036,0.014378145219266714,0.0,0.0,0.0
FBRS,0.20783608914450036,0.014378145219266714,0.0,0.0,0.0
FEM1A,0.26225736879942485,0.03644859813084112,7.189072609633358e-05,7.189072609633358e-05,0.0
FREM2,0.2122214234363767,0.016031631919482387,7.189072609633358e-05,7.189072609633358e-05,0.0
G0S2,0.23565780014378146,0.02875629043853343,0.00021567217828900073,0.00021567217828900073,0.0
GCOM1,0.20783608914450036,0.014378145219266714,0.0,0.0,0.0
GREB1,0.24838245866283248,0.03558590941768512,7.189072609633358e-05,7.189072609633358e-05,0.0
HES2,0.20783608914450036,0.014378145219266714,0.0,0.0,0.0
HMBOX1,0.23026599568655642,0.023580158159597412,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
HR,0.2652767792954709,0.038677210639827465,0.00021567217828900073,0.00021567217828900073,0.0
IFRD2,0.24680086268871315,0.029618979151689432,0.00014378145219266715,0.00014378145219266715,0.0
IL1R2,0.21804457225017973,0.016822429906542057,7.189072609633358e-05,7.189072609633358e-05,0.0
INTS9,0.2537742631200575,0.029475197699496764,0.00021567217828900073,0.00021567217828900073,0.0
KCTD20,0.24306254493170382,0.026887131560028758,0.00014378145219266715,0.00014378145219266715,0.0
KLF15,0.2241552839683681,0.017613227893601726,7.189072609633358e-05,7.189072609633358e-05,0.0
KRT80,0.26196980589503954,0.04349388928828181,0.00014378145219266715,0.00014378145219266715,0.0
LIF,0.27677929547088426,0.06592379583033789,0.0006470165348670022,0.0006470165348670022,0.0
MACROD1,0.2583033788641265,0.04514737598849748,0.0,0.0,0.0
MAP6D1,0.20783608914450036,0.014378145219266714,0.0,0.0,0.0
MGAT1,0.23752695902228613,0.023076923076923078,0.0002875629043853343,0.0002875629043853343,0.0
MN1,0.20783608914450036,0.014378145219266714,7.189072609633358e-05,0.0,7.189072609633358e-05
MOB2,0.20783608914450036,0.014378145219266714,7.189072609633358e-05,0.0,7.189072609633358e-05
MSMB,0.22149532710280373,0.019051042415528397,0.0,0.0,0.0
MTCH2,0.27009345794392525,0.05895039539899353,7.189072609633358e-05,0.0,7.189072609633358e-05
MYEOV,0.2529115744069015,0.03501078360891445,7.189072609633358e-05,7.189072609633358e-05,0.0
NCOA7,0.24421279654924516,0.032925952552120774,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
NDST1,0.24874191229331416,0.028828181164629763,0.0008626887131560029,0.0007907979870596693,7.189072609633358e-05
NUDCD1,0.24536304816678647,0.02861250898634076,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
NXNL2,0.20783608914450036,0.014378145219266714,0.0,0.0,0.0
PALLD,0.24248741912293315,0.030050323508267432,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
PGPEP1,0.20783608914450036,0.014378145219266714,0.0,0.0,0.0
POLRMT,0.2276060388209921,0.020201294033069733,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
PPARGC1B,0.26822429906542056,0.04687275341480949,0.0005751258087706686,0.0005751258087706686,0.0
PPRC1,0.2715312724658519,0.06858375269590222,0.0002875629043853343,0.0002875629043853343,0.0
PRLH,0.21430625449317037,0.01588785046728972,7.189072609633358e-05,7.189072609633358e-05,0.0
PXT1,0.2582314881380302,0.04205607476635514,7.189072609633358e-05,7.189072609633358e-05,0.0
RANBP10,0.2564342199856219,0.03759884974838246,0.0003594536304816679,0.0003594536304816679,0.0
RAPGEF3,0.2653486700215672,0.051042415528396834,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
RBP5,0.20783608914450036,0.014378145219266714,0.0,0.0,0.0
REXO4,0.26829618979151687,0.05873472322070453,7.189072609633358e-05,0.0,7.189072609633358e-05
RILPL2,0.22990654205607478,0.023867721063982748,0.00014378145219266715,0.00014378145219266715,0.0
RLIM,0.2783608914450036,0.06455787203450755,0.0003594536304816679,0.0003594536304816679,0.0
RPS21,0.24601006470165349,0.035657800143781455,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
SCGB1D2,0.20783608914450036,0.014378145219266714,0.0,0.0,0.0
SCGB3A1,0.20783608914450036,0.014378145219266714,0.0,0.0,0.0
SEMA3B,0.22667145938173974,0.017757009345794394,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
SERPINA6,0.23141624730409777,0.024083393242271746,0.0,0.0,0.0
SLC22A5,0.23803019410496046,0.023005032350826744,0.00014378145219266715,0.00014378145219266715,0.0
SLC34A2,0.20783608914450036,0.014378145219266714,0.0,0.0,0.0
SLC39A8,0.22142343637670742,0.018619698058950394,7.189072609633358e-05,0.0,7.189072609633358e-05
SLC47A2,0.20783608914450036,0.014378145219266714,0.0,0.0,0.0
SLC48A1,0.21703810208483107,0.019194823867721065,7.189072609633358e-05,0.0,7.189072609633358e-05
SLIT3,0.21150251617541338,0.015815959741193385,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
TCF20,0.2626168224299065,0.046297627606038824,0.00021567217828900073,0.00021567217828900073,0.0
TDRD1,0.2111430625449317,0.014665708123652048,0.0,0.0,0.0
TEX19,0.20783608914450036,0.014378145219266714,0.0,0.0,0.0
TFF1,0.25147375988497483,0.03342918763479511,0.0002875629043853343,0.0002875629043853343,0.0
TIAF1,0.22020129403306973,0.01912293314162473,7.189072609633358e-05,7.189072609633358e-05,0.0
TMEM115,0.2434938892882818,0.028037383177570093,7.189072609633358e-05,7.189072609633358e-05,0.0
TMEM45B,0.20783608914450036,0.014378145219266714,0.0,0.0,0.0
TRIM55,0.2488138030194105,0.030913012221423435,0.00014378145219266715,0.00014378145219266715,0.0
VASN,0.22918763479511142,0.01890726096333573,0.00021567217828900073,0.00021567217828900073,0.0
VGLL4,0.2526240115025162,0.03256649892163911,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
VWA3B,0.20783608914450036,0.014378145219266714,0.0,0.0,0.0
JMJD1C,0.2608914450035945,0.040258806613946804,0.0005751258087706686,0.000503235082674335,7.189072609633358e-05
OXT,0.22724658519051041,0.022070452911574407,0.0007907979870596693,0.0007907979870596693,0.0
PNRC1,0.24636951833213516,0.027606038820992093,0.0003594536304816679,0.0003594536304816679,0.0
ZNHIT3,0.25787203450754853,0.039899352983465135,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
FITM1,0.1083393242271747,0.002372393961179008,0.0,0.0,0.0
NIPSNAP1,0.22659956865564343,0.017828900071890728,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
NRSN2,0.20186915887850468,0.018188353702372394,7.189072609633358e-05,7.189072609633358e-05,0.0
TP53INP2,0.22731847591660675,0.023220704529115743,0.0,0.0,0.0
TPRN,0.21365923795830338,0.017828900071890728,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
TRIM47,0.198921639108555,0.015240833932422718,7.189072609633358e-05,7.189072609633358e-05,0.0
ESX1,0.10934579439252337,0.0066139468008626886,7.189072609633358e-05,7.189072609633358e-05,0.0
ESYT1,0.19194823867721064,0.009992810927390367,0.0,0.0,0.0
PAN3,0.12559309849029476,0.004960460100647017,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
ZNF419,0.06340762041696621,0.0011502516175413372,7.189072609633358e-05,7.189072609633358e-05,0.0
HCFC1R1,0.26405463695183323,0.04176851186196981,0.00014378145219266715,0.00014378145219266715,0.0
SCAF1,0.2312724658519051,0.026815240833932424,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
TMEM43,0.2286843997124371,0.025233644859813085,7.189072609633358e-05,7.189072609633358e-05,0.0
TMEM59,0.21042415528396838,0.017181883537023723,0.00014378145219266715,0.00014378145219266715,0.0
TRUB2,0.2698058950395399,0.0608195542774982,0.00021567217828900073,0.00021567217828900073,0.0
USP48,0.2337886412652768,0.02638389647735442,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
ZSCAN22,0.2445722501797268,0.03695183321351546,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
KDM3A,0.23687994248741912,0.031344356578001435,0.00014378145219266715,0.00014378145219266715,0.0
FBXL6,0.15442127965492453,0.009417685118619698,0.0,0.0,0.0
L3MBTL1,0.06498921639108556,0.0016534867002156721,0.0,0.0,0.0
EVI2A,0.010064701653486701,7.189072609633358e-05,7.189072609633358e-05,0.0,7.189072609633358e-05
EVI2B,0.19194823867721064,0.010064701653486701,7.189072609633358e-05,7.189072609633358e-05,0.0
EVI5L,0.2584471603163192,0.03903666427030913,0.00014378145219266715,0.00014378145219266715,0.0
SPRR3,0.04205607476635514,0.0002875629043853343,0.0,0.0,0.0
C11orf16,0.13263838964773544,0.0033069734004313443,0.0,0.0,0.0
MNS1,0.13263838964773544,0.0033069734004313443,7.189072609633358e-05,0.0,7.189072609633358e-05
MVK,0.2524083393242272,0.027677929547088427,0.0,0.0,0.0
NDUFB1,0.2145219266714594,0.007979870596693027,0.00100647016534867,0.00100647016534867,0.0
NPPB,0.22437095614665709,0.01847591660675773,0.00021567217828900073,0.00021567217828900073,0.0
NTNG2,0.15068296189791516,0.0034507548526240116,7.189072609633358e-05,7.189072609633358e-05,0.0
PRUNE2,0.20992092020129402,0.01574406901509705,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
RASL11B,0.13263838964773544,0.0033069734004313443,0.0,0.0,0.0
RMND5B,0.23098490294751978,0.01912293314162473,0.00014378145219266715,0.00014378145219266715,0.0
SCMH1,0.23206326383896478,0.013515456506110711,0.00043134435657800146,0.0003594536304816679,7.189072609633358e-05
SLC22A24,0.13263838964773544,0.0033069734004313443,0.0,0.0,0.0
TSPAN3,0.15068296189791516,0.0034507548526240116,0.0,0.0,0.0
TULP2,0.1856218547807333,0.008123652048885694,0.0,0.0,0.0
WDR37,0.22566498921639108,0.023508267433501078,7.189072609633358e-05,0.0,7.189072609633358e-05
ZDHHC3,0.17872034507548526,0.010783608914450037,7.189072609633358e-05,7.189072609633358e-05,0.0
ZNF383,0.13263838964773544,0.0033069734004313443,7.189072609633358e-05,0.0,7.189072609633358e-05
EXOC1,0.18605319913731128,0.013371675053918045,0.000503235082674335,0.000503235082674335,0.0
RAB13,0.2751976994967649,0.05686556434219986,0.0012221423436376707,0.0011502516175413372,7.189072609633358e-05
SERGEF,0.05298346513299784,0.0010783608914450035,7.189072609633358e-05,7.189072609633358e-05,0.0
RTN4IP1,0.12005751258087707,0.0025161754133716753,0.00014378145219266715,0.00014378145219266715,0.0
ZC3H14,0.11186196980589504,0.00603882099209202,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
HIATL1,0.04155283968368081,0.0011502516175413372,0.0,0.0,0.0
RPE,0.14917325664989217,0.0034507548526240116,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
GTF2IRD1,0.2468727534148095,0.02875629043853343,0.0003594536304816679,0.0003594536304816679,0.0
LRRC8D,0.04018691588785047,0.0007907979870596693,7.189072609633358e-05,7.189072609633358e-05,0.0
KIAA1217,0.1743350107836089,0.006973400431344356,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
ZNF558,0.09043853342918763,0.0017253774263120058,0.0,0.0,0.0
LSM7,0.2689432063263839,0.05593098490294752,0.0008626887131560029,0.0008626887131560029,0.0
MOCS3,0.21976994967649174,0.02480230050323508,0.0003594536304816679,0.0003594536304816679,0.0
FOXN3,0.1584471603163192,0.004529115744069015,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
TRAP1,0.2778576563623293,0.06484543493889289,0.0003594536304816679,0.0003594536304816679,0.0
EXTL1,0.0905823148813803,0.002372393961179008,0.00014378145219266715,0.00014378145219266715,0.0
HYOU1,0.18188353702372395,0.007907979870596693,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
EXTL3,0.15564342199856218,0.004601006470165349,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
SIX4,0.14033069734004314,0.003738317757009346,7.189072609633358e-05,0.0,7.189072609633358e-05
ICAM2,0.25492451473759886,0.03673616103522646,0.00021567217828900073,0.00021567217828900073,0.0
PHLPP2,0.17627606038820992,0.007404744787922358,0.000503235082674335,0.000503235082674335,0.0
TMEM8B,0.07491013659237958,0.0024442846872753414,7.189072609633358e-05,7.189072609633358e-05,0.0
F10,0.26455787203450754,0.04270309130122214,0.000503235082674335,0.000503235082674335,0.0
TFPI,0.24888569374550684,0.034938892882818116,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
F11,0.18461538461538463,0.008914450035945364,0.00021567217828900073,0.00021567217828900073,0.0
TFPI2,0.17785765636232925,0.010136592379583033,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
GP9,0.2104960460100647,0.009273903666427032,0.0,0.0,0.0
F13A1,0.26434219985621854,0.04119338605319914,0.0011502516175413372,0.0011502516175413372,0.0
F13B,0.12566498921639108,0.0035945363048166786,0.0,0.0,0.0
F9,0.13601725377426313,0.0052480230050323505,0.00014378145219266715,0.00014378145219266715,0.0
GP5,0.1756290438533429,0.009345794392523364,7.189072609633358e-05,7.189072609633358e-05,0.0
HGFAC,0.1192667145938174,0.0025161754133716753,7.189072609633358e-05,7.189072609633358e-05,0.0
ST14,0.11466570812365205,0.0033788641265276777,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
JAM2,0.16628324946081954,0.009273903666427032,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
JAM3,0.1509705248023005,0.0066858375269590225,0.00021567217828900073,0.00021567217828900073,0.0
LMAN1,0.2631919482386772,0.04248741912293314,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
F8A1,0.14097771387491015,0.003522645578720345,0.0,0.0,0.0
AGMO,0.015025161754133716,0.0,0.0,0.0,0.0
FAAH,0.17649173256649892,0.011214953271028037,0.00014378145219266715,0.00014378145219266715,0.0
FAAH2,0.197411933860532,0.013659237958303379,7.189072609633358e-05,7.189072609633358e-05,0.0
PLIN1,0.2393961179007908,0.01912293314162473,0.00043134435657800146,0.00043134435657800146,0.0
