gene_xlaevis_wound_down,xlaevis_wound_down_Fraction_sp_less7,xlaevis_wound_down_Fraction_sp_less6,xlaevis_wound_down_Fraction_sp_less5,xlaevis_wound_down_Fraction_sp_less4,xlaevis_wound_down_Fraction_sp_less3,xlaevis_wound_down_Fraction_sp_less2,xlaevis_wound_down_Fraction_sp_1,xlaevis_wound_down_Fraction_sp_0
TEX28,0.002546148949713558,0.0023339698705707617,0.0010608953957139827,0.0006365372374283895,0.000424358158285593,0.000424358158285593,0.000424358158285593,0.0
SYT8,0.08678124336940378,0.05537873965626989,0.022915340547422024,0.009972416719711436,0.00551665605771271,0.0006365372374283895,0.0006365372374283895,0.0
SYT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTCH2,0.09314661574368767,0.06195629110969658,0.032463399108847865,0.021217907914279653,0.01464035646085296,0.001697432633142372,0.001697432633142372,0.0
MTCH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYT1,0.043072353065987695,0.011669849352853808,0.0021217907914279654,0.0,0.0,0.0,0.0,0.0
SYT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYT4,0.002546148949713558,0.0021217907914279654,0.001697432633142372,0.0010608953957139827,0.000848716316571186,0.0002121790791427965,0.0002121790791427965,0.0
SYT5,0.002546148949713558,0.0021217907914279654,0.0021217907914279654,0.001273074474856779,0.000848716316571186,0.000424358158285593,0.000424358158285593,0.0
SYT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIAL1,0.07107999151283684,0.041374920432845325,0.013791640144281773,0.002546148949713558,0.0,0.0,0.0,0.0
FUBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUBP1,0.08444727349883302,0.049225546361128796,0.015701251856566942,0.004455760661998727,0.0,0.0,0.0,0.0
SCHIP1,0.11309144918311055,0.08359855718226183,0.04795247188627201,0.021854445151708042,0.004243581582855931,0.000424358158285593,0.000424358158285593,0.0
MARCO,0.059410142159983026,0.02567366857627838,0.012518565669424995,0.007214088690855082,0.003394865266284744,0.0,0.0,0.0
SAP30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBL1,0.09845109272225759,0.07596011033312115,0.046467218332272436,0.02567366857627838,0.009548058561425843,0.0006365372374283895,0.0006365372374283895,0.0
HSFX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMPD4,0.0791427965202631,0.04561850201570125,0.016762147252280923,0.005304476978569913,0.001273074474856779,0.0,0.0,0.0
SMPD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMPD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMPD2,0.10608953957139826,0.07596011033312115,0.052196053469127944,0.023976235943136005,0.005941014215998302,0.0002121790791427965,0.0002121790791427965,0.0
BRIP1,0.08211330362826226,0.03713133884998939,0.015064714619138553,0.00488011882028432,0.002546148949713558,0.000848716316571186,0.000848716316571186,0.0
PDE11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC28,0.10057288351368555,0.08126458731169106,0.05049862083598557,0.02864417568427753,0.008911521323997454,0.000424358158285593,0.000424358158285593,0.0
TTC24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC25,0.09887545088054318,0.06619987269255251,0.033099936346276254,0.010184595798854232,0.0023339698705707617,0.0,0.0,0.0
TTC27,0.011245491194568216,0.0019096117122851686,0.000424358158285593,0.0002121790791427965,0.0002121790791427965,0.0002121790791427965,0.0,0.0002121790791427965
TTC22,0.1158497772119669,0.08296201994483345,0.05304476978569913,0.021642266072565246,0.008911521323997454,0.0019096117122851686,0.0019096117122851686,0.0
ENO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENO2,0.09972416719711437,0.07065563335455124,0.03946530872056015,0.011882028431996604,0.002970507107999151,0.0,0.0,0.0
ENO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFD,0.08317419902397624,0.052196053469127944,0.036282622533418206,0.020369191597708464,0.004031402503713134,0.0002121790791427965,0.0,0.0002121790791427965
OBSCN,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SORBS1,0.11478888181625292,0.08720560152768937,0.06025885847655421,0.036494801612561,0.014428177381710164,0.003182686187141948,0.003182686187141948,0.0
SORBS3,0.0912370040314025,0.06429026098026734,0.04073838319541693,0.024612773180564398,0.004455760661998727,0.0,0.0,0.0
SORBS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL18RAP,0.08699342244854658,0.04455760661998727,0.023551877784850413,0.00976023764056864,0.005304476978569913,0.0006365372374283895,0.0006365372374283895,0.0
EOMES,0.08826649692340335,0.04561850201570125,0.02312751962656482,0.009972416719711436,0.004243581582855931,0.0002121790791427965,0.0002121790791427965,0.0
CGB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2J1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP10,0.10545300233396987,0.08402291534054743,0.05346912794398472,0.03203904095056227,0.011882028431996604,0.001697432633142372,0.0014852535539995756,0.0002121790791427965
FKBP11,0.08465945257797582,0.05346912794398472,0.022278803309993635,0.005728835136855506,0.002546148949713558,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
FBXO11,0.07214088690855082,0.036494801612561,0.007850625928283471,0.0019096117122851686,0.000424358158285593,0.0,0.0,0.0
FBXO16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TACO1,0.09548058561425843,0.0674729471674093,0.03500954805856143,0.021005728835136857,0.01464035646085296,0.002546148949713558,0.002546148949713558,0.0
FBXO15,0.07532357309569276,0.04413324846170168,0.012942923827710588,0.003182686187141948,0.0,0.0,0.0,0.0
SFTA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNGB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNGB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCLAF1,0.09357097390197326,0.06280500742626777,0.025249310417992787,0.005304476978569913,0.001273074474856779,0.0002121790791427965,0.0002121790791427965,0.0
PLA2G6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G3,0.06874602164226608,0.03713133884998939,0.01718650541056652,0.008911521323997454,0.004243581582855931,0.0002121790791427965,0.0002121790791427965,0.0
CCDC77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC70,0.0023339698705707617,0.0019096117122851686,0.0010608953957139827,0.0006365372374283895,0.000424358158285593,0.0,0.0,0.0
CCDC71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST3H2BB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GHITM,0.09611712285168682,0.07235306598769362,0.04689157649055803,0.0244005941014216,0.015913430935709738,0.002546148949713558,0.002546148949713558,0.0
CSHL1,0.0021217907914279654,0.0019096117122851686,0.0019096117122851686,0.0010608953957139827,0.0,0.0,0.0,0.0
FKBP1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKAIN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP1A,0.11988117971568003,0.09845109272225759,0.06492679821769573,0.03161468279227668,0.007001909611712286,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
MAP1B,0.11988117971568003,0.09654148100997241,0.06344154466369616,0.036919159770846595,0.009335879482283047,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
RMI2,0.06450244005941014,0.03288775726713346,0.014003819223424571,0.00488011882028432,0.0023339698705707617,0.0006365372374283895,0.0006365372374283895,0.0
UNC5B,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
UNC5C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC5D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP1S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL18A,0.05007426267769998,0.021642266072565246,0.012730744748567792,0.011245491194568216,0.01103331211542542,0.010608953957139827,0.010608953957139827,0.0
ALOX12B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPB41L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPCDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPB41L3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
EPB41L2,0.10481646509654148,0.07850625928283471,0.049013367281986,0.03352429450456185,0.012942923827710588,0.0006365372374283895,0.0006365372374283895,0.0
EPB41L5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIDINS220,0.09951198811797157,0.07235306598769362,0.03734351792913219,0.008062805007426267,0.0010608953957139827,0.0,0.0,0.0
PCOLCE2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DFNA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGEH1,0.10120942075111394,0.07044345427540845,0.037980055166560577,0.010821133036282623,0.0010608953957139827,0.0,0.0,0.0
WNT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCNA,0.054954381497984296,0.027158922130277954,0.011245491194568216,0.004031402503713134,0.0019096117122851686,0.0002121790791427965,0.0,0.0002121790791427965
ZBTB7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB7B,0.11478888181625292,0.08062805007426267,0.04158709951198812,0.010608953957139827,0.0019096117122851686,0.0002121790791427965,0.0002121790791427965,0.0
PCNP,0.11054530023339698,0.09463186929768724,0.05983450031826862,0.03161468279227668,0.005941014215998302,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
PCNT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCNX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACRG,0.07659664757054954,0.04052620411627413,0.0120942075111394,0.002758328028856355,0.0,0.0,0.0,0.0
UFD1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILF3,0.06789730532569489,0.019732654360280075,0.008062805007426267,0.002970507107999151,0.000424358158285593,0.0,0.0,0.0
ILF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOC,0.10290685338425631,0.07850625928283471,0.047740292807129214,0.02673456397199236,0.008699342244854658,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
DENND2D,0.1162741353702525,0.09463186929768724,0.06556333545512412,0.031190324633991087,0.010184595798854232,0.0010608953957139827,0.0010608953957139827,0.0
PPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RABAC1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
INPP4B,0.05877360492255464,0.04052620411627413,0.02737110120942075,0.008062805007426267,0.0,0.0,0.0,0.0
INPP4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAFB,0.06938255887969447,0.02991725015913431,0.005941014215998302,0.001273074474856779,0.0006365372374283895,0.000424358158285593,0.000424358158285593,0.0
TRNP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGLY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMX1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMX1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR6V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBX2,0.0021217907914279654,0.0019096117122851686,0.0019096117122851686,0.0010608953957139827,0.0,0.0,0.0,0.0
GBX1,0.0023339698705707617,0.0019096117122851686,0.0010608953957139827,0.000424358158285593,0.000424358158285593,0.0,0.0,0.0
CNR2,0.08168894546997665,0.0426479949077021,0.020157012518565668,0.008911521323997454,0.002970507107999151,0.0,0.0,0.0
GNL3L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGS1,0.047103755569700825,0.015701251856566942,0.00488011882028432,0.0014852535539995756,0.0,0.0,0.0,0.0
ANKS1B,0.1215786123488224,0.09972416719711437,0.05962232123912582,0.018671758964566094,0.0038192234245703373,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
ANKS1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM11,0.10290685338425631,0.07171652875026523,0.03607044345427541,0.00976023764056864,0.001273074474856779,0.0,0.0,0.0
ADAM12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM15,0.07256524506683641,0.041374920432845325,0.017398684489709316,0.003394865266284744,0.000848716316571186,0.0002121790791427965,0.0002121790791427965,0.0
ADAM17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MEPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAGH,0.09569276469340122,0.072989603225122,0.054954381497984296,0.035221727137704224,0.009972416719711436,0.0006365372374283895,0.0006365372374283895,0.0
GLYAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2AF1L4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDEL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHANK2,0.08805431784426056,0.04795247188627201,0.01888393804370889,0.008274984086569064,0.002546148949713558,0.0006365372374283895,0.0006365372374283895,0.0
SHANK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCSK9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCSK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCSK6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCSK7,0.06386590282198175,0.04583068109484405,0.021854445151708042,0.003182686187141948,0.000424358158285593,0.0,0.0,0.0
PCSK5,0.08656906429026098,0.056015276893698285,0.03500954805856143,0.02143008699342245,0.007001909611712286,0.0,0.0,0.0
IFNAR2,0.06874602164226608,0.036919159770846595,0.016125610014852534,0.008699342244854658,0.0021217907914279654,0.0,0.0,0.0
PLTP,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DPYSL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SETBP1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SAMSN1,0.09611712285168682,0.05750053044769786,0.025461489497135583,0.011245491194568216,0.006577551453426692,0.002758328028856355,0.002758328028856355,0.0
FAM151B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAXIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPRBP,0.01336728198599618,0.004455760661998727,0.001697432633142372,0.000424358158285593,0.0,0.0,0.0,0.0
USE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNRIP1,0.11118183747082537,0.09484404837683004,0.06471461913855293,0.036282622533418206,0.013579461065138977,0.0014852535539995756,0.001273074474856779,0.0002121790791427965
DTX3,0.11287927010396775,0.09526840653511563,0.06492679821769573,0.036494801612561,0.00912370040314025,0.000848716316571186,0.000848716316571186,0.0
CDC34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGLS,0.10736261404625504,0.07999151283683428,0.047740292807129214,0.021217907914279653,0.0038192234245703373,0.0002121790791427965,0.0002121790791427965,0.0
IRAK4,0.09526840653511563,0.06301718650541056,0.03203904095056227,0.013579461065138977,0.0021217907914279654,0.0,0.0,0.0
WDR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNA2,0.06471461913855293,0.031402503713133884,0.012306386590282199,0.0038192234245703373,0.000848716316571186,0.0,0.0,0.0
DIAPH2,0.03225122002970507,0.01633778909399533,0.0014852535539995756,0.0,0.0,0.0,0.0,0.0
VPS25,0.09739019732654361,0.06301718650541056,0.027158922130277954,0.005941014215998302,0.000424358158285593,0.0002121790791427965,0.0002121790791427965,0.0
DYNC1I1,0.11924464247825164,0.10566518141311267,0.06344154466369616,0.025885847655421176,0.006789730532569488,0.000848716316571186,0.000848716316571186,0.0
VPS28,0.059410142159983026,0.01994483343942287,0.00488011882028432,0.0019096117122851686,0.000424358158285593,0.0,0.0,0.0
VPS29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKA1,0.07235306598769362,0.04010184595798854,0.020581370676851264,0.0076384468491406746,0.002758328028856355,0.001697432633142372,0.001697432633142372,0.0
SKA3,0.07171652875026523,0.03904095056227456,0.020369191597708464,0.0076384468491406746,0.002546148949713558,0.0014852535539995756,0.0014852535539995756,0.0
SKA2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GRID2IP,0.09357097390197326,0.05877360492255464,0.02312751962656482,0.009335879482283047,0.0023339698705707617,0.0002121790791427965,0.0002121790791427965,0.0
PGAM5,0.09632930193082961,0.05580309781455548,0.029492892000848717,0.019732654360280075,0.00976023764056864,0.000848716316571186,0.000848716316571186,0.0
PPP1R13B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R13L,0.05877360492255464,0.024824952259707194,0.01103331211542542,0.006789730532569488,0.0006365372374283895,0.0,0.0,0.0
WNT10A,0.0852959898154042,0.04625503925312964,0.023551877784850413,0.00912370040314025,0.0010608953957139827,0.0002121790791427965,0.0,0.0002121790791427965
WNT10B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POU3F3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
POU3F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMB1,0.0793549755994059,0.05410566518141311,0.037980055166560577,0.023551877784850413,0.00488011882028432,0.000424358158285593,0.000424358158285593,0.0
LAMB3,0.07829408020369191,0.04561850201570125,0.01888393804370889,0.008911521323997454,0.003607044345427541,0.000424358158285593,0.000424358158285593,0.0
LAMB2,0.10481646509654148,0.07808190112454912,0.0483768300445576,0.030765966475705495,0.014003819223424571,0.0014852535539995756,0.001273074474856779,0.0002121790791427965
CYSLTR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP7B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPHOSPH9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPHOSPH8,0.06938255887969447,0.04116274135370253,0.013791640144281773,0.0023339698705707617,0.0,0.0,0.0,0.0
MPHOSPH6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASTN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGA,0.07044345427540845,0.026946743051135157,0.01103331211542542,0.0038192234245703373,0.001273074474856779,0.0,0.0,0.0
MGP,0.10248249522597072,0.0787184383619775,0.04964990451941439,0.03203904095056227,0.01633778909399533,0.0023339698705707617,0.0023339698705707617,0.0
ADSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMD4A,0.10036070443454276,0.06895820072140887,0.04392106938255888,0.020157012518565668,0.002970507107999151,0.0002121790791427965,0.0002121790791427965,0.0
ADSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMD4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS2L3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM53C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HN1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZW10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSRC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSRC2,0.05516656057712709,0.0182474008062805,0.005728835136855506,0.0023339698705707617,0.000424358158285593,0.0,0.0,0.0
CPN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPN1,0.011457670273711012,0.007426267769997878,0.0019096117122851686,0.001273074474856779,0.0010608953957139827,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
HLA-DMB,0.10566518141311267,0.06280500742626777,0.02821981752599194,0.011882028431996604,0.005941014215998302,0.000848716316571186,0.000848716316571186,0.0
GABBR1,0.10990876299596859,0.08953957139826013,0.05622745597284108,0.028856354763420328,0.005728835136855506,0.0006365372374283895,0.0006365372374283895,0.0
NLGN2,0.11118183747082537,0.09293443666454487,0.06131975387226819,0.033099936346276254,0.008699342244854658,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
NLGN3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ARHGAP44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASQ1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ARHGAP40,0.0787184383619775,0.04455760661998727,0.019732654360280075,0.00976023764056864,0.005092297899427116,0.0002121790791427965,0.0002121790791427965,0.0
CASQ2,0.11521323997453851,0.08614470613197539,0.053893486102270315,0.035221727137704224,0.016974326331423723,0.003182686187141948,0.003182686187141948,0.0
NUP107,0.046042860173986844,0.015701251856566942,0.004243581582855931,0.001273074474856779,0.0,0.0,0.0,0.0
TNNT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC42EP3,0.08423509441969022,0.05368130702312752,0.03288775726713346,0.01888393804370889,0.002758328028856355,0.0002121790791427965,0.0,0.0002121790791427965
CDC42EP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC42EP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC42EP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC42EP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPRC6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBKBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB36,0.09887545088054318,0.06556333545512412,0.03225122002970507,0.009335879482283047,0.0014852535539995756,0.0,0.0,0.0
ABI2,0.12030553787396563,0.09505622745597284,0.06025885847655421,0.02673456397199236,0.006577551453426692,0.000424358158285593,0.000424358158285593,0.0
ABI3,0.09272225758540208,0.060683216634839804,0.030553787396562698,0.013579461065138977,0.006577551453426692,0.0014852535539995756,0.0014852535539995756,0.0
ABI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TESC,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
OTP,0.0023339698705707617,0.0019096117122851686,0.0010608953957139827,0.0006365372374283895,0.000424358158285593,0.0002121790791427965,0.0,0.0002121790791427965
PITPNC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBED5,0.09293443666454487,0.06513897729683853,0.026522384892849565,0.007426267769997878,0.0006365372374283895,0.0002121790791427965,0.0002121790791427965,0.0
KRT31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT32,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0
KRT35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHDDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL21,0.002546148949713558,0.0023339698705707617,0.0010608953957139827,0.0006365372374283895,0.000424358158285593,0.0,0.0,0.0
IL20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLINT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHRR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADCY4,0.08614470613197539,0.05919796308084023,0.04434542754084447,0.02928071292170592,0.008062805007426267,0.0021217907914279654,0.0021217907914279654,0.0
ADCY5,0.10587736049225546,0.0787184383619775,0.04795247188627201,0.025885847655421176,0.0046679397411415234,0.000424358158285593,0.000424358158285593,0.0
ADCY6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADCY7,0.08762995968597496,0.046467218332272436,0.024824952259707194,0.010821133036282623,0.003394865266284744,0.0,0.0,0.0
ADCY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADCY2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADCY3,0.09887545088054318,0.0732017823042648,0.044769785699130066,0.027583280288563546,0.007214088690855082,0.0002121790791427965,0.0002121790791427965,0.0
ADCY8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADCY9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
NUCKS1,0.09463186929768724,0.05983450031826862,0.03161468279227668,0.005941014215998302,0.000424358158285593,0.0002121790791427965,0.0002121790791427965,0.0
DDI2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DDI1,0.0023339698705707617,0.0019096117122851686,0.0010608953957139827,0.0006365372374283895,0.000424358158285593,0.0,0.0,0.0
XRCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRCC3,0.09590494377254402,0.06386590282198175,0.030765966475705495,0.005728835136855506,0.0010608953957139827,0.0,0.0,0.0
XRCC2,0.05028644175684278,0.02567366857627838,0.008699342244854658,0.003182686187141948,0.0023339698705707617,0.0,0.0,0.0
XRCC5,0.029492892000848717,0.01718650541056652,0.005304476978569913,0.0010608953957139827,0.0,0.0,0.0,0.0
XRCC4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
