gene_sscrofa_wound_up,sscrofa_wound_up_Fraction_sp_less4,sscrofa_wound_up_Fraction_sp_less3,sscrofa_wound_up_Fraction_sp_less2,sscrofa_wound_up_Fraction_sp_1,sscrofa_wound_up_Fraction_sp_0
XIRP2,0.01689432063263839,0.000503235082674335,7.189072609633358e-05,7.189072609633358e-05,0.0
NSRP1,0.05291157440690151,0.0011502516175413372,0.0,0.0,0.0
TYMP,0.2760603882099209,0.025089863407620417,0.0005751258087706686,0.0005751258087706686,0.0
NT5DC2,0.12710280373831775,0.006254493170381021,0.0,0.0,0.0
NTF4,0.2821710999281093,0.02494608195542775,0.00021567217828900073,0.00021567217828900073,0.0
UNC5D,0.13565780014378145,0.0024442846872753414,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
NUDT12,0.06549245147375989,0.0030913012221423434,0.00014378145219266715,0.00014378145219266715,0.0
NUDT16L1,0.11387491013659239,0.0025161754133716753,0.0,0.0,0.0
NUDT9,0.022358015815959743,0.00021567217828900073,7.189072609633358e-05,7.189072609633358e-05,0.0
SAA4,0.0,0.0,0.0,0.0,0.0
NDC1,0.15571531272465852,0.004313443565780014,7.189072609633358e-05,7.189072609633358e-05,0.0
NUP62CL,0.09079798705966931,0.0010783608914450035,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
NXF5,0.13529834651329978,0.004169662113587347,0.00014378145219266715,0.00014378145219266715,0.0
NXT1,0.29884974838245865,0.03321351545650611,0.0003594536304816679,0.0003594536304816679,0.0
OAS3,0.30014378145219267,0.033860531991373115,0.0012221423436376707,0.0012221423436376707,0.0
OAZ3,0.23652048885693747,0.008770668583752696,0.0002875629043853343,0.0002875629043853343,0.0
CTC1,0.04406901509705248,0.0009345794392523365,0.0,0.0,0.0
OBP2B,0.3165348670021567,0.05291157440690151,0.0,0.0,0.0
ODF1,0.16542056074766356,0.004457225017972682,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
SPAG4,0.004457225017972682,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05,0.0
OGFR,0.1130841121495327,0.005391804457225018,7.189072609633358e-05,7.189072609633358e-05,0.0
OGN,0.021710999281092738,0.00100647016534867,0.00021567217828900073,0.00021567217828900073,0.0
IRX6,0.04723220704529116,0.0006470165348670022,7.189072609633358e-05,7.189072609633358e-05,0.0
OPA3,0.1537742631200575,0.0030913012221423434,0.0,0.0,0.0
OPN1LW,0.22393961179007907,0.008123652048885694,7.189072609633358e-05,7.189072609633358e-05,0.0
OPN5,0.2252336448598131,0.0199137311286844,7.189072609633358e-05,7.189072609633358e-05,0.0
OR10A3,0.002156721782890007,0.0012221423436376707,0.0002875629043853343,0.0002875629043853343,0.0
OR2C3,0.0019410496046010064,0.0007189072609633358,0.0,0.0,0.0
OR51E2,0.0029475197699496765,0.0013659237958303378,7.189072609633358e-05,7.189072609633358e-05,0.0
OR6B1,0.0017253774263120058,0.0006470165348670022,0.00014378145219266715,0.00014378145219266715,0.0
OR10A6,0.0019410496046010064,0.00043134435657800146,0.0,0.0,0.0
OR6A2,0.036879942487419125,0.0019410496046010064,0.00043134435657800146,0.00043134435657800146,0.0
OR10A7,0.00201294033069734,0.0006470165348670022,0.00021567217828900073,0.00021567217828900073,0.0
