gene_dmelanogaster_stress_up,dmelanogaster_stress_up_Fraction_sp_less4,dmelanogaster_stress_up_Fraction_sp_less3,dmelanogaster_stress_up_Fraction_sp_less2,dmelanogaster_stress_up_Fraction_sp_1,dmelanogaster_stress_up_Fraction_sp_0
SLC35D1,0.29980699120737725,0.29787690328114946,0.01086568017728215,0.01086568017728215,0.0
XPO7,0.29980699120737725,0.2976624490671242,0.009293015941096576,0.00922153120308814,7.14847380084352e-05
MED16,0.29980699120737725,0.29759096432911575,0.009150046465079706,0.00907856172707127,7.14847380084352e-05
NRIP3,0.29980699120737725,0.2979483880191579,0.010007863321180928,0.010007863321180928,0.0
SLC37A2,0.29980699120737725,0.29716205590106515,0.008721138037029095,0.008649653299020659,7.14847380084352e-05
ENTPD6,0.29980699120737725,0.29759096432911575,0.008721138037029095,0.008649653299020659,7.14847380084352e-05
VIPAS39,0.29980699120737725,0.28965615841017944,0.005218385874615769,0.0051469011366073346,7.14847380084352e-05
PIGV,0.29980699120737725,0.2950889984988205,0.00714847380084352,0.00714847380084352,0.0
ENTPD8,0.29980699120737725,0.2968761169490314,0.00907856172707127,0.00907856172707127,0.0
OCA2,0.29980699120737725,0.2991636285653013,0.0166559439559654,0.0166559439559654,0.0
PIGU,0.29980699120737725,0.2832940167274287,0.002216026878261491,0.002216026878261491,0.0
TMEM8A,0.29980699120737725,0.29415969690471083,0.004074630066480806,0.004074630066480806,0.0
ENTPD4,0.29980699120737725,0.2951604832368289,0.005790263778683251,0.005790263778683251,0.0
ALG6,0.29980699120737725,0.2948745442847952,0.007791836442919436,0.007720351704911001,7.14847380084352e-05
SLC44A2,0.29980699120737725,0.29716205590106515,0.010436771749231539,0.010436771749231539,0.0
AK1,0.29980699120737725,0.2995925369933519,0.021373936664522124,0.021373936664522124,0.0
ERI1,0.29980699120737725,0.2987347201372507,0.010651225963256844,0.010651225963256844,0.0
MAST3,0.29980699120737725,0.29859175066123383,0.009936378583172492,0.009864893845164058,7.14847380084352e-05
PGAP1,0.29980699120737725,0.29830581170920006,0.00922153120308814,0.00922153120308814,0.0
MAN2A1,0.29980699120737725,0.2969476016870398,0.010794195439273716,0.010794195439273716,0.0
ZNF414,0.29980699120737725,0.2920151547644578,0.005432840088641075,0.005432840088641075,0.0
NSL1,0.29980699120737725,0.29666166273500605,0.005861748516691686,0.005861748516691686,0.0
KIAA0195,0.29980699120737725,0.2914432768603903,0.004289084280506112,0.004289084280506112,0.0
PIGS,0.29980699120737725,0.28215026091929374,0.002644935306312102,0.002644935306312102,0.0
SLC35D2,0.29980699120737725,0.29437415111873616,0.008578168561012223,0.00850668382300379,7.14847380084352e-05
TMEM183A,0.29980699120737725,0.2855100436056902,0.002644935306312102,0.0025734505683036673,7.14847380084352e-05
MRPL39,0.29980699120737725,0.29980699120737725,0.029737651011509044,0.02966616627350061,7.14847380084352e-05
CHMP4A,0.29980699120737725,0.2991636285653013,0.013153191793552076,0.013153191793552076,0.0
MAST4,0.29980699120737725,0.29887768961326755,0.00907856172707127,0.009007076989062834,7.14847380084352e-05
TAC4,0.29980699120737725,0.24748016298520267,0.0012867252841518336,0.0012867252841518336,0.0
PGAP2,0.29980699120737725,0.2922296089784831,0.0060047179927085565,0.005933233254700122,7.14847380084352e-05
PHKB,0.29980699120737725,0.29830581170920006,0.007577382228894131,0.007505897490885696,7.14847380084352e-05
GNPDA1,0.29980699120737725,0.29844878118521695,0.01472585602973765,0.01472585602973765,0.0
CBLL1,0.29980699120737725,0.29458860533276143,0.006505111158767603,0.0064336264207591675,7.14847380084352e-05
SEMA4G,0.29980699120737725,0.2968761169490314,0.007791836442919436,0.007791836442919436,0.0
SEMA3G,0.29980699120737725,0.2954464221888627,0.00729144327686039,0.00729144327686039,0.0
CNTNAP1,0.29980699120737725,0.29759096432911575,0.009650439631138753,0.009650439631138753,0.0
SCARA5,0.29980699120737725,0.2924440631925084,0.004003145328472371,0.004003145328472371,0.0
FRS2,0.29980699120737725,0.2990921438272929,0.011080134391307455,0.011008649653299021,7.14847380084352e-05
PRX,0.29980699120737725,0.2918007005504325,0.004003145328472371,0.004003145328472371,0.0
CSHL1,0.29980699120737725,0.2954464221888627,0.004575023232539853,0.004575023232539853,0.0
PTPN21,0.29980699120737725,0.29923511330330976,0.011937951247408679,0.011937951247408679,0.0
BEND5,0.29980699120737725,0.26041890056472944,0.001429694760168704,0.001429694760168704,0.0
SEMA4F,0.29980699120737725,0.2991636285653013,0.013010222317535207,0.013010222317535207,0.0
EFHC1,0.29980699120737725,0.29716205590106515,0.0060047179927085565,0.0060047179927085565,0.0
ALX1,0.29980699120737725,0.2983772964472085,0.010436771749231539,0.010436771749231539,0.0
TAGLN,0.29980699120737725,0.2995925369933519,0.01844306240617628,0.018371577668167847,7.14847380084352e-05
SATB2,0.29980699120737725,0.29923511330330976,0.012223890199442419,0.012223890199442419,0.0
FAM198A,0.29980699120737725,0.23239688326542282,0.001429694760168704,0.001429694760168704,0.0
SMAD9,0.29980699120737725,0.2993780827793266,0.01608406605189792,0.016012581313889485,7.14847380084352e-05
GLIS2,0.29980699120737725,0.2993780827793266,0.011580527557366502,0.011509042819358066,7.14847380084352e-05
CGNL1,0.29980699120737725,0.29580384587890485,0.007720351704911001,0.007720351704911001,0.0
MLANA,0.29980699120737725,0.2964472085209808,0.006862534848809779,0.006862534848809779,0.0
PTPN9,0.29980699120737725,0.2991636285653013,0.012152405461433985,0.012152405461433985,0.0
CDON,0.29980699120737725,0.29716205590106515,0.006290656944742298,0.006290656944742298,0.0
LIM2,0.29980699120737725,0.2934448495246265,0.004789477446565158,0.004789477446565158,0.0
SP8,0.29980699120737725,0.29923511330330976,0.012152405461433985,0.012080920723425549,7.14847380084352e-05
SPINK5,0.29980699120737725,0.29437415111873616,0.004146114804489242,0.004146114804489242,0.0
MMP24,0.29980699120737725,0.29537493745085425,0.006147687468725427,0.006147687468725427,0.0
CRB3,0.29980699120737725,0.28036314246908284,0.0035027521624133246,0.0035027521624133246,0.0
DDR2,0.29980699120737725,0.29816284223318323,0.008149260132961612,0.008149260132961612,0.0
LEAP2,0.29980699120737725,0.2784330545428551,0.002501965830295232,0.002501965830295232,0.0
IVL,0.29980699120737725,0.29716205590106515,0.007362928014868825,0.007362928014868825,0.0
PSENEN,0.29980699120737725,0.29902065908928444,0.008006290656944743,0.008006290656944743,0.0
PSPN,0.29980699120737725,0.27364357709628995,0.002859389520337408,0.002859389520337408,0.0
APH1A,0.29980699120737725,0.2986632353992423,0.007791836442919436,0.007791836442919436,0.0
VIL1,0.29980699120737725,0.2993780827793266,0.011366073343341197,0.01129458860533276,7.14847380084352e-05
SEMA3D,0.29980699120737725,0.29623275430695545,0.007863321180927871,0.007863321180927871,0.0
MECOM,0.29980699120737725,0.2995925369933519,0.01458288655372078,0.014511401815712345,7.14847380084352e-05
CD99L2,0.29980699120737725,0.28886982629208663,0.002930874258345843,0.002930874258345843,0.0
CTF1,0.29980699120737725,0.2975194795911073,0.0064336264207591675,0.0064336264207591675,0.0
APH1B,0.29980699120737725,0.2968761169490314,0.005218385874615769,0.005218385874615769,0.0
FAM96A,0.29980699120737725,0.29072842948030597,0.006862534848809779,0.006862534848809779,0.0
TSPYL4,0.29980699120737725,0.29816284223318323,0.013796554435627993,0.013725069697619559,7.14847380084352e-05
TWSG1,0.29980699120737725,0.29816284223318323,0.008006290656944743,0.007934805918936307,7.14847380084352e-05
MGAT5,0.29980699120737725,0.297305025377082,0.007076989062835085,0.007076989062835085,0.0
COL13A1,0.29980699120737725,0.29659017799699766,0.00536135535063264,0.00536135535063264,0.0
SHE,0.29980699120737725,0.27671742083065265,0.002144542140253056,0.002144542140253056,0.0
AMIGO1,0.29980699120737725,0.2923725784545,0.0037172063764386305,0.0037172063764386305,0.0
PSRC1,0.29980699120737725,0.29859175066123383,0.009721924369147187,0.009721924369147187,0.0
GREM2,0.29980699120737725,0.29230109371649154,0.004503538494531417,0.004503538494531417,0.0
EVC2,0.29980699120737725,0.2955893916648796,0.0055758095646579455,0.0055758095646579455,0.0
SDF4,0.29980699120737725,0.2976624490671242,0.009936378583172492,0.009936378583172492,0.0
GJA3,0.29980699120737725,0.29215812424047466,0.004146114804489242,0.004146114804489242,0.0
HOMER1,0.29980699120737725,0.29944956751733504,0.01415397812567017,0.01415397812567017,0.0
C2orf49,0.29980699120737725,0.2980913574951748,0.00729144327686039,0.00729144327686039,0.0
ODF3B,0.29980699120737725,0.2938737579526771,0.0037886911144470654,0.0037886911144470654,0.0
PTCH2,0.29980699120737725,0.2988062048752591,0.010651225963256844,0.010651225963256844,0.0
B3GNT2,0.29980699120737725,0.2955893916648796,0.006648080634784474,0.006576595896776038,7.14847380084352e-05
B3GALT5,0.29980699120737725,0.29701908642504826,0.006648080634784474,0.006576595896776038,7.14847380084352e-05
DBN1,0.29980699120737725,0.2993065980413182,0.015440703409822003,0.015440703409822003,0.0
MRPS24,0.29980699120737725,0.2990921438272929,0.01608406605189792,0.016012581313889485,7.14847380084352e-05
ZNF346,0.29980699120737725,0.29787690328114946,0.009150046465079706,0.009150046465079706,0.0
B3GNT5,0.29980699120737725,0.2960897848309386,0.00536135535063264,0.005289870612624204,7.14847380084352e-05
MGAT1,0.29980699120737725,0.2951604832368289,0.007863321180927871,0.007863321180927871,0.0
EDIL3,0.29980699120737725,0.29902065908928444,0.010436771749231539,0.010436771749231539,0.0
SLC35B3,0.29980699120737725,0.28929873472013723,0.006791050110801344,0.006719565372792909,7.14847380084352e-05
TMED4,0.29980699120737725,0.2983772964472085,0.009150046465079706,0.00907856172707127,7.14847380084352e-05
RPIA,0.29980699120737725,0.29944956751733504,0.028164986775323468,0.028093502037315032,7.14847380084352e-05
FAM193B,0.29980699120737725,0.2659232253913789,0.0018586031882193153,0.0018586031882193153,0.0
ORMDL2,0.29980699120737725,0.2876545857459432,0.004575023232539853,0.004575023232539853,0.0
SMAD1,0.29980699120737725,0.2993065980413182,0.016298520265923225,0.016298520265923225,0.0
SLC16A8,0.29980699120737725,0.2922296089784831,0.006362141682750733,0.006290656944742298,7.14847380084352e-05
PADI1,0.29980699120737725,0.29094288369433124,0.00357423690042176,0.00357423690042176,0.0
PRDM5,0.29980699120737725,0.2983772964472085,0.009150046465079706,0.009150046465079706,0.0
MGAT2,0.29980699120737725,0.28715419257988417,0.004860962184573593,0.004789477446565158,7.14847380084352e-05
RPP21,0.29980699120737725,0.296161269568947,0.010079348059189364,0.010079348059189364,0.0
SLC35A3,0.29980699120737725,0.298949174351276,0.010293802273214669,0.010293802273214669,0.0
PLOD1,0.29980699120737725,0.2988062048752591,0.010365287011223103,0.010365287011223103,0.0
GALNT12,0.29980699120737725,0.2969476016870398,0.006290656944742298,0.006290656944742298,0.0
SVIL,0.29980699120737725,0.29902065908928444,0.010436771749231539,0.010365287011223103,7.14847380084352e-05
OR1J2,0.29980699120737725,0.2733576381442562,0.0022875116162699265,0.0022875116162699265,0.0
PANK4,0.29980699120737725,0.29759096432911575,0.009007076989062834,0.0089355922510544,7.14847380084352e-05
GCHFR,0.29980699120737725,0.2940882121667024,0.0043605690185145474,0.0043605690185145474,0.0
ORMDL1,0.29980699120737725,0.2926585174065337,0.006219172206733862,0.006147687468725427,7.14847380084352e-05
B3GALNT2,0.29980699120737725,0.2752162413324755,0.002859389520337408,0.0027879047823289728,7.14847380084352e-05
CCDC86,0.29980699120737725,0.29637572378297233,0.011437558081349632,0.011366073343341197,7.14847380084352e-05
FAM13B,0.29980699120737725,0.28744013153191794,0.004289084280506112,0.004289084280506112,0.0
FAM53C,0.29980699120737725,0.28279362356136967,0.004074630066480806,0.004074630066480806,0.0
SMPD4,0.29980699120737725,0.2943026663807277,0.004074630066480806,0.004003145328472371,7.14847380084352e-05
TBX10,0.29980699120737725,0.29637572378297233,0.006290656944742298,0.006219172206733862,7.14847380084352e-05
PKD2L2,0.29980699120737725,0.2753592108084924,0.002501965830295232,0.0024304810922867967,7.14847380084352e-05
FAM13C,0.29980699120737725,0.2857959825577239,0.0025734505683036673,0.0025734505683036673,0.0
NT5C3A,0.29980699120737725,0.29701908642504826,0.010293802273214669,0.010293802273214669,0.0
RUFY3,0.29980699120737725,0.2948745442847952,0.005790263778683251,0.005718779040674816,7.14847380084352e-05
MAGEB2,0.29980699120737725,0.27807563085281295,0.004217599542497677,0.004146114804489242,7.14847380084352e-05
BIRC7,0.29980699120737725,0.298949174351276,0.014654371291729217,0.01458288655372078,7.14847380084352e-05
FAM124B,0.29980699120737725,0.2770033597826864,0.002073057402244621,0.002073057402244621,0.0
MID1IP1,0.29980699120737725,0.29301594109657586,0.004932446922582029,0.004860962184573593,7.14847380084352e-05
CDK5RAP2,0.29980699120737725,0.29887768961326755,0.011580527557366502,0.011580527557366502,0.0
SSX3,0.29980699120737725,0.2737150618342984,0.0022875116162699265,0.0022875116162699265,0.0
GSE1,0.29980699120737725,0.29287297162055903,0.00357423690042176,0.00357423690042176,0.0
MAGEB1,0.29980699120737725,0.274143970262349,0.0025734505683036673,0.002501965830295232,7.14847380084352e-05
MYOT,0.29980699120737725,0.29716205590106515,0.006791050110801344,0.006719565372792909,7.14847380084352e-05
UBASH3B,0.29980699120737725,0.2993780827793266,0.011223103867324327,0.011223103867324327,0.0
CRTAP,0.29980699120737725,0.296161269568947,0.004789477446565158,0.004789477446565158,0.0
SPTSSB,0.29980699120737725,0.2964472085209808,0.006505111158767603,0.006505111158767603,0.0
HAUS4,0.29980699120737725,0.28908428050611196,0.004289084280506112,0.004289084280506112,0.0
MAFK,0.29980699120737725,0.2988062048752591,0.010794195439273716,0.010794195439273716,0.0
BBS7,0.29980699120737725,0.2942311816427193,0.005432840088641075,0.005432840088641075,0.0
TRIM47,0.29980699120737725,0.297805418543141,0.004646507970548288,0.004646507970548288,0.0
RNF150,0.29980699120737725,0.29801987275716635,0.009578954893130317,0.009507470155121881,7.14847380084352e-05
HHIP,0.29980699120737725,0.2990921438272929,0.010079348059189364,0.010079348059189364,0.0
PIGX,0.29980699120737725,0.21902923725784545,0.000714847380084352,0.000714847380084352,0.0
NELFB,0.29980699120737725,0.2993065980413182,0.017585245550075058,0.017585245550075058,0.0
TMEM102,0.29980699120737725,0.2873686467939095,0.0027879047823289728,0.0027879047823289728,0.0
CCDC80,0.29980699120737725,0.29701908642504826,0.004932446922582029,0.004932446922582029,0.0
B4GALNT3,0.29980699120737725,0.2796482950889985,0.0027879047823289728,0.0027164200443205375,7.14847380084352e-05
CCHCR1,0.29980699120737725,0.2944456358567446,0.005718779040674816,0.005718779040674816,0.0
SHARPIN,0.29980699120737725,0.298949174351276,0.011580527557366502,0.011580527557366502,0.0
PRPF39,0.29980699120737725,0.2990921438272929,0.017513760812066625,0.017513760812066625,0.0
TMEM69,0.29980699120737725,0.27350060762027306,0.0019300879262277503,0.0019300879262277503,0.0
HOMER3,0.29980699120737725,0.29623275430695545,0.007720351704911001,0.007720351704911001,0.0
ARHGEF6,0.29980699120737725,0.2993065980413182,0.011937951247408679,0.011937951247408679,0.0
OLFML3,0.29980699120737725,0.2955893916648796,0.0035027521624133246,0.0035027521624133246,0.0
CRIPT,0.29980699120737725,0.28886982629208663,0.005790263778683251,0.005718779040674816,7.14847380084352e-05
BOC,0.29980699120737725,0.2957323611408964,0.005218385874615769,0.005218385874615769,0.0
ZNF331,0.29980699120737725,0.29787690328114946,0.007076989062835085,0.007076989062835085,0.0
NCBP2,0.29980699120737725,0.29980699120737725,0.03774394166845379,0.03767245693044535,7.14847380084352e-05
SNRPB,0.29980699120737725,0.29980699120737725,0.044677961255272,0.044606476517263564,7.14847380084352e-05
SNRPG,0.29980699120737725,0.29980699120737725,0.04181857173493459,0.041747086996926155,7.14847380084352e-05
LSM3,0.29980699120737725,0.29980699120737725,0.03524197583815855,0.035170491100150116,7.14847380084352e-05
SNRPF,0.29980699120737725,0.2997355064693688,0.041747086996926155,0.04167560225891772,7.14847380084352e-05
WRNIP1,0.29980699120737725,0.29966402173136036,0.02144542140253056,0.02144542140253056,0.0
RCN3,0.29980699120737725,0.2944456358567446,0.004289084280506112,0.004289084280506112,0.0
RSRC1,0.29980699120737725,0.2995210522553435,0.028379440989348775,0.028379440989348775,0.0
GLDN,0.29980699120737725,0.2950175137608121,0.004432053756522982,0.004432053756522982,0.0
LSM7,0.29980699120737725,0.29966402173136036,0.028450925727357208,0.028450925727357208,0.0
CCDC17,0.29980699120737725,0.25584387733218955,0.0011437558081349632,0.0011437558081349632,0.0
SNAPC4,0.29980699120737725,0.29966402173136036,0.024447780398884837,0.024447780398884837,0.0
TOR1AIP2,0.29980699120737725,0.29215812424047466,0.0043605690185145474,0.0043605690185145474,0.0
HOMER2,0.29980699120737725,0.29816284223318323,0.009293015941096576,0.00922153120308814,7.14847380084352e-05
DHX34,0.29980699120737725,0.2995210522553435,0.024519265136893273,0.024447780398884837,7.14847380084352e-05
CNTNAP5,0.29980699120737725,0.29787690328114946,0.008578168561012223,0.008578168561012223,0.0
AHDC1,0.29980699120737725,0.28079205089713344,0.002216026878261491,0.002216026878261491,0.0
TXNL4B,0.29980699120737725,0.29944956751733504,0.017156337122024447,0.01708485238401601,7.14847380084352e-05
DHX16,0.29980699120737725,0.2997355064693688,0.03581385374222604,0.03581385374222604,0.0
MYBL1,0.29980699120737725,0.2997355064693688,0.030666952605618702,0.030595467867610266,7.14847380084352e-05
ZMAT2,0.29980699120737725,0.2991636285653013,0.015083279719779828,0.015011794981771392,7.14847380084352e-05
FAM151B,0.29980699120737725,0.2908713989563228,0.002859389520337408,0.002859389520337408,0.0
CDC40,0.29980699120737725,0.2995925369933519,0.023446994066766744,0.02337550932875831,7.14847380084352e-05
DCAF12,0.29980699120737725,0.28672528415183357,0.0030738437343627136,0.0030738437343627136,0.0
LRRC16B,0.29980699120737725,0.2847237114875974,0.002930874258345843,0.002930874258345843,0.0
DHX30,0.29980699120737725,0.29966402173136036,0.029737651011509044,0.029737651011509044,0.0
ARHGEF7,0.29980699120737725,0.29923511330330976,0.011652012295374938,0.011652012295374938,0.0
SNRPC,0.29980699120737725,0.29966402173136036,0.03416970476803202,0.03416970476803202,0.0
DHX29,0.29980699120737725,0.29944956751733504,0.025091143040960755,0.025091143040960755,0.0
WDR25,0.29980699120737725,0.2985202659232254,0.01293873757952677,0.01293873757952677,0.0
BUD31,0.29980699120737725,0.29966402173136036,0.020444635070412467,0.020444635070412467,0.0
SNTG2,0.29980699120737725,0.2987347201372507,0.008864107513045965,0.008864107513045965,0.0
SUPT20H,0.29980699120737725,0.2985202659232254,0.009507470155121881,0.009435985417113447,7.14847380084352e-05
CECR2,0.29980699120737725,0.2995925369933519,0.025805990421045106,0.02573450568303667,7.14847380084352e-05
BCL2L2,0.29980699120737725,0.29887768961326755,0.01250982915147616,0.01250982915147616,0.0
SNX8,0.29980699120737725,0.2982343269711917,0.010651225963256844,0.010651225963256844,0.0
DDRGK1,0.29980699120737725,0.2883694331260276,0.0033597826863964544,0.003288297948388019,7.14847380084352e-05
MARCH5,0.29980699120737725,0.29744799485309886,0.007434412752877261,0.007434412752877261,0.0
AP3M1,0.29980699120737725,0.29830581170920006,0.009578954893130317,0.009578954893130317,0.0
PEX10,0.29980699120737725,0.29787690328114946,0.010436771749231539,0.010365287011223103,7.14847380084352e-05
WDR81,0.29980699120737725,0.29830581170920006,0.009293015941096576,0.009293015941096576,0.0
SIK2,0.29980699120737725,0.29744799485309886,0.004575023232539853,0.004575023232539853,0.0
UFC1,0.29980699120737725,0.29716205590106515,0.008649653299020659,0.008649653299020659,0.0
FAM134A,0.29980699120737725,0.2782186003288298,0.0030023589963542783,0.0030023589963542783,0.0
BCL2L13,0.29980699120737725,0.2968761169490314,0.006505111158767603,0.006505111158767603,0.0
ATP6V1B1,0.29980699120737725,0.29923511330330976,0.01472585602973765,0.01472585602973765,0.0
MUL1,0.29980699120737725,0.29844878118521695,0.008077775394953177,0.008006290656944743,7.14847380084352e-05
NSFL1C,0.29980699120737725,0.2983772964472085,0.01236685967545929,0.012295374937450854,7.14847380084352e-05
AIG1,0.29980699120737725,0.2848666809636143,0.0032168132103795838,0.003145328472371149,7.14847380084352e-05
KBTBD6,0.29980699120737725,0.29566087640288796,0.007434412752877261,0.007434412752877261,0.0
LAPTM4A,0.29980699120737725,0.29458860533276143,0.006076202730716992,0.006076202730716992,0.0
SH3YL1,0.29980699120737725,0.2988062048752591,0.01072271070126528,0.01072271070126528,0.0
REP15,0.29980699120737725,0.26678104224748017,0.0019300879262277503,0.0019300879262277503,0.0
RAB3GAP2,0.29980699120737725,0.29666166273500605,0.009864893845164058,0.009864893845164058,0.0
UFL1,0.29980699120737725,0.2983772964472085,0.010794195439273716,0.010794195439273716,0.0
STYK1,0.29980699120737725,0.2969476016870398,0.006791050110801344,0.006791050110801344,0.0
TTLL11,0.29980699120737725,0.2923725784545,0.003288297948388019,0.003288297948388019,0.0
ASCL4,0.29980699120737725,0.28243619987132745,0.0023589963542783618,0.0023589963542783618,0.0
IRGQ,0.29980699120737725,0.27643148187861893,0.00178711845021088,0.00178711845021088,0.0
PLEKHF2,0.29980699120737725,0.29480305954678676,0.00564729430266638,0.0055758095646579455,7.14847380084352e-05
ATP6V1B2,0.29980699120737725,0.2993780827793266,0.01994424190435342,0.01994424190435342,0.0
MID2,0.29980699120737725,0.2990921438272929,0.009293015941096576,0.009293015941096576,0.0
ATP6V1H,0.29980699120737725,0.29902065908928444,0.012152405461433985,0.012080920723425549,7.14847380084352e-05
WRAP53,0.29980699120737725,0.2977339338051326,0.012295374937450854,0.012223890199442419,7.14847380084352e-05
TP53INP2,0.29980699120737725,0.29022803631424693,0.004146114804489242,0.004146114804489242,0.0
CCZ1,0.29980699120737725,0.2935163342626349,0.008149260132961612,0.008077775394953177,7.14847380084352e-05
NUDT15,0.29980699120737725,0.2967331474730145,0.010508256487239975,0.010508256487239975,0.0
VPS26B,0.29980699120737725,0.2975194795911073,0.010293802273214669,0.010293802273214669,0.0
SENP1,0.29980699120737725,0.29923511330330976,0.017299306598041318,0.017299306598041318,0.0
R3HDM1,0.29980699120737725,0.29902065908928444,0.013153191793552076,0.013153191793552076,0.0
CALCOCO1,0.29980699120737725,0.29358781900064335,0.004146114804489242,0.004146114804489242,0.0
ELMOD3,0.29980699120737725,0.2852955893916649,0.002644935306312102,0.002644935306312102,0.0
CMTM6,0.29980699120737725,0.2935163342626349,0.006576595896776038,0.006576595896776038,0.0
UBXN2B,0.29980699120737725,0.29373078847666023,0.006362141682750733,0.006290656944742298,7.14847380084352e-05
BAD,0.29980699120737725,0.29594681535492173,0.0072199585388519555,0.00714847380084352,7.14847380084352e-05
ENDOG,0.29980699120737725,0.2993065980413182,0.015798127099864178,0.015726642361855742,7.14847380084352e-05
MAP4,0.29980699120737725,0.2993065980413182,0.014868825505754522,0.014868825505754522,0.0
MOCS3,0.29980699120737725,0.2995210522553435,0.015726642361855742,0.015726642361855742,0.0
SNX7,0.29980699120737725,0.29844878118521695,0.012295374937450854,0.012295374937450854,0.0
SLC39A3,0.29980699120737725,0.2951604832368289,0.004860962184573593,0.004860962184573593,0.0
LSM11,0.29980699120737725,0.2832940167274287,0.004789477446565158,0.0047179927085567236,7.14847380084352e-05
HAP1,0.29980699120737725,0.2983772964472085,0.00907856172707127,0.009007076989062834,7.14847380084352e-05
DEXI,0.29980699120737725,0.29373078847666023,0.004003145328472371,0.004003145328472371,0.0
CHMP7,0.29980699120737725,0.28565301308170704,0.0037172063764386305,0.0037172063764386305,0.0
KPTN,0.29980699120737725,0.29415969690471083,0.003931660590463936,0.003931660590463936,0.0
GAS1,0.29980699120737725,0.29844878118521695,0.009864893845164058,0.009864893845164058,0.0
LENEP,0.29980699120737725,0.2560583315462149,0.0017156337122024449,0.0017156337122024449,0.0
MYOCD,0.29980699120737725,0.29902065908928444,0.013224676531560512,0.013224676531560512,0.0
UPRT,0.29980699120737725,0.2995210522553435,0.017656730288083494,0.017656730288083494,0.0
PDIA5,0.29980699120737725,0.29944956751733504,0.02037315033240403,0.020301665594395595,7.14847380084352e-05
CRYBB1,0.29980699120737725,0.2953034527128458,0.005218385874615769,0.005218385874615769,0.0
GPR143,0.29980699120737725,0.2977339338051326,0.005289870612624204,0.005289870612624204,0.0
CNGA3,0.29980699120737725,0.2976624490671242,0.007791836442919436,0.007720351704911001,7.14847380084352e-05
TMCO1,0.29980699120737725,0.29859175066123383,0.009721924369147187,0.009650439631138753,7.14847380084352e-05
NRG2,0.29980699120737725,0.29759096432911575,0.006147687468725427,0.006147687468725427,0.0
CHAT,0.29980699120737725,0.29966402173136036,0.018228608192150976,0.018228608192150976,0.0
FRG1B,0.29980699120737725,0.2797197798270069,0.0025734505683036673,0.0025734505683036673,0.0
PCOLCE,0.29980699120737725,0.2958753306169133,0.005289870612624204,0.005289870612624204,0.0
COL8A2,0.29980699120737725,0.2957323611408964,0.005504324826649511,0.005504324826649511,0.0
PRAC1,0.29980699120737725,0.2735720923582815,0.001429694760168704,0.001429694760168704,0.0
GPATCH3,0.29980699120737725,0.2822217456573022,0.003145328472371149,0.003145328472371149,0.0
CCDC71,0.29980699120737725,0.2487668882693545,0.0006433626420759168,0.0006433626420759168,0.0
EIF2B4,0.29980699120737725,0.2990921438272929,0.016441489741940096,0.016441489741940096,0.0
ZNF343,0.29980699120737725,0.2918007005504325,0.004146114804489242,0.004074630066480806,7.14847380084352e-05
FRG1,0.29980699120737725,0.29551790692687113,0.004646507970548288,0.004575023232539853,7.14847380084352e-05
TULP2,0.29980699120737725,0.2923725784545,0.003931660590463936,0.003931660590463936,0.0
GPR151,0.29980699120737725,0.291228822646365,0.005432840088641075,0.005432840088641075,0.0
AFAP1,0.29980699120737725,0.29723354063907353,0.006648080634784474,0.006648080634784474,0.0
C7,0.29980699120737725,0.2822217456573022,0.0030023589963542783,0.0030023589963542783,0.0
CRYBB2,0.29980699120737725,0.28894131103009507,0.0037886911144470654,0.0037886911144470654,0.0
CENPL,0.29980699120737725,0.2955893916648796,0.007577382228894131,0.007577382228894131,0.0
PELP1,0.29980699120737725,0.29859175066123383,0.013939523911644864,0.013939523911644864,0.0
MYOZ1,0.29980699120737725,0.29637572378297233,0.005933233254700122,0.005933233254700122,0.0
UMODL1,0.29980699120737725,0.28672528415183357,0.003145328472371149,0.003145328472371149,0.0
MORN1,0.29980699120737725,0.28701122310386734,0.002644935306312102,0.002644935306312102,0.0
MFAP2,0.29980699120737725,0.29537493745085425,0.004146114804489242,0.004146114804489242,0.0
WDR34,0.29980699120737725,0.2967331474730145,0.006219172206733862,0.006219172206733862,0.0
IMP3,0.29980699120737725,0.2995925369933519,0.034813067410107944,0.03474158267209951,7.14847380084352e-05
POP5,0.29980699120737725,0.2902995210522553,0.010222317535206233,0.010222317535206233,0.0
PAQR4,0.29980699120737725,0.29451712059475305,0.005075416398598899,0.005075416398598899,0.0
DAP3,0.29980699120737725,0.29887768961326755,0.01994424190435342,0.019872757166344984,7.14847380084352e-05
ZNF184,0.29980699120737725,0.29451712059475305,0.00536135535063264,0.005289870612624204,7.14847380084352e-05
ATAD3B,0.29980699120737725,0.2979483880191579,0.011509042819358066,0.011509042819358066,0.0
MRPL18,0.29980699120737725,0.2964472085209808,0.014940310243762956,0.014868825505754522,7.14847380084352e-05
MRPS28,0.29980699120737725,0.2947315748087783,0.013224676531560512,0.013224676531560512,0.0
ATPIF1,0.29980699120737725,0.296161269568947,0.007362928014868825,0.007362928014868825,0.0
MRPL11,0.29980699120737725,0.29944956751733504,0.024876688826935448,0.024805204088927012,7.14847380084352e-05
PFDN4,0.29980699120737725,0.2995210522553435,0.020301665594395595,0.020301665594395595,0.0
RPL7L1,0.29980699120737725,0.2995210522553435,0.02766459360926442,0.02766459360926442,0.0
