gene_mmusculus_stress_up,mmusculus_stress_up_Fraction_sp_less7,mmusculus_stress_up_Fraction_sp_less6,mmusculus_stress_up_Fraction_sp_less5,mmusculus_stress_up_Fraction_sp_less4,mmusculus_stress_up_Fraction_sp_less3,mmusculus_stress_up_Fraction_sp_less2,mmusculus_stress_up_Fraction_sp_1,mmusculus_stress_up_Fraction_sp_0
HOXB13,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0
FBXO17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP3CA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PPP3CB,0.29768724803734353,0.2624655208996393,0.17271377042223637,0.0676851262465521,0.0182474008062805,0.0019096117122851686,0.001697432633142372,0.0002121790791427965
PPP3CC,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
LIF,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RPL12,0.054530023339698704,0.0182474008062805,0.009548058561425843,0.007001909611712286,0.006789730532569488,0.005092297899427116,0.005092297899427116,0.0
RPL18,0.12221514958625079,0.03967748779970295,0.011669849352853808,0.007001909611712286,0.0061531932951410994,0.002970507107999151,0.002970507107999151,0.0
ADRA2A,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ADRA2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL19,0.12221514958625079,0.03967748779970295,0.011669849352853808,0.007001909611712286,0.006577551453426692,0.00551665605771271,0.00551665605771271,0.0
TEX28,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.0019096117122851686,0.000848716316571186,0.000848716316571186,0.000848716316571186,0.0
SYT8,0.23297262889879058,0.14873753447910035,0.04158709951198812,0.01464035646085296,0.0061531932951410994,0.0002121790791427965,0.0002121790791427965,0.0
SYT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTCH2,0.24018671758964566,0.1534054742202419,0.06450244005941014,0.030129429238277106,0.01633778909399533,0.002546148949713558,0.0023339698705707617,0.0002121790791427965
MTCH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYT1,0.10439210693825589,0.034585189900275835,0.006789730532569488,0.0,0.0,0.0,0.0,0.0
SYT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYT4,0.004455760661998727,0.002970507107999151,0.001273074474856779,0.000848716316571186,0.000848716316571186,0.0002121790791427965,0.0002121790791427965,0.0
SYT5,0.005304476978569913,0.002970507107999151,0.0023339698705707617,0.000848716316571186,0.000848716316571186,0.0002121790791427965,0.0002121790791427965,0.0
SYT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIAL1,0.19775090176108637,0.12539783577339275,0.054530023339698704,0.0182474008062805,0.0046679397411415234,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
FUBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUBP1,0.22406110757479314,0.13791640144281775,0.06535115637598132,0.02631020581370677,0.008487163165711862,0.001273074474856779,0.0010608953957139827,0.0002121790791427965
SCHIP1,0.26458731169106725,0.19881179715680034,0.10736261404625504,0.04625503925312964,0.008911521323997454,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
MARCO,0.15722469764481223,0.07638446849140675,0.036282622533418206,0.023976235943136005,0.013579461065138977,0.0010608953957139827,0.0010608953957139827,0.0
SAP30,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
NBL1,0.2376405686399321,0.16825800976023764,0.10906004667939741,0.06938255887969447,0.028856354763420328,0.0014852535539995756,0.0014852535539995756,0.0
HSFX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMPD4,0.21981752599193718,0.12985359643539146,0.05983450031826862,0.027795459367706343,0.005728835136855506,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
SMPD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMPD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMPD2,0.2741353702524931,0.21663483980479525,0.14555484829195842,0.06471461913855293,0.0120942075111394,0.0002121790791427965,0.0002121790791427965,0.0
BRIP1,0.23085083810736262,0.1328241035433906,0.06216847018883938,0.036919159770846595,0.02631020581370677,0.00551665605771271,0.005304476978569913,0.0002121790791427965
PDE11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC28,0.24230850838107362,0.17907914279652026,0.12051771695310842,0.07107999151283684,0.025461489497135583,0.001697432633142372,0.0014852535539995756,0.0002121790791427965
TTC24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC25,0.25291746233821344,0.16189263738595375,0.085508168894547,0.03097814555484829,0.00912370040314025,0.0,0.0,0.0
TTC27,0.06598769361340971,0.023976235943136005,0.0076384468491406746,0.0010608953957139827,0.0002121790791427965,0.0,0.0,0.0
TTC22,0.2819859961807766,0.2266072565245067,0.14470613197538723,0.043072353065987695,0.013579461065138977,0.003182686187141948,0.003182686187141948,0.0
ENO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENO2,0.2569488648419266,0.17207723318480797,0.09972416719711437,0.03500954805856143,0.006365372374283896,0.0002121790791427965,0.0002121790791427965,0.0
ENO3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CFD,0.21514958625079567,0.12242732866539359,0.0859325270528326,0.0488011882028432,0.0076384468491406746,0.000424358158285593,0.000424358158285593,0.0
OBSCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SORBS1,0.28219817525991936,0.231487375344791,0.15658816040738383,0.08274984086569065,0.03203904095056227,0.005092297899427116,0.00488011882028432,0.0002121790791427965
SORBS3,0.22936558455336303,0.157436876723955,0.1037555697008275,0.06344154466369616,0.01464035646085296,0.0002121790791427965,0.0002121790791427965,0.0
SORBS2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ODC1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
IL18RAP,0.21621048164650966,0.1328241035433906,0.06917037980055167,0.03161468279227668,0.01888393804370889,0.0023339698705707617,0.0023339698705707617,0.0
EOMES,0.2193931678336516,0.1336728198599618,0.07277742414597921,0.03267557818799066,0.016974326331423723,0.001697432633142372,0.0014852535539995756,0.0002121790791427965
CGB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
UBE2J1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FKBP10,0.2675578187990664,0.18820284319966052,0.12942923827710587,0.07765754296626352,0.030553787396562698,0.002758328028856355,0.002546148949713558,0.0002121790791427965
FKBP11,0.23933800127307447,0.1527689369828135,0.05346912794398472,0.010608953957139827,0.005092297899427116,0.001697432633142372,0.0014852535539995756,0.0002121790791427965
FBXO11,0.193931678336516,0.11966900063653724,0.04179927859113092,0.015701251856566942,0.004031402503713134,0.0002121790791427965,0.0002121790791427965,0.0
FBXO16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TACO1,0.24612773180564396,0.16274135370252493,0.06619987269255251,0.02864417568427753,0.015489072777424145,0.0019096117122851686,0.0019096117122851686,0.0
FBXO15,0.20305537873965626,0.11096965839168257,0.03904095056227456,0.013579461065138977,0.0021217907914279654,0.0002121790791427965,0.0002121790791427965,0.0
SFTA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNGB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNGB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCLAF1,0.2524931041799279,0.18438361977509019,0.09590494377254402,0.03585826437513261,0.014852535539995756,0.002546148949713558,0.0023339698705707617,0.0002121790791427965
PLA2G6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PLA2G5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G3,0.19074899214937407,0.10078506259282835,0.028856354763420328,0.01103331211542542,0.002758328028856355,0.0,0.0,0.0
CCDC77,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CCDC70,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.0010608953957139827,0.000848716316571186,0.000848716316571186,0.000848716316571186,0.0
CCDC71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST3H2BB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GHITM,0.24655208996392955,0.16804583068109485,0.09654148100997241,0.03543390621684702,0.01718650541056652,0.002546148949713558,0.002546148949713558,0.0
CSHL1,0.0038192234245703373,0.003182686187141948,0.0021217907914279654,0.0010608953957139827,0.000424358158285593,0.0,0.0,0.0
FKBP1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKAIN4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MAP1A,0.29174623382134524,0.24018671758964566,0.15998302567366857,0.07192870782940802,0.015913430935709738,0.001697432633142372,0.0014852535539995756,0.0002121790791427965
MAP1B,0.29174623382134524,0.2370040314025037,0.14788881816252916,0.08338637810311904,0.021642266072565246,0.0014852535539995756,0.001273074474856779,0.0002121790791427965
RMI2,0.196053469127944,0.10757479312539783,0.05516656057712709,0.03500954805856143,0.021642266072565246,0.002546148949713558,0.002546148949713558,0.0
UNC5B,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
UNC5C,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
VGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC5D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP1S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL18A,0.12221514958625079,0.03967748779970295,0.011669849352853808,0.007001909611712286,0.0061531932951410994,0.005092297899427116,0.005092297899427116,0.0
ALOX12B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPB41L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPCDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPB41L3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
EPB41L2,0.27116486314449395,0.19414385741565882,0.12412476129853596,0.07999151283683428,0.031402503713133884,0.0023339698705707617,0.0021217907914279654,0.0002121790791427965
EPB41L5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ACSS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIDINS220,0.254402715892213,0.1640144281773817,0.08932739231911734,0.02376405686399321,0.0023339698705707617,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
PCOLCE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DFNA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGEH1,0.26076808826649694,0.18120093358794823,0.09357097390197326,0.03161468279227668,0.007214088690855082,0.0,0.0,0.0
WNT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RNF170,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PCNA,0.16359007001909612,0.08720560152768937,0.04816465096541481,0.03097814555484829,0.018671758964566094,0.001273074474856779,0.0010608953957139827,0.0002121790791427965
ZBTB7A,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ZBTB7B,0.2749840865690643,0.2013579461065139,0.09569276469340122,0.028007638446849142,0.005092297899427116,0.0,0.0,0.0
PCNP,0.28304689157649054,0.23530659876936133,0.14767663908338638,0.07214088690855082,0.013791640144281773,0.000848716316571186,0.000848716316571186,0.0
PCNT,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PCNX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACRG,0.21175472098451092,0.11309144918311055,0.0367069806917038,0.014215998302567368,0.001697432633142372,0.0,0.0,0.0
UFD1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILF3,0.20029705071079992,0.09187354126883089,0.0488011882028432,0.01888393804370889,0.003607044345427541,0.0010608953957139827,0.0010608953957139827,0.0
ILF2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
BOK,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
BOC,0.2633142372162105,0.17929132187566307,0.11563759813282411,0.07065563335455124,0.025461489497135583,0.0021217907914279654,0.0019096117122851686,0.0002121790791427965
DENND2D,0.2864417568427753,0.2437937619350732,0.17441120305537874,0.08826649692340335,0.0182474008062805,0.001697432633142372,0.001697432633142372,0.0
PPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RABAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INPP4B,0.15085932527052834,0.0978145554848292,0.0666242308508381,0.022278803309993635,0.0006365372374283895,0.0,0.0,0.0
INPP4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAFB,0.2015701251856567,0.10248249522597072,0.02928071292170592,0.006789730532569488,0.002758328028856355,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
TRNP1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
NGLY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMX1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMX1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR6V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBX2,0.0038192234245703373,0.0023339698705707617,0.0021217907914279654,0.0006365372374283895,0.0,0.0,0.0,0.0
GBX1,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.000848716316571186,0.000848716316571186,0.0002121790791427965,0.0002121790791427965,0.0
CNR2,0.20920857203479737,0.12476129853596435,0.0670485890091237,0.02821981752599194,0.008487163165711862,0.000424358158285593,0.000424358158285593,0.0
GNL3L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGS1,0.15573944409081264,0.085508168894547,0.037555697008274984,0.014003819223424571,0.002970507107999151,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
ANKS1B,0.29683853172077235,0.24697644812221514,0.14958625079567156,0.045406322936558455,0.0120942075111394,0.000424358158285593,0.000424358158285593,0.0
ANKS1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ADAM11,0.25503925312964143,0.17419902397623593,0.08381073626140463,0.022278803309993635,0.003182686187141948,0.0002121790791427965,0.0002121790791427965,0.0
ADAM12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ADAM15,0.18417144069594737,0.11054530023339698,0.043708890303416084,0.008487163165711862,0.0019096117122851686,0.0002121790791427965,0.0,0.0002121790791427965
ADAM17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ADAM19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAGH,0.2384892849565033,0.16422660725652452,0.10990876299596859,0.0670485890091237,0.015064714619138553,0.0006365372374283895,0.0006365372374283895,0.0
GLYAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2AF1L4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDEL1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SHANK2,0.2310630171865054,0.13727986420538935,0.033099936346276254,0.012306386590282199,0.004455760661998727,0.000424358158285593,0.000424358158285593,0.0
SHANK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCSK9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PCSK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCSK6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PCSK7,0.15701251856566942,0.11648631444939529,0.05686399321026947,0.01103331211542542,0.002758328028856355,0.0002121790791427965,0.0002121790791427965,0.0
PCSK5,0.2011457670273711,0.13027795459367705,0.08762995968597496,0.056015276893698285,0.01718650541056652,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
IFNAR2,0.18459579885423297,0.10884786760025461,0.04519414385741566,0.027583280288563546,0.01039677487799703,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
PLTP,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DPYSL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SETBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMSN1,0.23339698705707618,0.15446636961595586,0.07468703585826438,0.03437301082113304,0.02312751962656482,0.011245491194568216,0.011245491194568216,0.0
FAM151B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAXIP1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
VPRBP,0.07659664757054954,0.03734351792913219,0.01718650541056652,0.002970507107999151,0.0010608953957139827,0.000424358158285593,0.000424358158285593,0.0
USE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNRIP1,0.28580521960534694,0.23827710587736048,0.14746446000424357,0.09038828771483132,0.03607044345427541,0.003182686187141948,0.003182686187141948,0.0
DTX3,0.29386802461277317,0.24761298535964354,0.1582855930405262,0.09081264587311691,0.02503713133884999,0.003394865266284744,0.003394865266284744,0.0
CDC34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGLS,0.2597071928707829,0.18735412688308933,0.0982389136431148,0.029492892000848717,0.002758328028856355,0.0,0.0,0.0
IRAK4,0.24633991088478677,0.16995544239338,0.09548058561425843,0.04519414385741566,0.00551665605771271,0.0006365372374283895,0.0006365372374283895,0.0
WDR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNA2,0.2009335879482283,0.11436452365796733,0.05410566518141311,0.027795459367706343,0.008062805007426267,0.0010608953957139827,0.000848716316571186,0.0002121790791427965
DIAPH2,0.08190112454911945,0.045406322936558455,0.004243581582855931,0.0002121790791427965,0.0002121790791427965,0.0002121790791427965,0.0,0.0002121790791427965
VPS25,0.244005941014216,0.16804583068109485,0.06938255887969447,0.008699342244854658,0.000424358158285593,0.0002121790791427965,0.0002121790791427965,0.0
DYNC1I1,0.293019308296202,0.2501591343093571,0.16316571186081053,0.05792488860598345,0.013155102906853384,0.001273074474856779,0.001273074474856779,0.0
VPS28,0.16274135370252493,0.07065563335455124,0.022915340547422024,0.007001909611712286,0.000848716316571186,0.0,0.0,0.0
VPS29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SKA1,0.22257585402079355,0.1287927010396775,0.0734139613834076,0.0426479949077021,0.02673456397199236,0.015064714619138553,0.014852535539995756,0.0002121790791427965
SKA3,0.2130277954593677,0.12370040314025037,0.07235306598769362,0.04222363674941651,0.026946743051135157,0.01633778909399533,0.016125610014852534,0.0002121790791427965
SKA2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GRID2IP,0.2497347761510715,0.16762147252280926,0.05198387438998515,0.015064714619138553,0.004031402503713134,0.0002121790791427965,0.0002121790791427965,0.0
PGAM5,0.22872904731593466,0.1398260131551029,0.057712709526840655,0.029492892000848717,0.012730744748567792,0.001697432633142372,0.0014852535539995756,0.0002121790791427965
PPP1R13B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R13L,0.1587099511988118,0.0488011882028432,0.016974326331423723,0.008487163165711862,0.0019096117122851686,0.0,0.0,0.0
WNT10A,0.2191809887545088,0.1328241035433906,0.07171652875026523,0.02206662423085084,0.001697432633142372,0.0006365372374283895,0.0006365372374283895,0.0
WNT10B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POU3F3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
POU3F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMB1,0.1945682155739444,0.1343093570973902,0.08826649692340335,0.05537873965626989,0.014852535539995756,0.0010608953957139827,0.000848716316571186,0.0002121790791427965
LAMB3,0.21217907914279652,0.11521323997453851,0.03288775726713346,0.011882028431996604,0.004243581582855931,0.000424358158285593,0.000424358158285593,0.0
LAMB2,0.25779758115849777,0.1828983662210906,0.1162741353702525,0.07829408020369191,0.036494801612561,0.001697432633142372,0.001697432633142372,0.0
CYSLTR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP7B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPHOSPH9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPHOSPH8,0.18671758964566093,0.12285168682367918,0.053256948864841926,0.016762147252280923,0.0038192234245703373,0.0002121790791427965,0.0002121790791427965,0.0
MPHOSPH6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASTN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGA,0.2005092297899427,0.10778697220454063,0.05750053044769786,0.01994483343942287,0.0021217907914279654,0.0002121790791427965,0.0002121790791427965,0.0
MGP,0.2626776999787821,0.1884150222788033,0.11924464247825164,0.08062805007426267,0.045406322936558455,0.005304476978569913,0.005092297899427116,0.0002121790791427965
ADSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMD4A,0.2510078506259283,0.18226182898366222,0.09887545088054318,0.042435815828559306,0.006365372374283896,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
ADSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMD4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS2L3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FAM53C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HN1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZW10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSRC1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RSRC2,0.1650753235730957,0.07553575217483556,0.03416083174199024,0.011882028431996604,0.0023339698705707617,0.0002121790791427965,0.0,0.0002121790791427965
CPN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPN1,0.015701251856566942,0.008274984086569064,0.0010608953957139827,0.000424358158285593,0.0002121790791427965,0.0002121790791427965,0.0002121790791427965,0.0
HLA-DMB,0.24039889666878847,0.15764905580309782,0.07596011033312115,0.03352429450456185,0.020157012518565668,0.001273074474856779,0.001273074474856779,0.0
GABBR1,0.28283471249734776,0.21557394440908126,0.13706768512624656,0.07447485677912158,0.014215998302567368,0.000424358158285593,0.000424358158285593,0.0
NLGN2,0.28877572671334606,0.23827710587736048,0.1464035646085296,0.08487163165711861,0.02143008699342245,0.0014852535539995756,0.0014852535539995756,0.0
NLGN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASQ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP40,0.21748355612136644,0.12561001485253553,0.037980055166560577,0.012306386590282199,0.0038192234245703373,0.0,0.0,0.0
CASQ2,0.27625716104392106,0.21705919796308085,0.1273074474856779,0.07999151283683428,0.037555697008274984,0.006365372374283896,0.006365372374283896,0.0
NUP107,0.1525567579036707,0.08253766178654785,0.033948652662847446,0.010821133036282623,0.0023339698705707617,0.0002121790791427965,0.0002121790791427965,0.0
TNNT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC42EP3,0.21769573520050922,0.13091449183110546,0.08359855718226183,0.04392106938255888,0.0076384468491406746,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
CDC42EP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC42EP1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CDC42EP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC42EP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPRC6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBKBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB36,0.25185656694249947,0.1589221302779546,0.08423509441969022,0.030341608317419902,0.008699342244854658,0.000424358158285593,0.000424358158285593,0.0
ABI2,0.29408020369191595,0.2380649267982177,0.14215998302567368,0.06874602164226608,0.018671758964566094,0.0019096117122851686,0.001697432633142372,0.0002121790791427965
ABI3,0.2316995544239338,0.16804583068109485,0.0910248249522597,0.03607044345427541,0.02079354975599406,0.0014852535539995756,0.0014852535539995756,0.0
ABI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TESC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTP,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.0010608953957139827,0.000848716316571186,0.0002121790791427965,0.0002121790791427965,0.0
PITPNC1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
KRT39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBED5,0.24039889666878847,0.16252917462338212,0.08253766178654785,0.034585189900275835,0.010184595798854232,0.000848716316571186,0.000848716316571186,0.0
KRT31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT32,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0
KRT35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHDDS,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
KRT37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL21,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.0019096117122851686,0.000848716316571186,0.000848716316571186,0.000848716316571186,0.0
IL20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLINT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
