gene_amexicanum_regen_up,amexicanum_regen_up_Fraction_sp_less4,amexicanum_regen_up_Fraction_sp_less3,amexicanum_regen_up_Fraction_sp_less2,amexicanum_regen_up_Fraction_sp_1,amexicanum_regen_up_Fraction_sp_0
ESPNP,0.10217775161859917,0.015008828722778105,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM198A,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
FBRS,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
FEM1A,0.10553266627427899,0.013478516774573278,5.885815185403178e-05,5.885815185403178e-05,0.0
FLJ10661,0.08675691583284285,0.006533254855797528,0.0,0.0,0.0
FREM2,0.08658034137728075,0.007004120070629782,5.885815185403178e-05,0.0,5.885815185403178e-05
G0S2,0.09523248969982342,0.013007651559741025,5.885815185403178e-05,0.0,5.885815185403178e-05
GCOM1,0.08516774573278399,0.0063566804002354324,5.885815185403178e-05,0.0,5.885815185403178e-05
GREB1,0.10217775161859917,0.015126545026486169,0.0,0.0,0.0
HES2,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
HMBOX1,0.09293702177751618,0.009123013537374927,5.885815185403178e-05,5.885815185403178e-05,0.0
HR,0.10859329017068864,0.016244849911712773,0.00011771630370806356,0.00011771630370806356,0.0
HRMT1L1,0.0894643908181283,0.007004120070629782,0.0,0.0,0.0
HSPCB,0.08869923484402589,0.007416127133608005,0.00011771630370806356,0.00011771630370806356,0.0
IFRD2,0.09947027663331372,0.011241907004120071,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
IL1R2,0.0894643908181283,0.007828134196586227,5.885815185403178e-05,5.885815185403178e-05,0.0
INTS9,0.10158917010005886,0.011124190700412007,5.885815185403178e-05,5.885815185403178e-05,0.0
JARID1A,0.10618010594467334,0.016362566215420836,0.00017657445556209535,0.00017657445556209535,0.0
KAZ,0.0894643908181283,0.008711006474396705,5.885815185403178e-05,5.885815185403178e-05,0.0
KCTD20,0.0987051206592113,0.012713360800470865,0.00011771630370806356,0.00011771630370806356,0.0
KLF15,0.09134785167745733,0.007886992348440258,0.0,0.0,0.0
KRT80,0.10788699234844026,0.020659211300765156,0.00011771630370806356,0.00011771630370806356,0.0
LIF,0.11383166568569747,0.029546792230723956,5.885815185403178e-05,5.885815185403178e-05,0.0
LOC100125556,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
LOC100130264,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
LOC100271836,0.09717480871100648,0.011653914067098294,0.0,0.0,0.0
LOC284440,0.09464390818128311,0.009829311359623307,0.00011771630370806356,0.00011771630370806356,0.0
LOC400891,0.10959387875220718,0.0227781047675103,0.00017657445556209535,0.00017657445556209535,0.0
LOC440926,0.09223072395526781,0.009299587992937022,0.0,0.0,0.0
LOH3CR2A,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
MACROD1,0.10464979399646851,0.019070041200706298,5.885815185403178e-05,5.885815185403178e-05,0.0
MAP6D1,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
MGAT1,0.09576221306650971,0.009417304296645085,5.885815185403178e-05,5.885815185403178e-05,0.0
MN1,0.08516774573278399,0.0063566804002354324,5.885815185403178e-05,0.0,5.885815185403178e-05
MOB2,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
MSMB,0.09022954679223072,0.008475573866980576,5.885815185403178e-05,0.0,5.885815185403178e-05
MTCH2,0.11071218363743378,0.025603296056503827,5.885815185403178e-05,5.885815185403178e-05,0.0
MTVR2,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
MYEOV,0.10335491465567981,0.01689228958210712,0.00011771630370806356,0.00011771630370806356,0.0
NCOA7,0.09947027663331372,0.012831077104178929,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
NCRNA00160,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
NDST1,0.10323719835197175,0.013007651559741025,0.0004120070629782225,0.0004120070629782225,0.0
NUDCD1,0.09894055326662743,0.010771041789287816,5.885815185403178e-05,5.885815185403178e-05,0.0
NXNL2,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
PALLD,0.0996468510888758,0.01383166568569747,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
PGPEP1,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
POLRMT,0.09187757504414361,0.008063566804002354,0.0,0.0,0.0
PPARGC1B,0.10924072984108299,0.019011183048852267,5.885815185403178e-05,5.885815185403178e-05,0.0
PPRC1,0.10959387875220718,0.02548557975279576,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
PRLH,0.08799293702177752,0.007062978222483814,5.885815185403178e-05,0.0,5.885815185403178e-05
PXT1,0.10588581518540317,0.01942319011183049,0.00017657445556209535,0.00017657445556209535,0.0
RAB7L1,0.09970570924072984,0.014479105356091818,5.885815185403178e-05,5.885815185403178e-05,0.0
RANBP10,0.10359034726309593,0.014537963507945851,0.00017657445556209535,0.00017657445556209535,0.0
RAPGEF3,0.10735726898175398,0.023013537374926427,0.00017657445556209535,0.00017657445556209535,0.0
RBP5,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
REXO4,0.10906415538552089,0.024838140082401414,5.885815185403178e-05,5.885815185403178e-05,0.0
RILPL2,0.09505591524426132,0.010947616244849911,0.0,0.0,0.0
RLIM,0.1131253678634491,0.027898763978811067,0.00017657445556209535,0.00017657445556209535,0.0
RNPC2,0.10076515597410242,0.012360211889346674,0.0,0.0,0.0
RPS21,0.09835197174808712,0.01253678634490877,5.885815185403178e-05,5.885815185403178e-05,0.0
SC4MOL,0.10676868746321365,0.02012948793407887,0.00011771630370806356,0.00011771630370806356,0.0
SCGB1D2,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
SCGB3A1,0.08516774573278399,0.0064155385520894646,5.885815185403178e-05,5.885815185403178e-05,0.0
SEMA3B,0.09170100058858152,0.007474985285462037,5.885815185403178e-05,5.885815185403178e-05,0.0
SERPINA6,0.09440847557386699,0.010771041789287816,0.0,0.0,0.0
SLC22A5,0.09676280164802825,0.011241907004120071,5.885815185403178e-05,5.885815185403178e-05,0.0
SLC34A2,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
SLC39A8,0.09099470276633313,0.008357857563272513,5.885815185403178e-05,0.0,5.885815185403178e-05
SLC47A2,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
SLC48A1,0.08875809299587993,0.00824014125956445,0.0,0.0,0.0
SLC7A5P1,0.09776339022954679,0.0151854031783402,0.0,0.0,0.0
SLIT3,0.08716892289582107,0.007062978222483814,0.0,0.0,0.0
SNORA11B,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
TCF20,0.1075927015891701,0.019364331959976458,0.0,0.0,0.0
TDRD1,0.08640376692171865,0.006474396703943496,0.0,0.0,0.0
TEX19,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
TFF1,0.10253090052972337,0.014067098293113596,5.885815185403178e-05,5.885815185403178e-05,0.0
THRAP4,0.09587992937021778,0.00988816951147734,5.885815185403178e-05,5.885815185403178e-05,0.0
TIAF1,0.09028840494408476,0.0077104178928781636,0.0,0.0,0.0
TMEM115,0.09817539729252502,0.010653325485579753,5.885815185403178e-05,5.885815185403178e-05,0.0
TMEM45B,0.08516774573278399,0.0063566804002354324,5.885815185403178e-05,0.0,5.885815185403178e-05
TRIM55,0.10135373749264273,0.014302530900529723,5.885815185403178e-05,5.885815185403178e-05,0.0
VASN,0.09487934078869924,0.008828722778104767,5.885815185403178e-05,5.885815185403178e-05,0.0
VGLL4,0.10223660977045321,0.015303119482048263,5.885815185403178e-05,5.885815185403178e-05,0.0
VWA3B,0.08516774573278399,0.0063566804002354324,0.0,0.0,0.0
JMJD1C,0.10570924072984109,0.01583284284873455,0.00017657445556209535,0.00017657445556209535,0.0
OXT,0.09717480871100648,0.009064155385520894,0.00017657445556209535,0.00017657445556209535,0.0
PNRC1,0.1011183048852266,0.012007062978222485,5.885815185403178e-05,5.885815185403178e-05,0.0
ZNHIT3,0.1053560918187169,0.015303119482048263,0.00017657445556209535,0.00017657445556209535,0.0
FITM1,0.044849911712772215,0.0013537374926427311,0.0,0.0,0.0
NIPSNAP1,0.09099470276633313,0.006827545615067687,0.00023543260741612713,0.00023543260741612713,0.0
NRSN2,0.08375515008828723,0.008652148322542672,5.885815185403178e-05,5.885815185403178e-05,0.0
TP53INP2,0.09276044732195408,0.011124190700412007,0.0,0.0,0.0
TPRN,0.08516774573278399,0.007180694526191878,0.0,0.0,0.0
TRIM47,0.0812831077104179,0.005768098881695115,0.0,0.0,0.0
ZNF658B,0.044849911712772215,0.0013537374926427311,0.0,0.0,0.0
ESX1,0.04361389052383755,0.0014714537963507945,0.0,0.0,0.0
ESYT1,0.0775750441436139,0.005238375515008829,5.885815185403178e-05,5.885815185403178e-05,0.0
PAN3,0.05044143613890524,0.0014714537963507945,0.00017657445556209535,0.00017657445556209535,0.0
ZNF419,0.024896998234255445,0.0003531489111241907,0.0,0.0,0.0
HCFC1R1,0.10765155974102414,0.01783402001177163,0.00023543260741612713,0.00023543260741612713,0.0
LOC150197,0.09523248969982342,0.01059446733372572,5.885815185403178e-05,5.885815185403178e-05,0.0
MGC16703,0.11459682165979988,0.028840494408475574,5.885815185403178e-05,5.885815185403178e-05,0.0
NCRNA00095,0.10512065921130076,0.014067098293113596,0.00011771630370806356,0.00011771630370806356,0.0
ROBLD3,0.1051795173631548,0.018187168922895822,0.00011771630370806356,0.00011771630370806356,0.0
SCAF1,0.09417304296645085,0.009711595055915245,0.00017657445556209535,0.00017657445556209535,0.0
SNORA78,0.10435550323719835,0.014125956444967627,5.885815185403178e-05,5.885815185403178e-05,0.0
TMEM43,0.09140670982931136,0.008534432018834609,5.885815185403178e-05,5.885815185403178e-05,0.0
TMEM59,0.08375515008828723,0.00594467333725721,5.885815185403178e-05,5.885815185403178e-05,0.0
TRUB2,0.10918187168922895,0.021542083578575632,0.00011771630370806356,0.00011771630370806356,0.0
USP48,0.09281930547380812,0.009652736904061212,5.885815185403178e-05,5.885815185403178e-05,0.0
ZSCAN22,0.09729252501471454,0.012477928193054738,5.885815185403178e-05,5.885815185403178e-05,0.0
KDM3A,0.09381989405532666,0.012360211889346674,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
FBXL6,0.0594467333725721,0.0025897586815773984,0.0,0.0,0.0
L3MBTL1,0.024367274867569157,0.0003531489111241907,0.0,0.0,0.0
EVI2A,0.005238375515008829,5.885815185403178e-05,0.0,0.0,0.0
EVI2B,0.0775750441436139,0.005238375515008829,5.885815185403178e-05,5.885815185403178e-05,0.0
EVI5L,0.10559152442613302,0.017010005885815187,0.00017657445556209535,0.00017657445556209535,0.0
KRT2A,0.002354326074161271,0.00023543260741612713,5.885815185403178e-05,5.885815185403178e-05,0.0
SPRR3,0.020247204237786934,0.0004120070629782225,5.885815185403178e-05,5.885815185403178e-05,0.0
C11orf16,0.05038257798705121,0.0014714537963507945,5.885815185403178e-05,5.885815185403178e-05,0.0
C18orf10,0.05038257798705121,0.0014714537963507945,5.885815185403178e-05,5.885815185403178e-05,0.0
C1orf71,0.05038257798705121,0.0014714537963507945,5.885815185403178e-05,5.885815185403178e-05,0.0
C9orf65,0.05050029429075927,0.0014714537963507945,5.885815185403178e-05,5.885815185403178e-05,0.0
FLJ11088,0.05050029429075927,0.0014714537963507945,5.885815185403178e-05,5.885815185403178e-05,0.0
FLJ22318,0.08663919952913479,0.004885226603884638,5.885815185403178e-05,5.885815185403178e-05,0.0
HCG3,0.05038257798705121,0.0014714537963507945,5.885815185403178e-05,5.885815185403178e-05,0.0
HRB2,0.05038257798705121,0.0014714537963507945,5.885815185403178e-05,5.885815185403178e-05,0.0
LILRA3,0.05038257798705121,0.0014714537963507945,5.885815185403178e-05,5.885815185403178e-05,0.0
MGC34821,0.05038257798705121,0.0014714537963507945,5.885815185403178e-05,5.885815185403178e-05,0.0
MNS1,0.05038257798705121,0.0014714537963507945,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
MVK,0.10117716303708063,0.012419070041200707,0.0002942907592701589,0.00023543260741612713,5.885815185403178e-05
NDUFB1,0.08304885226603885,0.0027074749852854622,5.885815185403178e-05,5.885815185403178e-05,0.0
NPPB,0.0914655679811654,0.0077104178928781636,5.885815185403178e-05,5.885815185403178e-05,0.0
NTNG2,0.05844614479105356,0.0015303119482048264,5.885815185403178e-05,5.885815185403178e-05,0.0
PRUNE2,0.08457916421424368,0.007062978222483814,5.885815185403178e-05,5.885815185403178e-05,0.0
RASL11B,0.05038257798705121,0.0014714537963507945,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
RMND5B,0.09193643319599765,0.006886403766921719,0.00017657445556209535,0.00017657445556209535,0.0
SCMH1,0.09329017068864037,0.006768687463213655,0.00023543260741612713,0.00023543260741612713,0.0
SELI,0.05038257798705121,0.0014714537963507945,5.885815185403178e-05,5.885815185403178e-05,0.0
SLC22A24,0.05038257798705121,0.0014714537963507945,5.885815185403178e-05,5.885815185403178e-05,0.0
TSPAN3,0.058622719246615655,0.0015303119482048264,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
TULP2,0.07369040612124779,0.0031783402001177162,5.885815185403178e-05,5.885815185403178e-05,0.0
WDR37,0.09170100058858152,0.010476751030017658,5.885815185403178e-05,5.885815185403178e-05,0.0
ZDHHC3,0.07263095938787523,0.004355503237198352,5.885815185403178e-05,5.885815185403178e-05,0.0
ZNF383,0.05038257798705121,0.0014714537963507945,5.885815185403178e-05,5.885815185403178e-05,0.0
EXOC1,0.07180694526191878,0.004590935844614479,5.885815185403178e-05,5.885815185403178e-05,0.0
RAB13,0.11318422601530312,0.0227781047675103,0.00023543260741612713,0.00023543260741612713,0.0
SERGEF,0.01948204826368452,0.00023543260741612713,5.885815185403178e-05,5.885815185403178e-05,0.0
EXOC3L,0.040906415538552086,0.001883460859329017,0.0,0.0,0.0
FLJ11806,0.015479693937610358,0.0004120070629782225,0.0,0.0,0.0
RTN4IP1,0.04985285462036492,0.001118304885226604,0.0,0.0,0.0
ZC3H14,0.04361389052383755,0.0022954679223072395,0.0,0.0,0.0
EPPB9,0.01653914067098293,0.00047086521483225425,0.0,0.0,0.0
H17,0.01653914067098293,0.00047086521483225425,0.0,0.0,0.0
HIATL1,0.01653914067098293,0.00047086521483225425,0.0,0.0,0.0
KIAA1008,0.04932313125367863,0.000824014125956445,0.0,0.0,0.0
RPE,0.061506768687463215,0.0020600353148911123,0.00011771630370806356,0.00011771630370806356,0.0
URP2,0.020364920541494996,0.0007651559741024132,0.0,0.0,0.0
FLJ20297,0.015244261330194232,0.0003531489111241907,0.0,0.0,0.0
GTF2IRD1,0.0998234255444379,0.00988816951147734,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
LRRC8D,0.015244261330194232,0.0003531489111241907,0.0,0.0,0.0
KIAA1217,0.07021777516185992,0.0031194820482636845,5.885815185403178e-05,5.885815185403178e-05,0.0
ZNF558,0.03396115361977634,0.0007062978222483814,0.0,0.0,0.0
LSM7,0.10935844614479105,0.01977633902295468,0.00023543260741612713,0.00023543260741612713,0.0
MOCS3,0.08693349028840494,0.008946439081812831,0.0,0.0,0.0
FOXN3,0.06350794585050029,0.0017657445556209534,0.0,0.0,0.0
TRAP1,0.11341965862271924,0.02736904061212478,0.0002942907592701589,0.0002942907592701589,0.0
EXTL1,0.03649205414949971,0.0007062978222483814,5.885815185403178e-05,5.885815185403178e-05,0.0
HYOU1,0.07439670394349618,0.003472630959387875,5.885815185403178e-05,0.0,5.885815185403178e-05
EXTL3,0.06380223660977045,0.001883460859329017,0.00011771630370806356,0.00011771630370806356,0.0
SIX4,0.05532666274278988,0.0015303119482048264,5.885815185403178e-05,5.885815185403178e-05,0.0
ICAM2,0.10470865214832255,0.016185991759858742,0.00011771630370806356,0.00011771630370806356,0.0
PHLPP2,0.07198351971748088,0.0028251912889935256,0.00017657445556209535,0.00017657445556209535,0.0
TMEM8B,0.031724543849323134,0.0008828722778104767,5.885815185403178e-05,5.885815185403178e-05,0.0
F10,0.10906415538552089,0.02012948793407887,0.0005885815185403178,0.000529723366686286,5.885815185403178e-05
TFPI,0.10470865214832255,0.01748087110064744,0.0003531489111241907,0.0003531489111241907,0.0
F11,0.07863449087698646,0.005179517363154797,0.00011771630370806356,0.00011771630370806356,0.0
TFPI2,0.07457327839905827,0.0047675103001765745,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
GP9,0.08816951147733962,0.005120659211300766,5.885815185403178e-05,5.885815185403178e-05,0.0
F13A1,0.1087110064743967,0.0177751618599176,0.0008828722778104767,0.000824014125956445,5.885815185403178e-05
F13B,0.053502060035314894,0.002354326074161271,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
F9,0.0583284284873455,0.0034137728075338434,0.00023543260741612713,0.00023543260741612713,0.0
GP5,0.07398469688051795,0.0044143613890523835,5.885815185403178e-05,5.885815185403178e-05,0.0
HGFAC,0.051736315479693935,0.0018246027074749853,0.00011771630370806356,0.00011771630370806356,0.0
F25965,0.007945850500294291,0.00047086521483225425,0.0,0.0,0.0
ST14,0.0507357268981754,0.001118304885226604,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
JAM2,0.07157151265450265,0.005002942907592701,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
JAM3,0.06486168334314303,0.003531489111241907,0.00017657445556209535,0.00017657445556209535,0.0
IGHG4,0.032313125367863446,0.0012360211889346675,0.0,0.0,0.0
LMAN1,0.10735726898175398,0.01983519717480871,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
F8A1,0.05903472630959388,0.0015303119482048264,5.885815185403178e-05,5.885815185403178e-05,0.0
AGMO,0.007474985285462037,0.0,0.0,0.0,0.0
FAAH,0.07451442024720424,0.004826368452030606,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
FAAH2,0.08204826368452031,0.00659211300765156,0.0,0.0,0.0
PLIN1,0.09811653914067098,0.008475573866980576,0.00017657445556209535,0.00017657445556209535,0.0
FABP5,0.041494997057092406,0.0007062978222483814,0.0,0.0,0.0
FABP5L3,0.0961153619776339,0.010417892878163625,5.885815185403178e-05,5.885815185403178e-05,0.0
FABP9,0.024308416715715125,0.00017657445556209535,0.0,0.0,0.0
FADS2,0.11159505591524427,0.02572101236021189,0.00017657445556209535,0.00017657445556209535,0.0
JMJD7-PLA2G4B,0.07086521483225426,0.0025897586815773984,0.00017657445556209535,0.00017657445556209535,0.0
PLA2G4B,0.10311948204826368,0.010300176574455562,0.00017657445556209535,0.00017657445556209535,0.0
UBR2,0.11153619776339023,0.029252501471453796,0.0003531489111241907,0.0002942907592701589,5.885815185403178e-05
FAIM,0.017068864037669218,0.0003531489111241907,0.0,0.0,0.0
FAIM2,0.03366686286050618,0.0005885815185403178,0.0,0.0,0.0
FALZ,0.015891701000588582,0.00017657445556209535,0.0,0.0,0.0
FAM100A,0.09434961742201295,0.010241318422601531,0.0,0.0,0.0
FAM101B,0.08293113596233079,0.00329605650382578,0.0,0.0,0.0
FAM107B,0.06798116539140671,0.004885226603884638,0.0,0.0,0.0
FAM108B1,0.08711006474396704,0.008063566804002354,0.0,0.0,0.0
FAM109A,0.016303708063566805,0.000529723366686286,0.0,0.0,0.0
FAM109B,0.016303708063566805,0.000529723366686286,0.0,0.0,0.0
FAM113B,0.08528546203649205,0.007533843437316068,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM114A2,0.06450853443201883,0.004178928781636257,0.0,0.0,0.0
FAM116A,0.0709240729841083,0.006003531489111242,0.0,0.0,0.0
FAM117A,0.10264861683343143,0.015008828722778105,0.00017657445556209535,0.00017657445556209535,0.0
FAM119B,0.09858740435550324,0.013949381989405533,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM120B,0.0937021777516186,0.009417304296645085,0.0,0.0,0.0
FAM122A,0.0622130665097116,0.004002354326074161,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM122B,0.047086521483225424,0.001942319011183049,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM122C,0.059270158917010006,0.0022954679223072395,0.0,0.0,0.0
FAM123C,0.040906415538552086,0.001883460859329017,0.0,0.0,0.0
FAM124A,0.020541494997057094,0.0004120070629782225,0.0,0.0,0.0
FAM126A,0.09570335491465568,0.012007062978222485,0.00017657445556209535,0.00017657445556209535,0.0
FAM127B,0.062095350206003534,0.0022954679223072395,0.0,0.0,0.0
FAM135B,0.0698057680988817,0.0020600353148911123,0.0,0.0,0.0
FAM138B,0.059211300765155975,0.0017068864037669217,0.0,0.0,0.0
FAM13A,0.05373749264273102,0.00329605650382578,0.0,0.0,0.0
FAM13B,0.08716892289582107,0.0077104178928781636,0.00011771630370806356,0.00011771630370806356,0.0
FAM149B1,0.05373749264273102,0.00329605650382578,0.0,0.0,0.0
FAM153A,0.014537963507945851,0.00011771630370806356,0.0,0.0,0.0
FAM154B,0.06586227192466157,0.005356091818716892,0.0,0.0,0.0
FAM156A,0.027957622130665098,0.000824014125956445,0.0,0.0,0.0
FAM159A,0.06898175397292525,0.003943496174220129,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM160A2,0.06327251324308417,0.0015891701000588581,0.00011771630370806356,0.00011771630370806356,0.0
REEP6,0.06115361977633902,0.002472042377869335,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM160B1,0.06804002354326075,0.00329605650382578,0.0,0.0,0.0
FAM161A,0.07992937021777516,0.003884638022366098,0.0,0.0,0.0
FAM164A,0.06898175397292525,0.003943496174220129,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM165B,0.05997645673925839,0.0036492054149499706,0.0,0.0,0.0
FAM167B,0.08104767510300176,0.006238964096527369,0.0,0.0,0.0
FAM168A,0.03949381989405533,0.002236609770453208,0.0,0.0,0.0
FAM168B,0.08216597998822837,0.009005297233666863,0.0,0.0,0.0
FAM171A1,0.054561506768687464,0.002766333137139494,0.0,0.0,0.0
FAM176A,0.08540317834020011,0.008711006474396705,0.0,0.0,0.0
FAM177A1,0.07898763978811066,0.005650382577987051,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM178B,0.0720423778693349,0.003060623896409653,0.0,0.0,0.0
FAM179B,0.09158328428487346,0.010182460270747498,0.0,0.0,0.0
FAM180B,0.047086521483225424,0.002354326074161271,0.0,0.0,0.0
FAM183A,0.08969982342554443,0.00988816951147734,5.885815185403178e-05,0.0,5.885815185403178e-05
FAM184A,0.07527957622130665,0.0075927015891701,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM185A,0.05673925838728664,0.0031783402001177162,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM192A,0.051088875809299585,0.0022954679223072395,0.0,0.0,0.0
FAM193B,0.09175985874043555,0.006238964096527369,0.0,0.0,0.0
FAM19A3,0.07527957622130665,0.0075927015891701,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM19A5,0.09540906415538553,0.010771041789287816,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM200A,0.0507357268981754,0.0015891701000588581,0.0,0.0,0.0
FAM20C,0.07551500882872278,0.003590347263095939,5.885815185403178e-05,5.885815185403178e-05,0.0
VPS35,0.10935844614479105,0.024308416715715125,0.00017657445556209535,0.00017657445556209535,0.0
FAM24A,0.040906415538552086,0.001883460859329017,0.0,0.0,0.0
FAM3B,0.061977633902295465,0.0034137728075338434,5.885815185403178e-05,0.0,5.885815185403178e-05
SLMAP,0.0975868157739847,0.007239552678045909,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM43A,0.09340788699234844,0.013301942319011183,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM46D,0.022366097704532076,0.0003531489111241907,0.0,0.0,0.0
FAM49B,0.05997645673925839,0.0036492054149499706,0.0,0.0,0.0
FAM57A,0.06233078281341966,0.0014125956444967628,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM59A,0.07098293113596234,0.004178928781636257,0.0,0.0,0.0
FAM5B,0.04361389052383755,0.0014714537963507945,0.0,0.0,0.0
FAM5C,0.052913478516774574,0.0015891701000588581,0.0,0.0,0.0
FAM60A,0.08828722778104768,0.009123013537374927,0.0,0.0,0.0
FAM65B,0.0733372572101236,0.00529723366686286,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM69A,0.07527957622130665,0.0075927015891701,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM69B,0.5,0.5,0.5,0.5,0.0
RBMS2,0.5,0.5,0.5,0.0,0.5
FAM71C,0.01753972925250147,0.00017657445556209535,0.0,0.0,0.0
FAM72B,0.08975868157739847,0.006768687463213655,0.0,0.0,0.0
FAM72D,0.08975868157739847,0.006768687463213655,0.0,0.0,0.0
FAM73A,0.09070041200706298,0.006003531489111242,0.0,0.0,0.0
FAM82A1,0.08663919952913479,0.00859329017068864,0.0,0.0,0.0
FAM82B,0.06668628605061801,0.00264861683343143,0.0,0.0,0.0
FAM82C,0.03372572101236021,0.0008828722778104767,0.0,0.0,0.0
FAM83B,0.08204826368452031,0.00659211300765156,5.885815185403178e-05,0.0,5.885815185403178e-05
FAM83C,0.054561506768687464,0.002766333137139494,5.885815185403178e-05,0.0,5.885815185403178e-05
FAM83F,0.024190700412007063,0.0010005885815185403,0.0,0.0,0.0
FAM83G,0.06992348440258976,0.004708652148322542,0.0,0.0,0.0
FAM83H,0.08193054738081225,0.0063566804002354324,0.0,0.0,0.0
FAM86A,0.003943496174220129,5.885815185403178e-05,0.0,0.0,0.0
FAM86C,0.025544437904649792,0.00047086521483225425,0.0,0.0,0.0
FAM92A3,0.08493231312536786,0.0050618010594467334,5.885815185403178e-05,5.885815185403178e-05,0.0
FAM98A,0.10812242495585639,0.02307239552678046,5.885815185403178e-05,5.885815185403178e-05,0.0
FAN1,0.060859329017068864,0.002236609770453208,0.0,0.0,0.0
MTMR15,0.10559152442613302,0.016068275456150676,0.00023543260741612713,0.00023543260741612713,0.0
PRDX3,0.10729841082989994,0.020423778693349028,5.885815185403178e-05,5.885815185403178e-05,0.0
SAMD3,0.030606238964096526,0.0008828722778104767,0.0,0.0,0.0
RMI2,0.04367274867569158,0.0009417304296645085,5.885815185403178e-05,5.885815185403178e-05,0.0
FAR2,0.018304885226603885,0.00023543260741612713,0.0,0.0,0.0
FARP2,0.107416127133608,0.018069452619187756,5.885815185403178e-05,5.885815185403178e-05,0.0
SEMA3A,0.09958799293702178,0.011241907004120071,0.00017657445556209535,0.00017657445556209535,0.0
FARSA,0.10876986462625074,0.022895821071218365,0.00017657445556209535,0.00017657445556209535,0.0
FARSLA,0.0017068864037669217,0.0,0.0,0.0,0.0
HNRPR,0.05956444967628016,0.0017068864037669217,0.0,0.0,0.0
TNFSF12-TNFSF13,0.08234255444379046,0.003884638022366098,0.00011771630370806356,0.00011771630370806356,0.0
TNFSF13,0.08922895821071218,0.0054149499705709245,0.00017657445556209535,0.00017657445556209535,0.0
G6PD,0.11077104178928782,0.02401412595644497,0.00047086521483225425,0.0004120070629782225,5.885815185403178e-05
LIPT2,0.049381989405532664,0.0008828722778104767,5.885815185403178e-05,5.885815185403178e-05,0.0
OLAH,0.047792819305473806,0.000824014125956445,5.885815185403178e-05,5.885815185403178e-05,0.0
PKD1L2,0.047733961153619775,0.000824014125956445,5.885815185403178e-05,5.885815185403178e-05,0.0
PTPLB,0.08799293702177752,0.005179517363154797,0.00011771630370806356,0.00011771630370806356,0.0
LOC338328,0.07439670394349618,0.0050618010594467334,0.0,0.0,0.0
TRIM34,0.09464390818128311,0.010123602118893467,5.885815185403178e-05,5.885815185403178e-05,0.0
FASTKD1,0.05673925838728664,0.0031783402001177162,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
