gene_dmelanogaster_stress_down,dmelanogaster_stress_down_Fraction_sp_less4,dmelanogaster_stress_down_Fraction_sp_less3,dmelanogaster_stress_down_Fraction_sp_less2,dmelanogaster_stress_down_Fraction_sp_1,dmelanogaster_stress_down_Fraction_sp_0
CLASP2,0.11042183622828784,0.10995657568238214,0.0031534325889164597,0.0031534325889164597,0.0
ZNF862,0.11042183622828784,0.10814722911497104,0.0031534325889164597,0.0031534325889164597,0.0
ADAMTSL3,0.11042183622828784,0.10974979321753515,0.0020678246484698098,0.0020678246484698098,0.0
KLHL42,0.11042183622828784,0.10959470636889991,0.004290736145574855,0.004290736145574855,0.0
GNPNAT1,0.11042183622828784,0.10959470636889991,0.003825475599669148,0.003825475599669148,0.0
NHLRC4,0.11042183622828784,0.09212158808933002,0.0008788254755996692,0.0008788254755996692,0.0
GBGT1,0.11042183622828784,0.10726840363937139,0.0014991728701406121,0.0014991728701406121,0.0
PIGZ,0.11042183622828784,0.10504549214226634,0.0013957816377171215,0.0013957816377171215,0.0
ENTPD3,0.11042183622828784,0.10918114143920596,0.0021712158808933004,0.0021712158808933004,0.0
SLC35D1,0.11042183622828784,0.10949131513647643,0.0041356492969396195,0.0041356492969396195,0.0
TMEM175,0.11042183622828784,0.10142679900744417,0.0009822167080231596,0.0009822167080231596,0.0
ENPP4,0.11042183622828784,0.10825062034739454,0.002533085194375517,0.002533085194375517,0.0
XPO7,0.11042183622828784,0.10902605459057071,0.0024813895781637717,0.0024813895781637717,0.0
GCNT7,0.11042183622828784,0.10607940446650124,0.0011373035566583955,0.0011373035566583955,0.0
PQLC3,0.11042183622828784,0.10302936311000827,0.0008788254755996692,0.0008788254755996692,0.0
MED16,0.11042183622828784,0.1091294458229942,0.003360215053763441,0.003360215053763441,0.0
GIMAP1,0.11042183622828784,0.10256410256410256,0.0008788254755996692,0.0008788254755996692,0.0
PTPLA,0.11042183622828784,0.10959470636889991,0.0033085194375516956,0.0033085194375516956,0.0
AK8,0.11042183622828784,0.10974979321753515,0.004445822994210091,0.004445822994210091,0.0
NRIP3,0.11042183622828784,0.10974979321753515,0.0030500413564929696,0.0030500413564929696,0.0
SLC37A2,0.11042183622828784,0.10918114143920596,0.005634822167080232,0.005583126550868486,5.1695616211745244e-05
ENTPD6,0.11042183622828784,0.10938792390405294,0.002377998345740281,0.002326302729528536,5.1695616211745244e-05
VIPAS39,0.11042183622828784,0.10571753515301903,0.0010339123242349049,0.0010339123242349049,0.0
PIGV,0.11042183622828784,0.10871588089330025,0.0016025641025641025,0.0016025641025641025,0.0
ENTPD8,0.11042183622828784,0.10887096774193548,0.0024296939619520264,0.0024296939619520264,0.0
OCA2,0.11042183622828784,0.11016335814722912,0.0059966914805624485,0.0059966914805624485,0.0
PIGU,0.11042183622828784,0.10302936311000827,0.0006720430107526882,0.0006720430107526882,0.0
TMEM8A,0.11042183622828784,0.10757857733664185,0.0016025641025641025,0.0016025641025641025,0.0
ENTPD4,0.11042183622828784,0.10794044665012408,0.0016025641025641025,0.0016025641025641025,0.0
ALG6,0.11042183622828784,0.10783705541770058,0.0013440860215053765,0.0013440860215053765,0.0
SLC44A2,0.11042183622828784,0.10928453267162945,0.004549214226633582,0.004549214226633582,0.0
SLC35E3,0.11042183622828784,0.1071650124069479,0.001964433416046319,0.001964433416046319,0.0
AK1,0.11042183622828784,0.11021505376344086,0.005583126550868486,0.005583126550868486,0.0
ERI1,0.11042183622828784,0.10954301075268817,0.0034636062861869315,0.0034636062861869315,0.0
MAST3,0.11042183622828784,0.10949131513647643,0.002533085194375517,0.0024813895781637717,5.1695616211745244e-05
PGAP1,0.11042183622828784,0.10938792390405294,0.0041356492969396195,0.0041356492969396195,0.0
MAN2A1,0.11042183622828784,0.10938792390405294,0.0035669975186104217,0.0035669975186104217,0.0
ZNF414,0.11042183622828784,0.10587262200165426,0.003411910669975186,0.003411910669975186,0.0
LMF2,0.11042183622828784,0.1081989247311828,0.001964433416046319,0.001964433416046319,0.0
NSL1,0.11042183622828784,0.10897435897435898,0.0016025641025641025,0.0016025641025641025,0.0
C6orf15,0.11042183622828784,0.10747518610421836,0.0008788254755996692,0.0008788254755996692,0.0
KIAA0195,0.11042183622828784,0.10582092638544252,0.0011889991728701406,0.0011889991728701406,0.0
PIGS,0.11042183622828784,0.10323614557485525,0.0009822167080231596,0.0009822167080231596,0.0
SLC35D2,0.11042183622828784,0.10799214226633581,0.003618693134822167,0.003618693134822167,0.0
TMEM183A,0.11037014061207609,0.10401157981803143,0.0008271298593879239,0.0008271298593879239,0.0
MRPL39,0.11042183622828784,0.11016335814722912,0.005376344086021506,0.005376344086021506,0.0
CHMP4A,0.11042183622828784,0.11000827129859388,0.003825475599669148,0.003825475599669148,0.0
MAST4,0.11042183622828784,0.10995657568238214,0.003773779983457403,0.0037220843672456576,5.1695616211745244e-05
TAC4,0.11042183622828784,0.09418941273779984,0.0003618693134822167,0.0003618693134822167,0.0
SLC35D3,0.11042183622828784,0.10768196856906534,0.0030500413564929696,0.0030500413564929696,0.0
PGAP2,0.11042183622828784,0.10835401157981803,0.0020161290322580645,0.0020161290322580645,0.0
C17orf97,0.11037014061207609,0.08178246484698097,0.0002584780810587262,0.0002584780810587262,0.0
PHKB,0.11042183622828784,0.10964640198511166,0.0021712158808933004,0.0021712158808933004,0.0
GNPDA1,0.11042183622828784,0.10964640198511166,0.005117866004962779,0.005117866004962779,0.0
CBLL1,0.11042183622828784,0.10804383788254757,0.002791563275434243,0.002791563275434243,0.0
C9orf64,0.11042183622828784,0.1043217535153019,0.0008271298593879239,0.0008271298593879239,0.0
SEMA4G,0.11042183622828784,0.10918114143920596,0.002791563275434243,0.002791563275434243,0.0
SEMA3G,0.11042183622828784,0.10876757650951199,0.002533085194375517,0.002533085194375517,0.0
CNTNAP1,0.11042183622828784,0.10943961952026468,0.0037220843672456576,0.0037220843672456576,0.0
SCARA5,0.11042183622828784,0.10876757650951199,0.0018093465674110835,0.0018093465674110835,0.0
FRS2,0.11042183622828784,0.1098014888337469,0.004962779156327543,0.0049110835401157986,5.1695616211745244e-05
PRX,0.11042183622828784,0.10726840363937139,0.0020161290322580645,0.0020161290322580645,0.0
CSHL1,0.11042183622828784,0.10861248966087676,0.0018093465674110835,0.0018093465674110835,0.0
C10orf90,0.11042183622828784,0.10018610421836228,0.0009305210918114144,0.0009305210918114144,0.0
PTPN21,0.11042183622828784,0.10985318444995865,0.004704301075268817,0.004704301075268817,0.0
BEND5,0.11042183622828784,0.10034119106699751,0.0010339123242349049,0.0010339123242349049,0.0
SEMA4F,0.11042183622828784,0.10995657568238214,0.004704301075268817,0.004704301075268817,0.0
EFHC1,0.11042183622828784,0.10892266335814722,0.0018093465674110835,0.0018093465674110835,0.0
ALX1,0.11042183622828784,0.1096980976013234,0.0041356492969396195,0.0041356492969396195,0.0
TAGLN,0.11042183622828784,0.11026674937965261,0.006927212572373863,0.006927212572373863,0.0
SATB2,0.11042183622828784,0.11005996691480563,0.005014474772539288,0.005014474772539288,0.0
FAM198A,0.11042183622828784,0.09031224152191894,0.0006720430107526882,0.0006720430107526882,0.0
PTPN20A,0.11042183622828784,0.10933622828784119,0.004032258064516129,0.004032258064516129,0.0
SMAD9,0.11042183622828784,0.11016335814722912,0.005841604631927212,0.005789909015715467,5.1695616211745244e-05
GLIS2,0.11042183622828784,0.11016335814722912,0.0063068651778329194,0.006255169561621175,5.1695616211745244e-05
CGNL1,0.11042183622828784,0.1086641852770885,0.0034636062861869315,0.0034636062861869315,0.0
MLANA,0.11042183622828784,0.10928453267162945,0.001912737799834574,0.001912737799834574,0.0
PTPN9,0.11042183622828784,0.10995657568238214,0.005014474772539288,0.005014474772539288,0.0
CDON,0.11042183622828784,0.10907775020678247,0.0020678246484698098,0.0020678246484698098,0.0
NEXN,0.11042183622828784,0.10990488006617039,0.0031534325889164597,0.0031534325889164597,0.0
LIM2,0.11042183622828784,0.10768196856906534,0.0010856079404466502,0.0010856079404466502,0.0
ISX,0.11042183622828784,0.10902605459057071,0.0031534325889164597,0.0031534325889164597,0.0
SP8,0.11042183622828784,0.11011166253101737,0.0063068651778329194,0.006255169561621175,5.1695616211745244e-05
RGS22,0.11042183622828784,0.10840570719602978,0.0021712158808933004,0.0021712158808933004,0.0
SPINK5,0.11042183622828784,0.10856079404466501,0.0015508684863523574,0.0015508684863523574,0.0
DENND6A,0.11042183622828784,0.10070306038047974,0.0010856079404466502,0.0010339123242349049,5.1695616211745244e-05
MMP24,0.11042183622828784,0.10871588089330025,0.002326302729528536,0.002326302729528536,0.0
CRB3,0.11042183622828784,0.10370140612076095,0.0016025641025641025,0.0016025641025641025,0.0
CABS1,0.11042183622828784,0.1076302729528536,0.001705955334987593,0.001705955334987593,0.0
DDR2,0.11042183622828784,0.10943961952026468,0.002688172043010753,0.002688172043010753,0.0
LEAP2,0.11042183622828784,0.10364971050454921,0.0010856079404466502,0.0010856079404466502,0.0
IVL,0.11042183622828784,0.10933622828784119,0.0031534325889164597,0.0031534325889164597,0.0
PSENEN,0.11042183622828784,0.10974979321753515,0.002533085194375517,0.002533085194375517,0.0
PSPN,0.11042183622828784,0.10013440860215053,0.0010856079404466502,0.0010856079404466502,0.0
LOC729159,0.11037014061207609,0.03143093465674111,0.0,0.0,0.0
APH1A,0.11042183622828784,0.10964640198511166,0.0024813895781637717,0.0024813895781637717,0.0
VIL1,0.11042183622828784,0.10995657568238214,0.0037220843672456576,0.0036703887510339123,5.1695616211745244e-05
SEMA3D,0.11042183622828784,0.10871588089330025,0.0026364764267990076,0.0026364764267990076,0.0
MECOM,0.11042183622828784,0.11021505376344086,0.006978908188585608,0.006927212572373863,5.1695616211745244e-05
CD99L2,0.11042183622828784,0.1048904052936311,0.0010856079404466502,0.0010856079404466502,0.0
CTF1,0.11042183622828784,0.10938792390405294,0.0020678246484698098,0.0020678246484698098,0.0
PGA5,0.11042183622828784,0.10959470636889991,0.0030500413564929696,0.0030500413564929696,0.0
APH1B,0.11042183622828784,0.10861248966087676,0.0014474772539288668,0.0014474772539288668,0.0
FAM96A,0.11042183622828784,0.10607940446650124,0.001964433416046319,0.001964433416046319,0.0
GPA33,0.11042183622828784,0.10685483870967742,0.0016025641025641025,0.0016025641025641025,0.0
TSPYL4,0.11042183622828784,0.10954301075268817,0.0022229114971050457,0.0022229114971050457,0.0
TMEM47,0.11042183622828784,0.10995657568238214,0.0033085194375516956,0.0032568238213399503,5.1695616211745244e-05
TWSG1,0.11042183622828784,0.10964640198511166,0.0028949545078577337,0.0028949545078577337,0.0
C1orf177,0.11042183622828784,0.10509718775847808,0.0006720430107526882,0.0006720430107526882,0.0
MGAT5,0.11042183622828784,0.10918114143920596,0.002274607113316791,0.002274607113316791,0.0
COL13A1,0.11042183622828784,0.10964640198511166,0.0024813895781637717,0.0024813895781637717,0.0
KAZN,0.11042183622828784,0.10830231596360629,0.0020678246484698098,0.0020678246484698098,0.0
SHE,0.11037014061207609,0.10204714640198512,0.0008271298593879239,0.0008271298593879239,0.0
AMIGO1,0.11042183622828784,0.10726840363937139,0.0013957816377171215,0.0013957816377171215,0.0
OVOL2,0.11042183622828784,0.10695822994210091,0.0016025641025641025,0.0016025641025641025,0.0
PSRC1,0.11042183622828784,0.1096980976013234,0.002688172043010753,0.002688172043010753,0.0
TM4SF4,0.11042183622828784,0.10794044665012408,0.0021712158808933004,0.0021712158808933004,0.0
GREM2,0.11042183622828784,0.10773366418527709,0.0012923904052936312,0.0012923904052936312,0.0
EVC2,0.11042183622828784,0.10856079404466501,0.002119520264681555,0.002119520264681555,0.0
SDF4,0.11042183622828784,0.10964640198511166,0.004032258064516129,0.004032258064516129,0.0
GJA3,0.11042183622828784,0.10757857733664185,0.0014991728701406121,0.0014991728701406121,0.0
HOMER1,0.11042183622828784,0.11021505376344086,0.005789909015715467,0.005789909015715467,0.0
C2orf49,0.11042183622828784,0.10907775020678247,0.0018610421836228288,0.0018610421836228288,0.0
ODF3B,0.11042183622828784,0.10850909842845327,0.002119520264681555,0.002119520264681555,0.0
PTCH2,0.11042183622828784,0.10959470636889991,0.0037220843672456576,0.0036703887510339123,5.1695616211745244e-05
B3GNT2,0.11042183622828784,0.10881927212572375,0.0024296939619520264,0.0024296939619520264,0.0
C18orf21,0.11042183622828784,0.07578577336641852,0.00020678246484698098,0.00020678246484698098,0.0
B3GALT5,0.11042183622828784,0.10861248966087676,0.0016025641025641025,0.0016025641025641025,0.0
DBN1,0.11042183622828784,0.11005996691480563,0.005117866004962779,0.005117866004962779,0.0
MRPS24,0.11042183622828784,0.1096980976013234,0.0027398676592224978,0.0027398676592224978,0.0
GALNTL6,0.11042183622828784,0.10726840363937139,0.0018610421836228288,0.0018610421836228288,0.0
ZNF346,0.11042183622828784,0.1092328370554177,0.0021712158808933004,0.0021712158808933004,0.0
B3GNT5,0.11042183622828784,0.10840570719602978,0.0020678246484698098,0.0020678246484698098,0.0
MGAT1,0.11042183622828784,0.10861248966087676,0.002274607113316791,0.002274607113316791,0.0
EDIL3,0.11042183622828784,0.11016335814722912,0.004497518610421836,0.004497518610421836,0.0
SLC35B3,0.11042183622828784,0.10752688172043011,0.0034636062861869315,0.0034636062861869315,0.0
LEPREL1,0.11042183622828784,0.10830231596360629,0.0018093465674110835,0.0018093465674110835,0.0
MURC,0.11042183622828784,0.10737179487179487,0.0018093465674110835,0.0018093465674110835,0.0
TMED4,0.11042183622828784,0.1096980976013234,0.0026364764267990076,0.0026364764267990076,0.0
RPIA,0.11042183622828784,0.10990488006617039,0.006823821339950372,0.006823821339950372,0.0
FAM193B,0.11042183622828784,0.09754962779156327,0.00031017369727047146,0.00031017369727047146,0.0
ZNF469,0.11042183622828784,0.10876757650951199,0.0031534325889164597,0.0031534325889164597,0.0
B3GNT1,0.11042183622828784,0.10122001654259719,0.0006203473945409429,0.0006203473945409429,0.0
MANF,0.11042183622828784,0.11011166253101737,0.0031534325889164597,0.0031534325889164597,0.0
ORMDL2,0.11042183622828784,0.10576923076923077,0.0017576509511993384,0.0017576509511993384,0.0
SMAD1,0.11042183622828784,0.11011166253101737,0.0057382133995037225,0.0057382133995037225,0.0
FAM206A,0.11042183622828784,0.10618279569892473,0.0011373035566583955,0.0011373035566583955,0.0
SLC16A8,0.11042183622828784,0.10840570719602978,0.00423904052936311,0.004187344913151364,5.1695616211745244e-05
PADI1,0.11042183622828784,0.10644127377998346,0.0011373035566583955,0.0011373035566583955,0.0
ENSG00000248167,0.11042183622828784,0.10943961952026468,0.003515301902398677,0.003515301902398677,0.0
PRDM5,0.11042183622828784,0.10985318444995865,0.005014474772539288,0.005014474772539288,0.0
MGAT2,0.11042183622828784,0.10504549214226634,0.0010339123242349049,0.0010339123242349049,0.0
RPP21,0.11042183622828784,0.10850909842845327,0.002119520264681555,0.002119520264681555,0.0
NINJ2,0.11042183622828784,0.1086641852770885,0.002326302729528536,0.002326302729528536,0.0
SLC35A3,0.11042183622828784,0.1098014888337469,0.004394127377998346,0.004394127377998346,0.0
SMIM4,0.11042183622828784,0.10370140612076095,0.0010856079404466502,0.0010856079404466502,0.0
PLOD1,0.11042183622828784,0.10990488006617039,0.00423904052936311,0.00423904052936311,0.0
GALNT12,0.11042183622828784,0.10881927212572375,0.0015508684863523574,0.0015508684863523574,0.0
SVIL,0.11042183622828784,0.1098014888337469,0.0034636062861869315,0.003411910669975186,5.1695616211745244e-05
WSCD1,0.11042183622828784,0.10897435897435898,0.0025847808105872623,0.0025847808105872623,0.0
OR1J2,0.11042183622828784,0.10209884201819686,0.0007754342431761787,0.0007754342431761787,0.0
SIMC1,0.11037014061207609,0.10297766749379653,0.0008788254755996692,0.0008788254755996692,0.0
PANK4,0.11042183622828784,0.10938792390405294,0.003101736972704715,0.003101736972704715,0.0
GCHFR,0.11042183622828784,0.10742349048800662,0.0014991728701406121,0.0014991728701406121,0.0
ORMDL1,0.11042183622828784,0.1076302729528536,0.0020161290322580645,0.0020161290322580645,0.0
B3GALNT2,0.11042183622828784,0.10194375516956163,0.0006203473945409429,0.0006203473945409429,0.0
CCDC86,0.11042183622828784,0.10783705541770058,0.0011373035566583955,0.0011373035566583955,0.0
TMEM192,0.11042183622828784,0.095171629445823,0.0010856079404466502,0.0010856079404466502,0.0
FAM13B,0.11042183622828784,0.10458023159636062,0.0011373035566583955,0.0010856079404466502,5.1695616211745244e-05
TMEM218,0.11042183622828784,0.084212158808933,0.0005169561621174524,0.0005169561621174524,0.0
FAM53C,0.11042183622828784,0.10302936311000827,0.0010339123242349049,0.0010339123242349049,0.0
SMPD4,0.11042183622828784,0.10768196856906534,0.0016542597187758478,0.0016542597187758478,0.0
TBX10,0.11042183622828784,0.10835401157981803,0.0018610421836228288,0.0018610421836228288,0.0
MTRNR2L5,0.11042183622828784,0.08953680727874276,0.00031017369727047146,0.00031017369727047146,0.0
PKD2L2,0.11042183622828784,0.10251240694789082,0.0007754342431761787,0.0007754342431761787,0.0
CDV3,0.11042183622828784,0.10871588089330025,0.001705955334987593,0.001705955334987593,0.0
OST4,0.11042183622828784,0.09889371381306865,0.0005169561621174524,0.0005169561621174524,0.0
PAQR3,0.11042183622828784,0.10721670802315963,0.0020161290322580645,0.001964433416046319,5.1695616211745244e-05
FAM13C,0.11042183622828784,0.10602770885028949,0.0014474772539288668,0.0013957816377171215,5.1695616211745244e-05
NT5C3A,0.11042183622828784,0.10892266335814722,0.003773779983457403,0.003773779983457403,0.0
RUFY3,0.11042183622828784,0.1080955334987593,0.0025847808105872623,0.002533085194375517,5.1695616211745244e-05
MAGEB2,0.11042183622828784,0.1028225806451613,0.0014474772539288668,0.0014474772539288668,0.0
BIRC7,0.11042183622828784,0.10974979321753515,0.004704301075268817,0.004704301075268817,0.0
FAM124B,0.11042183622828784,0.10199545078577336,0.0009305210918114144,0.0009305210918114144,0.0
MID1IP1,0.11042183622828784,0.10752688172043011,0.002274607113316791,0.002274607113316791,0.0
MTCL1,0.11042183622828784,0.10861248966087676,0.001912737799834574,0.001912737799834574,0.0
CDK5RAP2,0.11042183622828784,0.10985318444995865,0.0031534325889164597,0.0031534325889164597,0.0
SSX3,0.11042183622828784,0.10163358147229115,0.0006720430107526882,0.0006720430107526882,0.0
GSE1,0.11042183622828784,0.10794044665012408,0.0014991728701406121,0.0014991728701406121,0.0
C6orf58,0.11042183622828784,0.10773366418527709,0.0013440860215053765,0.0013440860215053765,0.0
MAGEB1,0.11042183622828784,0.10302936311000827,0.0013440860215053765,0.0013440860215053765,0.0
MYOT,0.11042183622828784,0.1092328370554177,0.0024296939619520264,0.0024296939619520264,0.0
UGT3A1,0.11042183622828784,0.10876757650951199,0.0036703887510339123,0.0036703887510339123,0.0
GIMAP2,0.11042183622828784,0.10509718775847808,0.0012406947890818859,0.0012406947890818859,0.0
ANKRD33,0.11042183622828784,0.09553349875930521,0.00041356492969396195,0.00041356492969396195,0.0
UBASH3B,0.11042183622828784,0.11005996691480563,0.0049110835401157986,0.004859387923904053,5.1695616211745244e-05
CRTAP,0.11042183622828784,0.10856079404466501,0.0016025641025641025,0.0016025641025641025,0.0
SPTSSB,0.11042183622828784,0.10871588089330025,0.002326302729528536,0.002326302729528536,0.0
HAUS4,0.11042183622828784,0.10504549214226634,0.0009822167080231596,0.0009822167080231596,0.0
KIAA0355,0.11037014061207609,0.10142679900744417,0.0005169561621174524,0.0005169561621174524,0.0
FAM115A,0.11042183622828784,0.100444582299421,0.0007754342431761787,0.0007754342431761787,0.0
MAFK,0.11042183622828784,0.10974979321753515,0.004704301075268817,0.004704301075268817,0.0
ASIC4,0.11042183622828784,0.10887096774193548,0.0018093465674110835,0.0017576509511993384,5.1695616211745244e-05
BBS7,0.11042183622828784,0.10861248966087676,0.0014474772539288668,0.0014474772539288668,0.0
MAB21L2,0.11042183622828784,0.10897435897435898,0.0020678246484698098,0.0020678246484698098,0.0
TRIM47,0.11042183622828784,0.10856079404466501,0.001912737799834574,0.001912737799834574,0.0
RNF150,0.11042183622828784,0.10943961952026468,0.00423904052936311,0.004187344913151364,5.1695616211745244e-05
TMCC3,0.11042183622828784,0.10897435897435898,0.001964433416046319,0.001912737799834574,5.1695616211745244e-05
HHIP,0.11042183622828784,0.11016335814722912,0.004032258064516129,0.004032258064516129,0.0
LEPRE1,0.11042183622828784,0.1086641852770885,0.0014474772539288668,0.0014474772539288668,0.0
PIGX,0.11037014061207609,0.07650951199338296,5.1695616211745244e-05,5.1695616211745244e-05,0.0
NELFB,0.11042183622828784,0.10985318444995865,0.0036703887510339123,0.0036703887510339123,0.0
FAM115C,0.11042183622828784,0.10742349048800662,0.0016025641025641025,0.0016025641025641025,0.0
C11orf54,0.11042183622828784,0.0956368899917287,0.0009305210918114144,0.0009305210918114144,0.0
TMEM102,0.11042183622828784,0.10514888337468982,0.0009305210918114144,0.0009305210918114144,0.0
CCDC80,0.11042183622828784,0.1092328370554177,0.001912737799834574,0.001912737799834574,0.0
B4GALNT3,0.11042183622828784,0.10494210090984285,0.0011373035566583955,0.0011373035566583955,0.0
TMEM200A,0.11042183622828784,0.10442514474772539,0.0014474772539288668,0.0013957816377171215,5.1695616211745244e-05
ENSG00000259132,0.11037014061207609,0.06673904052936311,0.00015508684863523573,0.00015508684863523573,0.0
CCHCR1,0.11042183622828784,0.10845740281224152,0.0037220843672456576,0.0037220843672456576,0.0
SHARPIN,0.11042183622828784,0.11005996691480563,0.0038771712158808935,0.0038771712158808935,0.0
GPR126,0.11042183622828784,0.10990488006617039,0.0024296939619520264,0.0024296939619520264,0.0
PRPF39,0.11042183622828784,0.11000827129859388,0.004445822994210091,0.004445822994210091,0.0
SGSM1,0.11042183622828784,0.10954301075268817,0.0030500413564929696,0.0030500413564929696,0.0
TMEM69,0.11042183622828784,0.09739454094292804,0.0006720430107526882,0.0006720430107526882,0.0
HOMER3,0.11042183622828784,0.10861248966087676,0.0029983457402812243,0.0029983457402812243,0.0
APOL5,0.11042183622828784,0.10028949545078578,0.0008271298593879239,0.0008271298593879239,0.0
ARHGEF6,0.11042183622828784,0.10985318444995865,0.005428039702233251,0.005428039702233251,0.0
MRGPRE,0.11042183622828784,0.09915219189412738,0.0009305210918114144,0.0009305210918114144,0.0
OLFML3,0.11042183622828784,0.1091294458229942,0.0014474772539288668,0.0014474772539288668,0.0
GPR114,0.11042183622828784,0.10514888337468982,0.0005686517783291977,0.0005686517783291977,0.0
CRIPT,0.11042183622828784,0.10680314309346567,0.002119520264681555,0.0020678246484698098,5.1695616211745244e-05
BOC,0.11042183622828784,0.1091294458229942,0.0020678246484698098,0.0020678246484698098,0.0
ZNF331,0.11042183622828784,0.1096980976013234,0.0041356492969396195,0.0041356492969396195,0.0
NCBP2L,0.11042183622828784,0.11005996691480563,0.004342431761786601,0.004342431761786601,0.0
GPR144,0.11042183622828784,0.10669975186104218,0.0008788254755996692,0.0008788254755996692,0.0
NCBP2,0.11042183622828784,0.11021505376344086,0.007754342431761787,0.007754342431761787,0.0
SNRPB,0.11042183622828784,0.11026674937965261,0.00739247311827957,0.00739247311827957,0.0
PPP1R42,0.11042183622828784,0.1096980976013234,0.001964433416046319,0.001964433416046319,0.0
SNRPG,0.11042183622828784,0.11037014061207609,0.0063068651778329194,0.006255169561621175,5.1695616211745244e-05
LSM3,0.11042183622828784,0.11031844499586435,0.006358560794044665,0.006358560794044665,0.0
DAW1,0.11042183622828784,0.1098014888337469,0.0021712158808933004,0.0021712158808933004,0.0
SNRPF,0.11042183622828784,0.11031844499586435,0.006617038875103391,0.006565343258891646,5.1695616211745244e-05
WRNIP1,0.11042183622828784,0.11021505376344086,0.004549214226633582,0.004549214226633582,0.0
RCN3,0.11042183622828784,0.10742349048800662,0.0012406947890818859,0.0012406947890818859,0.0
RSRC1,0.11042183622828784,0.11000827129859388,0.004497518610421836,0.004497518610421836,0.0
GLDN,0.11042183622828784,0.10871588089330025,0.0012923904052936312,0.0012923904052936312,0.0
LSM7,0.11042183622828784,0.11031844499586435,0.00423904052936311,0.00423904052936311,0.0
CCDC17,0.11042183622828784,0.09155293631100082,0.00041356492969396195,0.00041356492969396195,0.0
SNAPC4,0.11042183622828784,0.11031844499586435,0.007185690653432589,0.007185690653432589,0.0
TOR1AIP2,0.11042183622828784,0.1054590570719603,0.0011889991728701406,0.0011889991728701406,0.0
HOMER2,0.11042183622828784,0.1098014888337469,0.003980562448304384,0.003928866832092638,5.1695616211745244e-05
DHX34,0.11042183622828784,0.11031844499586435,0.004704301075268817,0.004704301075268817,0.0
CNTNAP5,0.11042183622828784,0.1096980976013234,0.0036703887510339123,0.0036703887510339123,0.0
AHDC1,0.11042183622828784,0.10163358147229115,0.0010339123242349049,0.0010339123242349049,0.0
ANO4,0.11042183622828784,0.10835401157981803,0.0018093465674110835,0.0018093465674110835,0.0
TXNL4B,0.11042183622828784,0.10995657568238214,0.0037220843672456576,0.0037220843672456576,0.0
DHX16,0.11042183622828784,0.11021505376344086,0.007030603804797354,0.007030603804797354,0.0
MYBL1,0.11042183622828784,0.11037014061207609,0.010184036393713814,0.010184036393713814,0.0
ZMAT2,0.11042183622828784,0.10985318444995865,0.0027398676592224978,0.0027398676592224978,0.0
FAM151B,0.11042183622828784,0.10799214226633581,0.0010339123242349049,0.0010339123242349049,0.0
CDC40,0.11042183622828784,0.11021505376344086,0.0035669975186104217,0.0035669975186104217,0.0
OLFML1,0.11042183622828784,0.10664805624483044,0.0008788254755996692,0.0008788254755996692,0.0
NHSL1,0.11042183622828784,0.10023779983457402,0.0008271298593879239,0.0008271298593879239,0.0
DCAF12,0.11042183622828784,0.10556244830438379,0.0013440860215053765,0.0013440860215053765,0.0
LRRC16B,0.11042183622828784,0.10442514474772539,0.0011889991728701406,0.0011889991728701406,0.0
CRAMP1L,0.11042183622828784,0.10246071133167907,0.0012406947890818859,0.0012406947890818859,0.0
ENSG00000259024,0.11042183622828784,0.09191480562448304,0.0005169561621174524,0.0005169561621174524,0.0
DHX30,0.11042183622828784,0.11021505376344086,0.00532464846980976,0.00532464846980976,0.0
ARHGEF7,0.11042183622828784,0.11021505376344086,0.004394127377998346,0.004394127377998346,0.0
CWF19L2,0.11042183622828784,0.1092328370554177,0.0022229114971050457,0.0022229114971050457,0.0
SNRPC,0.11042183622828784,0.11016335814722912,0.0054797353184449955,0.0054797353184449955,0.0
DHX29,0.11042183622828784,0.11011166253101737,0.005272952853598015,0.005272952853598015,0.0
ATP1B4,0.11042183622828784,0.10964640198511166,0.003980562448304384,0.003980562448304384,0.0
WDR25,0.11042183622828784,0.10990488006617039,0.0029983457402812243,0.0029983457402812243,0.0
BUD31,0.11042183622828784,0.10990488006617039,0.003825475599669148,0.003825475599669148,0.0
SNTG2,0.11042183622828784,0.10995657568238214,0.004032258064516129,0.004032258064516129,0.0
SUPT20H,0.11042183622828784,0.10949131513647643,0.0024813895781637717,0.0024813895781637717,0.0
CECR2,0.11042183622828784,0.11031844499586435,0.008891645988420183,0.008891645988420183,0.0
BCL2L2,0.11042183622828784,0.10990488006617039,0.004859387923904053,0.004859387923904053,0.0
SNX8,0.11042183622828784,0.10933622828784119,0.003101736972704715,0.003101736972704715,0.0
DDRGK1,0.11042183622828784,0.10483870967741936,0.0008271298593879239,0.0008271298593879239,0.0
MARCH5,0.11042183622828784,0.10892266335814722,0.001964433416046319,0.001964433416046319,0.0
AP3M1,0.11042183622828784,0.10897435897435898,0.0022229114971050457,0.0022229114971050457,0.0
PEX10,0.11042183622828784,0.10954301075268817,0.003205128205128205,0.003205128205128205,0.0
SLC6A11,0.11042183622828784,0.10974979321753515,0.005169561621174525,0.005169561621174525,0.0
WDR81,0.11042183622828784,0.1098014888337469,0.004445822994210091,0.004445822994210091,0.0
SIK2,0.11042183622828784,0.1086641852770885,0.0020161290322580645,0.0020161290322580645,0.0
