gene_celegans_stress_down,celegans_stress_down_Fraction_sp_less4,celegans_stress_down_Fraction_sp_less3,celegans_stress_down_Fraction_sp_less2,celegans_stress_down_Fraction_sp_1,celegans_stress_down_Fraction_sp_0
KIAA1161,0.25082712985938793,0.2434863523573201,0.004445822994210091,0.004445822994210091,0.0
C12orf55,0.25082712985938793,0.23490488006617039,0.0018610421836228288,0.0018610421836228288,0.0
VTA1,0.25082712985938793,0.24937965260545905,0.011889991728701406,0.011889991728701406,0.0
CST9L,0.25082712985938793,0.18569065343258892,0.0010856079404466502,0.0010339123242349049,5.1695616211745244e-05
EMILIN3,0.25082712985938793,0.08684863523573201,5.1695616211745244e-05,5.1695616211745244e-05,0.0
LYSMD2,0.25082712985938793,0.15079611248966088,0.0004652605459057072,0.00041356492969396195,5.1695616211745244e-05
TMUB2,0.25082712985938793,0.2460194375516956,0.005066170388751034,0.005066170388751034,0.0
SUSD4,0.25082712985938793,0.24219396195202647,0.0028432588916459884,0.0028432588916459884,0.0
SYNE4,0.25082712985938793,0.2281844499586435,0.0015508684863523574,0.0015508684863523574,0.0
TRIM6,0.25082712985938793,0.24627791563275434,0.0032568238213399503,0.0032568238213399503,0.0
OTOGL,0.25082712985938793,0.2460194375516956,0.0026364764267990076,0.0026364764267990076,0.0
ITM2C,0.25082712985938793,0.2476220016542597,0.004342431761786601,0.004290736145574855,5.1695616211745244e-05
SLC35G2,0.25082712985938793,0.23454301075268819,0.0017576509511993384,0.0017576509511993384,0.0
C3orf36,0.25082712985938793,0.15824028122415218,0.0002584780810587262,0.0002584780810587262,0.0
ODF2L,0.25082712985938793,0.23748966087675766,0.002119520264681555,0.002119520264681555,0.0
CNNM1,0.25082712985938793,0.25020678246484696,0.009356906534325889,0.009305210918114143,5.1695616211745244e-05
PRRG3,0.25082712985938793,0.2222394540942928,0.0014474772539288668,0.0014474772539288668,0.0
UBTD1,0.25082712985938793,0.22513440860215053,0.0009305210918114144,0.0009305210918114144,0.0
TMEM131,0.25082712985938793,0.247363523573201,0.005376344086021506,0.005376344086021506,0.0
ITPRIPL1,0.25082712985938793,0.2135545905707196,0.0011373035566583955,0.0011373035566583955,0.0
TMEM104,0.25077543424317617,0.16604631927212574,0.0011889991728701406,0.0011889991728701406,0.0
FAHD2A,0.25082712985938793,0.24234904880066171,0.003928866832092638,0.003928866832092638,0.0
FAM118A,0.25082712985938793,0.23226840363937137,0.0018093465674110835,0.0018093465674110835,0.0
PAQR7,0.25082712985938793,0.24503722084367247,0.005117866004962779,0.005066170388751034,5.1695616211745244e-05
MANSC4,0.25082712985938793,0.15503515301902399,0.0006203473945409429,0.0006203473945409429,0.0
STAU2,0.25082712985938793,0.24731182795698925,0.006720430107526882,0.006668734491315136,5.1695616211745244e-05
FAM178B,0.25082712985938793,0.1994933829611249,0.0007754342431761787,0.0007754342431761787,0.0
LEMD1,0.25082712985938793,0.23588709677419356,0.0028432588916459884,0.002791563275434243,5.1695616211745244e-05
ERICH1,0.25082712985938793,0.23387096774193547,0.0024296939619520264,0.0024296939619520264,0.0
PRIMPOL,0.25082712985938793,0.24022952853598015,0.0032568238213399503,0.0032568238213399503,0.0
TMEM120B,0.25082712985938793,0.24090157154673283,0.0028949545078577337,0.0028432588916459884,5.1695616211745244e-05
FAHD2B,0.25082712985938793,0.2401778329197684,0.003515301902398677,0.003515301902398677,0.0
TRIM43,0.25082712985938793,0.23836848635235733,0.0025847808105872623,0.0025847808105872623,0.0
OR52K2,0.25082712985938793,0.19163564929693963,0.0010856079404466502,0.0010856079404466502,0.0
STARD7,0.25082712985938793,0.24638130686517784,0.005066170388751034,0.005014474772539288,5.1695616211745244e-05
TMEM120A,0.25082712985938793,0.2367659222497932,0.0020161290322580645,0.001964433416046319,5.1695616211745244e-05
ANKLE2,0.25082712985938793,0.24265922249793218,0.0029983457402812243,0.002946650124069479,5.1695616211745244e-05
TMEM221,0.25082712985938793,0.14392059553349876,0.0006203473945409429,0.0006203473945409429,0.0
OR9A2,0.25082712985938793,0.16857940446650124,0.0009822167080231596,0.0009822167080231596,0.0
SMIM7,0.25077543424317617,0.1043217535153019,0.00015508684863523573,0.00015508684863523573,0.0
TMEM212,0.25082712985938793,0.23397435897435898,0.0017576509511993384,0.0017576509511993384,0.0
TMEM53,0.25082712985938793,0.23645574855252274,0.0024813895781637717,0.0024296939619520264,5.1695616211745244e-05
RSRP1,0.25082712985938793,0.23459470636889992,0.0020161290322580645,0.0020161290322580645,0.0
OR9A4,0.25082712985938793,0.16604631927212574,0.0009822167080231596,0.0009822167080231596,0.0
DTNB,0.25082712985938793,0.24731182795698925,0.004394127377998346,0.004394127377998346,0.0
GPR137C,0.25082712985938793,0.21520885028949546,0.0018093465674110835,0.0018093465674110835,0.0
C10orf107,0.25082712985938793,0.23020057899090157,0.0021712158808933004,0.0021712158808933004,0.0
TEX30,0.25082712985938793,0.24436517783291978,0.004859387923904053,0.004859387923904053,0.0
BTBD19,0.25082712985938793,0.2044044665012407,0.0016542597187758478,0.0016025641025641025,5.1695616211745244e-05
LEPROTL1,0.25082712985938793,0.2470016542597188,0.0029983457402812243,0.002946650124069479,5.1695616211745244e-05
UBE2Q2L,0.25082712985938793,0.20590363937138131,0.0013440860215053765,0.0013440860215053765,0.0
SPHAR,0.25082712985938793,0.15441480562448304,0.00020678246484698098,0.00020678246484698098,0.0
OCIAD2,0.25082712985938793,0.24240074441687345,0.0028949545078577337,0.0028949545078577337,0.0
ABHD13,0.25082712985938793,0.23764474772539287,0.003928866832092638,0.0038771712158808935,5.1695616211745244e-05
OR1K1,0.25082712985938793,0.17845326716294457,0.0010856079404466502,0.0010856079404466502,0.0
C17orf78,0.25082712985938793,0.20311207609594706,0.0009305210918114144,0.0009305210918114144,0.0
FBLN7,0.25082712985938793,0.24855252274607112,0.005169561621174525,0.005117866004962779,5.1695616211745244e-05
MED29,0.25082712985938793,0.2456575682382134,0.005272952853598015,0.005272952853598015,0.0
MN1,0.25082712985938793,0.2482940446650124,0.004704301075268817,0.004704301075268817,0.0
DMRTA2,0.25082712985938793,0.24307278742762614,0.003928866832092638,0.0038771712158808935,5.1695616211745244e-05
OR52W1,0.25082712985938793,0.1968569065343259,0.0016025641025641025,0.0016025641025641025,0.0
FAM221A,0.25082712985938793,0.22477253928866833,0.0011373035566583955,0.0011373035566583955,0.0
VGLL2,0.25082712985938793,0.2452956989247312,0.0041356492969396195,0.0041356492969396195,0.0
OR6T1,0.25082712985938793,0.18470843672456574,0.0010856079404466502,0.0010856079404466502,0.0
OR4D9,0.25082712985938793,0.19489247311827956,0.0011373035566583955,0.0011373035566583955,0.0
HBP1,0.25082712985938793,0.2359387923904053,0.0025847808105872623,0.0025847808105872623,0.0
PEF1,0.25082712985938793,0.24834574028122416,0.006513647642679901,0.006461952026468156,5.1695616211745244e-05
NAT16,0.25082712985938793,0.16816583953680728,0.00041356492969396195,0.00041356492969396195,0.0
OR4S1,0.25082712985938793,0.19453060380479736,0.0013440860215053765,0.0013440860215053765,0.0
C11orf71,0.25082712985938793,0.23180314309346567,0.0024296939619520264,0.0024296939619520264,0.0
MEF2BNB,0.25082712985938793,0.23273366418527708,0.001964433416046319,0.001964433416046319,0.0
C4orf6,0.25082712985938793,0.16196236559139784,0.0005169561621174524,0.0005169561621174524,0.0
FAM160A1,0.25082712985938793,0.2149503722084367,0.0016542597187758478,0.0016542597187758478,0.0
FAM114A2,0.25082712985938793,0.24519230769230768,0.003928866832092638,0.003928866832092638,0.0
ARHGAP31,0.25082712985938793,0.2457609594706369,0.004445822994210091,0.004445822994210091,0.0
DZANK1,0.25082712985938793,0.24079818031430936,0.0024813895781637717,0.0024813895781637717,0.0
FAM160A2,0.25082712985938793,0.21701819685690654,0.0015508684863523574,0.0015508684863523574,0.0
KIAA0232,0.25082712985938793,0.2281844499586435,0.0010339123242349049,0.0010339123242349049,0.0
OR2H2,0.25082712985938793,0.2326302729528536,0.0016542597187758478,0.0016542597187758478,0.0
GJE1,0.25082712985938793,0.18196856906534326,0.0006203473945409429,0.0006203473945409429,0.0
RILPL2,0.25082712985938793,0.2438482216708023,0.0029983457402812243,0.002946650124069479,5.1695616211745244e-05
SLC5A6,0.25082712985938793,0.2456575682382134,0.008943341604631927,0.008943341604631927,0.0
BEND3,0.25082712985938793,0.24421009098428453,0.0026364764267990076,0.0026364764267990076,0.0
SOBP,0.25082712985938793,0.2446236559139785,0.0031534325889164597,0.0031534325889164597,0.0
KCNJ18,0.25082712985938793,0.23681761786600497,0.0025847808105872623,0.0025847808105872623,0.0
SPATA7,0.25082712985938793,0.24265922249793218,0.004445822994210091,0.004445822994210091,0.0
PRCD,0.25082712985938793,0.24126344086021506,0.002946650124069479,0.002946650124069479,0.0
SMIM8,0.25082712985938793,0.22420388751033912,0.0010339123242349049,0.0010339123242349049,0.0
C8orf37,0.25082712985938793,0.23795492142266336,0.0037220843672456576,0.0037220843672456576,0.0
CC2D2A,0.25082712985938793,0.24638130686517784,0.00620347394540943,0.006151778329197684,5.1695616211745244e-05
TCTN3,0.25082712985938793,0.23997105045492143,0.0036703887510339123,0.003618693134822167,5.1695616211745244e-05
ENSG00000254979,0.25082712985938793,0.21133167907361455,0.002274607113316791,0.002274607113316791,0.0
ADPRH,0.25082712985938793,0.24136683209263854,0.001964433416046319,0.001964433416046319,0.0
SLC17A1,0.25082712985938793,0.24607113316790735,0.006461952026468156,0.00641025641025641,5.1695616211745244e-05
SLC10A3,0.25082712985938793,0.2438482216708023,0.00641025641025641,0.00641025641025641,0.0
IQCF2,0.25082712985938793,0.15053763440860216,0.0006720430107526882,0.0006720430107526882,0.0
SMIM24,0.25082712985938793,0.21329611248966088,0.0011889991728701406,0.0011889991728701406,0.0
SLC52A1,0.25082712985938793,0.24079818031430936,0.004652605459057072,0.004600909842845327,5.1695616211745244e-05
IQCD,0.25082712985938793,0.21215880893300249,0.0013440860215053765,0.0013440860215053765,0.0
IQCF1,0.25082712985938793,0.2061104218362283,0.0010856079404466502,0.0010856079404466502,0.0
BPNT1,0.25082712985938793,0.24689826302729528,0.006100082712985939,0.006100082712985939,0.0
THSD7B,0.25082712985938793,0.24488213399503722,0.002791563275434243,0.002791563275434243,0.0
MFSD7,0.25082712985938793,0.2466914805624483,0.006927212572373863,0.006927212572373863,0.0
PRR21,0.25082712985938793,0.16904466501240695,0.0005169561621174524,0.0005169561621174524,0.0
TRIM42,0.25082712985938793,0.2424524400330852,0.0028432588916459884,0.0028432588916459884,0.0
WDR93,0.25082712985938793,0.1990281224152192,0.0007754342431761787,0.0007754342431761787,0.0
DNAH10OS,0.25082712985938793,0.15989454094292804,0.0003618693134822167,0.0003618693134822167,0.0
ST7,0.25082712985938793,0.2368693134822167,0.002377998345740281,0.002377998345740281,0.0
CLLU1,0.25082712985938793,0.20662737799834574,0.0004652605459057072,0.0004652605459057072,0.0
FAM47C,0.25082712985938793,0.17886683209263854,0.0006203473945409429,0.0006203473945409429,0.0
FAM163A,0.25082712985938793,0.2048697270471464,0.0005686517783291977,0.0005686517783291977,0.0
TTC30A,0.25082712985938793,0.21231389578163773,0.0024813895781637717,0.0024296939619520264,5.1695616211745244e-05
CEP19,0.25082712985938793,0.22203267162944582,0.0015508684863523574,0.0015508684863523574,0.0
CEP104,0.25082712985938793,0.24317617866004962,0.003980562448304384,0.003928866832092638,5.1695616211745244e-05
BBIP1,0.25082712985938793,0.23242349048800662,0.0030500413564929696,0.0029983457402812243,5.1695616211745244e-05
BIVM,0.25082712985938793,0.1892059553349876,0.0009822167080231596,0.0009822167080231596,0.0
SS18L2,0.25082712985938793,0.24312448304383788,0.004600909842845327,0.004549214226633582,5.1695616211745244e-05
LGALS13,0.25082712985938793,0.2352667493796526,0.002377998345740281,0.002326302729528536,5.1695616211745244e-05
IFT52,0.25082712985938793,0.2433829611248966,0.005428039702233251,0.005376344086021506,5.1695616211745244e-05
TTC30B,0.25082712985938793,0.23692100909842845,0.003515301902398677,0.0034636062861869315,5.1695616211745244e-05
TEX9,0.25082712985938793,0.21252067824648468,0.0018093465674110835,0.0018093465674110835,0.0
WBP5,0.25082712985938793,0.23588709677419356,0.0017576509511993384,0.0017576509511993384,0.0
IFT46,0.25082712985938793,0.23748966087675766,0.004083953680727875,0.004032258064516129,5.1695616211745244e-05
TCEAL1,0.25082712985938793,0.24483043837882548,0.0024296939619520264,0.0024296939619520264,0.0
WDR19,0.25082712985938793,0.24550248138957817,0.005634822167080232,0.005583126550868486,5.1695616211745244e-05
CEP162,0.25082712985938793,0.2456575682382134,0.00423904052936311,0.00423904052936311,0.0
TRAK2,0.25082712985938793,0.24819065343258892,0.005428039702233251,0.005428039702233251,0.0
DIRC1,0.25082712985938793,0.2305624483043838,0.0014991728701406121,0.0014991728701406121,0.0
TMEM237,0.25082712985938793,0.2304590570719603,0.0034636062861869315,0.0034636062861869315,0.0
JSRP1,0.25082712985938793,0.23666253101736973,0.002533085194375517,0.002533085194375517,0.0
ALS2CR11,0.25082712985938793,0.20802315963606285,0.0012923904052936312,0.0012923904052936312,0.0
OGFOD3,0.25082712985938793,0.21221050454921422,0.0009305210918114144,0.0009305210918114144,0.0
PRDM7,0.25082712985938793,0.22849462365591397,0.001912737799834574,0.0018610421836228288,5.1695616211745244e-05
TMEM52,0.25082712985938793,0.22492762613730355,0.001705955334987593,0.001705955334987593,0.0
