gene_celegans_stress_up,celegans_stress_up_Fraction_sp_less4,celegans_stress_up_Fraction_sp_less3,celegans_stress_up_Fraction_sp_less2,celegans_stress_up_Fraction_sp_1,celegans_stress_up_Fraction_sp_0
SSX2IP,0.17117181883537025,0.00884255930984903,7.189072609633358e-05,7.189072609633358e-05,0.0
ZYX,0.30970524802300503,0.11811646297627607,0.004097771387491013,0.004097771387491013,0.0
ACTN3,0.19884974838245867,0.008698777857656362,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
ADAM12,0.26369518332135156,0.03443565780014378,0.0003594536304816679,0.0003594536304816679,0.0
CAMK2G,0.2974838245866283,0.07340043134435657,0.002156721782890007,0.002156721782890007,0.0
DES,0.25514018691588786,0.026887131560028758,0.0012940330697340044,0.0012940330697340044,0.0
DISC1,0.2607476635514019,0.025664989216391085,0.0007907979870596693,0.0007907979870596693,0.0
DLG1,0.30014378145219267,0.07994248741912294,0.0017972681524083393,0.0017253774263120058,7.189072609633358e-05
GRIN2B,0.29662113587347233,0.07505391804457225,0.0012940330697340044,0.0012221423436376707,7.189072609633358e-05
ITGB3BP,0.2910855499640546,0.05600287562904385,0.0007907979870596693,0.0007907979870596693,0.0
KCNA4,0.20675772825305536,0.011646297627606038,0.0011502516175413372,0.0011502516175413372,0.0
KCNA5,0.2389647735442128,0.01876347951114306,0.0007907979870596693,0.0007907979870596693,0.0
LDB3,0.1706685837526959,0.01128684399712437,7.189072609633358e-05,7.189072609633358e-05,0.0
MYBPC3,0.2813803019410496,0.07304097771387491,0.0010783608914450035,0.0010783608914450035,0.0
MYPN,0.14802300503235083,0.006254493170381021,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
NCOR1,0.31351545650611073,0.14601006470165348,0.004169662113587347,0.004097771387491013,7.189072609633358e-05
NEB,0.2436376707404745,0.016966211358734724,0.0011502516175413372,0.0011502516175413372,0.0
NR1I2,0.27951114306254493,0.04191229331416247,0.0008626887131560029,0.0007907979870596693,7.189072609633358e-05
NRIP1,0.30740474478792235,0.10150970524802301,0.002228612508986341,0.002228612508986341,0.0
PKD2,0.23436376707404744,0.011933860531991374,0.0006470165348670022,0.0006470165348670022,0.0
SELE,0.2782171099928109,0.047016534867002156,0.0006470165348670022,0.0006470165348670022,0.0
ST7,0.1774982027318476,0.007260963335729691,0.00021567217828900073,0.00021567217828900073,0.0
TNN,0.07203450754852624,0.0025880661394680087,7.189072609633358e-05,7.189072609633358e-05,0.0
TNNC2,0.18360891445003594,0.006326383896477355,0.00100647016534867,0.00100647016534867,0.0
ATP6V1B1,0.20776419841840402,0.008195542774982027,0.0008626887131560029,0.0007907979870596693,7.189072609633358e-05
CAMK2B,0.3039539899352983,0.0899352983465133,0.00301941049604601,0.00301941049604601,0.0
EGF,0.3128684399712437,0.15434938892882819,0.0031631919482386773,0.0031631919482386773,0.0
HDAC7,0.30762041696621134,0.10388209920920201,0.0019410496046010064,0.001869158878504673,7.189072609633358e-05
KIRREL,0.25111430625449316,0.03285406182602444,0.0006470165348670022,0.0006470165348670022,0.0
KNG1,0.293745506829619,0.061897915168943204,0.003666427030913012,0.003666427030913012,0.0
LRRC7,0.193961179007908,0.011214953271028037,0.00014378145219266715,0.00014378145219266715,0.0
MAGI2,0.2541337167505392,0.022429906542056073,0.0003594536304816679,0.0003594536304816679,0.0
PDLIM2,0.2711718188353702,0.04370956146657081,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
RAB5A,0.2838964773544213,0.04176851186196981,0.0011502516175413372,0.0011502516175413372,0.0
SACS,0.19942487419122934,0.010424155283968369,0.00021567217828900073,0.00021567217828900073,0.0
SLC9A3R2,0.2710999281092739,0.041984184040258804,0.0012221423436376707,0.0012221423436376707,0.0
SPTBN1,0.30330697340043133,0.09719626168224299,0.001509705248023005,0.001509705248023005,0.0
TRIM3,0.16477354421279655,0.004097771387491013,0.0,0.0,0.0
UBTF,0.3044572250179727,0.10675772825305535,0.001509705248023005,0.0014378145219266715,7.189072609633358e-05
VDR,0.31207764198418403,0.1383177570093458,0.004385334291876348,0.004313443565780014,7.189072609633358e-05
ACTR1A,0.2907979870596693,0.07713874910136592,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
BICD2,0.2381020848310568,0.022501797268152407,0.0002875629043853343,0.0002875629043853343,0.0
DCTN1,0.300862688713156,0.08109273903666427,0.0020848310567936736,0.0020848310567936736,0.0
DCTN2,0.30222861250898636,0.08598130841121496,0.001509705248023005,0.0014378145219266715,7.189072609633358e-05
DCTN4,0.2542056074766355,0.0299784327821711,0.0006470165348670022,0.0005751258087706686,7.189072609633358e-05
HDAC6,0.3104960460100647,0.11401869158878504,0.0024442846872753414,0.002372393961179008,7.189072609633358e-05
NUMA1,0.28145219266714594,0.049317038102084834,0.0008626887131560029,0.0008626887131560029,0.0
CHD3,0.3099928109273904,0.11703810208483105,0.002659956865564342,0.002659956865564342,0.0
ACTR3B,0.2514018691588785,0.021423436376707405,0.0003594536304816679,0.0003594536304816679,0.0
ARPC1B,0.2381020848310568,0.015384615384615385,0.0005751258087706686,0.000503235082674335,7.189072609633358e-05
ARPC4,0.2567936736161035,0.02415528396836808,0.0005751258087706686,0.0005751258087706686,0.0
ARPC5,0.26139468008626887,0.0314881380301941,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
BAK1,0.293314162473041,0.06736161035226455,0.0007189072609633358,0.0006470165348670022,7.189072609633358e-05
BMP15,0.14493170381020848,0.005535585909417685,0.00014378145219266715,0.00014378145219266715,0.0
BMP2,0.29396117900790797,0.05751258087706686,0.00100647016534867,0.00100647016534867,0.0
BMP7,0.29820273184759166,0.10416966211358734,0.00043134435657800146,0.00043134435657800146,0.0
GDF1,0.07375988497483825,0.0007189072609633358,0.0,0.0,0.0
GDF11,0.1368799424874191,0.004672897196261682,7.189072609633358e-05,7.189072609633358e-05,0.0
HCLS1,0.30503235082674335,0.100215672178289,0.0033069734004313443,0.0033069734004313443,0.0
INHBA,0.26793673616103525,0.04780733285406183,0.0003594536304816679,0.0003594536304816679,0.0
IQGAP2,0.2890726096333573,0.07778576563623292,0.00043134435657800146,0.0003594536304816679,7.189072609633358e-05
WASF2,0.28641265276779293,0.05434938892882818,0.0011502516175413372,0.0010783608914450035,7.189072609633358e-05
ARPC3,0.2906542056074766,0.07275341480948957,0.0011502516175413372,0.0010783608914450035,7.189072609633358e-05
CDC42,0.3126527677929547,0.13860531991373112,0.006182602444284687,0.006182602444284687,0.0
WASF3,0.23968368080517613,0.0199137311286844,0.0007907979870596693,0.0007189072609633358,7.189072609633358e-05
ARPC1A,0.20337886412652767,0.014450035945363048,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
ARPC5L,0.25521207764198417,0.031056793673616103,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
THAP1,0.305391804457225,0.10711718188353703,0.004601006470165349,0.004601006470165349,0.0
TWF2,0.21998562185478074,0.017900790797987058,0.00021567217828900073,0.00021567217828900073,0.0
ACTR3C,0.12875629043853343,0.004672897196261682,0.0,0.0,0.0
ACTR6,0.17498202731847592,0.006470165348670022,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
ACTRT3,0.0005751258087706686,0.00014378145219266715,0.0,0.0,0.0
PFN3,0.09561466570812366,0.0005751258087706686,0.00014378145219266715,0.00014378145219266715,0.0
ACVR2A,0.2739036664270309,0.03946800862688713,0.00100647016534867,0.0009345794392523365,7.189072609633358e-05
ACVR2B,0.3059669302659957,0.10747663551401869,0.003882099209202013,0.003882099209202013,0.0
AMHR2,0.22638389647735443,0.016750539180445723,0.00021567217828900073,0.00021567217828900073,0.0
AP2B1,0.29209202012940333,0.06419841840402588,0.0010783608914450035,0.0010783608914450035,0.0
ARHGAP20,0.2951114306254493,0.07433501078360892,0.0019410496046010064,0.0019410496046010064,0.0
ASPSCR1,0.30783608914450034,0.1250179726815241,0.0024442846872753414,0.0024442846872753414,0.0
BFAR,0.30280373831775703,0.08864126527677929,0.0029475197699496765,0.0029475197699496765,0.0
BMP8B,0.1637670740474479,0.007764198418404026,7.189072609633358e-05,7.189072609633358e-05,0.0
BMPR2,0.29367361610352266,0.06736161035226455,0.0017972681524083393,0.0017972681524083393,0.0
BPNT1,0.2787922358015816,0.036520488856937455,0.000503235082674335,0.000503235082674335,0.0
CAND1,0.2757009345794392,0.04759166067577283,0.0007907979870596693,0.0007189072609633358,7.189072609633358e-05
CCDC25,0.28936017253774265,0.06283249460819554,0.0013659237958303378,0.0012940330697340044,7.189072609633358e-05
CCM2,0.2929547088425593,0.06642703091301222,0.0017253774263120058,0.0017253774263120058,0.0
CHEK2,0.306254493170381,0.11804457225017972,0.003953989935298346,0.003953989935298346,0.0
CHN1,0.2447879223580158,0.024658519051042417,0.00043134435657800146,0.00043134435657800146,0.0
CIAO1,0.29640546369518334,0.08296189791516895,0.0013659237958303378,0.0012940330697340044,7.189072609633358e-05
CRY1,0.301725377426312,0.08756290438533429,0.0019410496046010064,0.0019410496046010064,0.0
CSTF2T,0.3042415528396837,0.09475197699496765,0.0023005032350826744,0.002228612508986341,7.189072609633358e-05
CXXC1,0.296764917325665,0.07512580877066859,0.0012940330697340044,0.0012940330697340044,0.0
DAZAP1,0.292882818116463,0.0616822429906542,0.0014378145219266715,0.0013659237958303378,7.189072609633358e-05
DDX50,0.2912293314162473,0.07160316319194823,0.00201294033069734,0.00201294033069734,0.0
DNAJB2,0.30014378145219267,0.08490294751976996,0.001509705248023005,0.001509705248023005,0.0
DUSP13,0.22882818116462977,0.02530553558590942,0.00021567217828900073,0.00021567217828900073,0.0
DUSP22,0.30431344356578,0.10294751976994967,0.001509705248023005,0.001509705248023005,0.0
E2F3,0.30567936736161033,0.12307692307692308,0.0027318475916606757,0.0027318475916606757,0.0
EIF4A3,0.308411214953271,0.1280373831775701,0.004601006470165349,0.004529115744069015,7.189072609633358e-05
ENG,0.27512580877066856,0.03429187634795111,0.0003594536304816679,0.0003594536304816679,0.0
ERF,0.29475197699496763,0.0667864845434939,0.0010783608914450035,0.0010783608914450035,0.0
FBXO30,0.23357296908698777,0.015815959741193385,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
FCHO1,0.200647016534867,0.015456506110711718,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
FEV,0.2800143781452193,0.043997124370956146,0.0007907979870596693,0.0007907979870596693,0.0
FGD6,0.23134435657800143,0.026599568655643422,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
FGFR1OP,0.2925233644859813,0.06369518332135155,0.0016534867002156721,0.0016534867002156721,0.0
FKBP1A,0.2933860531991373,0.07225017972681524,0.0012940330697340044,0.0012221423436376707,7.189072609633358e-05
FKBP4,0.2914450035945363,0.059094176851186196,0.0012940330697340044,0.0012221423436376707,7.189072609633358e-05
FNTA,0.2549964054636952,0.02595255212077642,0.00014378145219266715,0.00014378145219266715,0.0
GADD45A,0.31128684399712436,0.1396117900790798,0.0030913012221423434,0.0030913012221423434,0.0
GDF5,0.2445003594536305,0.03910855499640546,0.00021567217828900073,0.00021567217828900073,0.0
GPBP1L1,0.3076923076923077,0.11667864845434939,0.00603882099209202,0.00603882099209202,0.0
GTF3C2,0.29583033788641266,0.07598849748382458,0.00100647016534867,0.00100647016534867,0.0
HHAT,0.29245147375988495,0.06721782890007189,0.001509705248023005,0.001509705248023005,0.0
HIF1AN,0.3018691588785047,0.09777138749101366,0.0007189072609633358,0.0007189072609633358,0.0
HIST1H2BN,0.30035945363048167,0.0807332854061826,0.0006470165348670022,0.0006470165348670022,0.0
HOXC6,0.2580877066858375,0.03163191948238677,0.0002875629043853343,0.0002875629043853343,0.0
IGSF1,0.21631919482386772,0.011430625449317038,0.0002875629043853343,0.0002875629043853343,0.0
IKBKB,0.3109273903666427,0.13263838964773544,0.0025880661394680087,0.0025880661394680087,0.0
INHBB,0.2393961179007908,0.019626168224299065,0.0003594536304816679,0.0003594536304816679,0.0
INHBC,0.22127965492451473,0.012580877066858375,0.0002875629043853343,0.0002875629043853343,0.0
INHBE,0.2907979870596693,0.08684399712437095,0.0007189072609633358,0.0007189072609633358,0.0
KLHDC4,0.27685118619698057,0.04550682961897915,0.0007907979870596693,0.0007907979870596693,0.0
LIG1,0.310136592379583,0.13644859813084112,0.00481667864845435,0.00481667864845435,0.0
MAGEA12,0.2936017253774263,0.07332854061826025,0.0023005032350826744,0.0023005032350826744,0.0
MAGEA9,0.2951114306254493,0.07368799424874191,0.00201294033069734,0.00201294033069734,0.0
MAGEB6,0.2996405463695183,0.08188353702372395,0.0025880661394680087,0.0025880661394680087,0.0
MAPK12,0.30474478792235804,0.10510424155283968,0.0029475197699496765,0.002875629043853343,7.189072609633358e-05
MBNL3,0.30474478792235804,0.09741193386053199,0.0033788641265276777,0.0033788641265276777,0.0
MCM5,0.301294033069734,0.09331416247304097,0.0023005032350826744,0.0023005032350826744,0.0
MIER2,0.16693026599568656,0.010783608914450037,0.00014378145219266715,0.00014378145219266715,0.0
MLX,0.3079079798705967,0.11804457225017972,0.005391804457225018,0.005391804457225018,0.0
NANOS1,0.29029475197699495,0.061394680086268874,0.001509705248023005,0.001509705248023005,0.0
NCBP2,0.30783608914450034,0.12602444284687275,0.007979870596693027,0.007979870596693027,0.0
NCL,0.31121495327102805,0.14996405463695184,0.0027318475916606757,0.0027318475916606757,0.0
NDUFA13,0.29410496046010065,0.08856937455068296,0.0005751258087706686,0.000503235082674335,7.189072609633358e-05
NOC2L,0.3076923076923077,0.11294033069734004,0.004888569374550683,0.00481667864845435,7.189072609633358e-05
NOL7,0.30783608914450034,0.13177570093457944,0.00301941049604601,0.00301941049604601,0.0
NRAS,0.30222861250898636,0.10603882099209203,0.0016534867002156721,0.0016534867002156721,0.0
NRIP2,0.29388928828181166,0.06951833213515457,0.0014378145219266715,0.0014378145219266715,0.0
NUAK2,0.293098490294752,0.0781452192667146,0.0010783608914450035,0.00100647016534867,7.189072609633358e-05
OLIG1,0.25988497483824585,0.031056793673616103,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
OLIG3,0.29424874191229333,0.07512580877066859,0.002156721782890007,0.0020848310567936736,7.189072609633358e-05
PBX2,0.29640546369518334,0.06930265995686556,0.0020848310567936736,0.00201294033069734,7.189072609633358e-05
PER1,0.2891445003594536,0.05636232925952552,0.0011502516175413372,0.0010783608914450035,7.189072609633358e-05
PER3,0.27742631200575124,0.04478792235801582,0.0007189072609633358,0.0006470165348670022,7.189072609633358e-05
PHB2,0.30647016534867,0.10273184759166068,0.002372393961179008,0.0023005032350826744,7.189072609633358e-05
PHKG2,0.2861250898634076,0.059094176851186196,0.0008626887131560029,0.0008626887131560029,0.0
PJA2,0.2800862688713156,0.05456506110711718,0.0005751258087706686,0.0005751258087706686,0.0
PLEK,0.21063982746225737,0.01732566498921639,0.0002875629043853343,0.0002875629043853343,0.0
PPP1R13L,0.3084831056793674,0.11344356578001438,0.00301941049604601,0.0029475197699496765,7.189072609633358e-05
PRDM1,0.3038102084831057,0.0892882818116463,0.0024442846872753414,0.002372393961179008,7.189072609633358e-05
PSMA6,0.31121495327102805,0.14126527677929548,0.004888569374550683,0.00481667864845435,7.189072609633358e-05
PTBP1,0.30905823148813805,0.13824586628324947,0.004097771387491013,0.004097771387491013,0.0
RAB17,0.27260963335729693,0.03637670740474479,0.0002875629043853343,0.0002875629043853343,0.0
RAB25,0.23860531991373113,0.017757009345794394,0.00043134435657800146,0.00043134435657800146,0.0
RAB33B,0.20402588066139468,0.011430625449317038,0.00021567217828900073,0.00021567217828900073,0.0
RAB3B,0.2548526240115025,0.022861250898634077,0.0006470165348670022,0.0006470165348670022,0.0
RAP2A,0.28547807332854064,0.06132278936017254,0.0007189072609633358,0.0007189072609633358,0.0
RASD2,0.2569374550682962,0.026312005751258086,0.0002875629043853343,0.0002875629043853343,0.0
RASL12,0.23867721063982747,0.018188353702372394,0.00021567217828900073,0.00021567217828900073,0.0
RBM17,0.3107117181883537,0.14363767074047448,0.006254493170381021,0.006254493170381021,0.0
RBM7,0.25988497483824585,0.04529115744069015,0.00043134435657800146,0.0003594536304816679,7.189072609633358e-05
RCOR3,0.30007189072609636,0.07757009345794393,0.002875629043853343,0.002803738317757009,7.189072609633358e-05
RHEBL1,0.2319194823867721,0.017469446441409058,0.00021567217828900073,0.00021567217828900073,0.0
RHOJ,0.2606757728253055,0.03098490294751977,0.0002875629043853343,0.0002875629043853343,0.0
RIPK3,0.3096333572969087,0.13752695902228612,0.0034507548526240116,0.0034507548526240116,0.0
RNF14,0.2936017253774263,0.08188353702372395,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
RPA1,0.3053199137311287,0.10503235082674335,0.002659956865564342,0.0025880661394680087,7.189072609633358e-05
RPS27A,0.29906542056074764,0.0905823148813803,0.0015815959741193387,0.0015815959741193387,0.0
RRAS2,0.28547807332854064,0.04730409777138749,0.0013659237958303378,0.0013659237958303378,0.0
RXRG,0.3128684399712437,0.14464414090582314,0.007620416966211359,0.007548526240115025,7.189072609633358e-05
SARS,0.299352983465133,0.10517613227893602,0.0016534867002156721,0.0016534867002156721,0.0
SET,0.304529115744069,0.11603163191948239,0.0017253774263120058,0.0017253774263120058,0.0
SHC3,0.29352983465133,0.0674335010783609,0.0009345794392523365,0.0008626887131560029,7.189072609633358e-05
SMAD1,0.30970524802300503,0.11962616822429907,0.004313443565780014,0.004313443565780014,0.0
SMAD2,0.3148094895758447,0.17828900071890727,0.005895039539899353,0.005895039539899353,0.0
SMAD5,0.2972681524083393,0.06276060388209921,0.0019410496046010064,0.0019410496046010064,0.0
SMAD6,0.297627606038821,0.09051042415528397,0.0010783608914450035,0.0010783608914450035,0.0
SMAD7,0.31207764198418403,0.13759884974838246,0.0030913012221423434,0.00301941049604601,7.189072609633358e-05
SMYD5,0.2824586628324946,0.05370237239396118,0.00043134435657800146,0.00043134435657800146,0.0
SNAI1,0.305823148813803,0.13206326383896477,0.0013659237958303378,0.0012940330697340044,7.189072609633358e-05
SNF8,0.293314162473041,0.07929547088425593,0.0011502516175413372,0.0010783608914450035,7.189072609633358e-05
SOX30,0.2820273184759166,0.04370956146657081,0.0009345794392523365,0.0009345794392523365,0.0
SSBP3,0.300431344356578,0.08619698058950395,0.0019410496046010064,0.0019410496046010064,0.0
SSX4,0.296764917325665,0.06772106398274623,0.0012940330697340044,0.0012940330697340044,0.0
STX8,0.2821710999281093,0.052839683680805175,0.0006470165348670022,0.0006470165348670022,0.0
TAF6,0.30726096333572966,0.11495327102803739,0.002875629043853343,0.002875629043853343,0.0
TBC1D10B,0.29568655643422,0.06879942487419123,0.00100647016534867,0.00100647016534867,0.0
TEAD3,0.29906542056074764,0.0813803019410496,0.0015815959741193387,0.001509705248023005,7.189072609633358e-05
TFDP1,0.307979870596693,0.13112868439971243,0.002803738317757009,0.002803738317757009,0.0
TGFBR2,0.3106398274622574,0.13436376707404746,0.002659956865564342,0.002659956865564342,0.0
THOC1,0.2837526959022286,0.05276779295470884,0.0008626887131560029,0.0007907979870596693,7.189072609633358e-05
THRB,0.3057512580877067,0.10488856937455068,0.0027318475916606757,0.002659956865564342,7.189072609633358e-05
TREX1,0.29237958303378864,0.07189072609633357,0.0009345794392523365,0.0009345794392523365,0.0
TRIM24,0.30711718188353704,0.11739755571531273,0.00301941049604601,0.00301941049604601,0.0
UBA52,0.31358734723220705,0.15363048166786483,0.01128684399712437,0.011214953271028037,7.189072609633358e-05
UBE2E3,0.27936736161035225,0.0299784327821711,0.0008626887131560029,0.0008626887131560029,0.0
UPK3A,0.2884974838245866,0.05736879942487419,0.0007907979870596693,0.0007907979870596693,0.0
VAMP3,0.2974838245866283,0.06728971962616823,0.0017253774263120058,0.0016534867002156721,7.189072609633358e-05
VAMP4,0.299352983465133,0.07138749101365924,0.001869158878504673,0.0017972681524083393,7.189072609633358e-05
VRK2,0.2867002156721783,0.04708842559309849,0.0006470165348670022,0.0005751258087706686,7.189072609633358e-05
WDR61,0.2672897196261682,0.034363767074047445,0.0008626887131560029,0.0008626887131560029,0.0
WWP1,0.30718907260963335,0.11179007907979871,0.002228612508986341,0.002156721782890007,7.189072609633358e-05
ZBED1,0.299137311286844,0.07620416966211359,0.001869158878504673,0.001869158878504673,0.0
ZBTB44,0.28813803019410494,0.05506829618979152,0.0013659237958303378,0.0013659237958303378,0.0
ZCCHC8,0.30431344356578,0.099784327821711,0.002659956865564342,0.0025880661394680087,7.189072609633358e-05
ZDHHC11,0.29137311286844,0.05772825305535586,0.001509705248023005,0.0014378145219266715,7.189072609633358e-05
ZHX1,0.3122214234363767,0.1445722501797268,0.005751258087706686,0.005751258087706686,0.0
ZIC4,0.28943206326383897,0.05614665708123652,0.00100647016534867,0.00100647016534867,0.0
ZNF20,0.22041696621135873,0.018404025880661395,0.0003594536304816679,0.0003594536304816679,0.0
ZNF32,0.2436376707404745,0.03421998562185478,0.00021567217828900073,0.00021567217828900073,0.0
ZNF414,0.2823867721063983,0.0492451473759885,0.0006470165348670022,0.0006470165348670022,0.0
ZNF606,0.27491013659237956,0.047375988497483826,0.0011502516175413372,0.0011502516175413372,0.0
ZSCAN21,0.2614665708123652,0.037383177570093455,0.0003594536304816679,0.0003594536304816679,0.0
ANKRD1,0.30546369518332134,0.10007189072609633,0.0015815959741193387,0.0015815959741193387,0.0
ANKS1A,0.3057512580877067,0.10905823148813804,0.0034507548526240116,0.0034507548526240116,0.0
ATF6,0.31143062544931704,0.13242271746944645,0.003235082674335011,0.0031631919482386773,7.189072609633358e-05
CLK2,0.2910136592379583,0.05485262401150252,0.0015815959741193387,0.0015815959741193387,0.0
E2F7,0.2674335010783609,0.04938892882818117,0.000503235082674335,0.000503235082674335,0.0
EIF4A2,0.3057512580877067,0.11042415528396837,0.0031631919482386773,0.0031631919482386773,0.0
EIF4H,0.3076923076923077,0.11962616822429907,0.005319913731128684,0.005319913731128684,0.0
EZH1,0.303882099209202,0.09295470884255931,0.002228612508986341,0.002156721782890007,7.189072609633358e-05
FOXP4,0.2811646297627606,0.048598130841121495,0.0006470165348670022,0.0006470165348670022,0.0
HPCA,0.29475197699496763,0.08231488138030194,0.0011502516175413372,0.0010783608914450035,7.189072609633358e-05
KLHL25,0.2869877785765636,0.062257368799424874,0.0012221423436376707,0.0012221423436376707,0.0
LUZP1,0.295255212077642,0.07519769949676491,0.001869158878504673,0.0017972681524083393,7.189072609633358e-05
MAPK8,0.31272465851905107,0.15916606757728252,0.0050323508267433505,0.004960460100647017,7.189072609633358e-05
MT-CO1,0.2974838245866283,0.06700215672178289,0.0020848310567936736,0.0020848310567936736,0.0
MXD1,0.303666427030913,0.10539180445722501,0.0015815959741193387,0.001509705248023005,7.189072609633358e-05
NODAL,0.24601006470165349,0.021854780733285405,0.00043134435657800146,0.0003594536304816679,7.189072609633358e-05
NRIP3,0.2736879942487419,0.044716031631919485,0.0005751258087706686,0.0005751258087706686,0.0
PPP2R1B,0.30014378145219267,0.08037383177570094,0.002659956865564342,0.0025880661394680087,7.189072609633358e-05
PTRH2,0.2850467289719626,0.0685118619698059,0.0008626887131560029,0.0008626887131560029,0.0
RFC5,0.3,0.09734004313443566,0.0019410496046010064,0.0019410496046010064,0.0
RNASEH2C,0.28792235801581595,0.06024442846872753,0.0007907979870596693,0.0007907979870596693,0.0
SMAD4,0.3162473040977714,0.200215672178289,0.00704529115744069,0.006973400431344356,7.189072609633358e-05
SMUG1,0.2826743350107836,0.06369518332135155,0.0007907979870596693,0.0007907979870596693,0.0
SMURF1,0.30524802300503234,0.098705966930266,0.0023005032350826744,0.0023005032350826744,0.0
SNX1,0.26419841840402586,0.03299784327821711,0.00021567217828900073,0.00021567217828900073,0.0
SNX2,0.24184040258806613,0.021423436376707405,0.00014378145219266715,0.00014378145219266715,0.0
SSBP4,0.303450754852624,0.09798705966930266,0.0031631919482386773,0.0031631919482386773,0.0
SUFU,0.301509705248023,0.10381020848310568,0.0017253774263120058,0.0017253774263120058,0.0
TDGF1,0.23429187634795112,0.01588785046728972,0.0003594536304816679,0.0003594536304816679,0.0
TGFBRAP1,0.25298346513299785,0.020920201294033068,0.0002875629043853343,0.0002875629043853343,0.0
TSNAX,0.25312724658519054,0.03723939611790079,0.0003594536304816679,0.0003594536304816679,0.0
ZNF25,0.2764198418404026,0.06261682242990654,0.0002875629043853343,0.0002875629043853343,0.0
ZNF410,0.27936736161035225,0.05226455787203451,0.0007189072609633358,0.0007189072609633358,0.0
ZNF655,0.28274622573687996,0.04370956146657081,0.000503235082674335,0.000503235082674335,0.0
ZNF692,0.2565780014378145,0.041480948957584474,0.0003594536304816679,0.0003594536304816679,0.0
ACVR1C,0.2507548526240115,0.023939611790079078,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
AFF4,0.291157440690151,0.06606757728253056,0.0008626887131560029,0.0008626887131560029,0.0
BMP6,0.2504672897196262,0.018404025880661395,0.00014378145219266715,0.00014378145219266715,0.0
BMPR1B,0.2994248741912293,0.08964773544212797,0.002875629043853343,0.002803738317757009,7.189072609633358e-05
C1QC,0.24723220704529117,0.020201294033069733,0.0003594536304816679,0.0003594536304816679,0.0
CD99L2,0.29424874191229333,0.06498921639108556,0.001869158878504673,0.001869158878504673,0.0
GDF9,0.29223580158159596,0.047016534867002156,0.0013659237958303378,0.0013659237958303378,0.0
GNA12,0.299568655643422,0.0796549245147376,0.002372393961179008,0.0023005032350826744,7.189072609633358e-05
GPBP1,0.29633357296908697,0.07411933860531991,0.0007189072609633358,0.0007189072609633358,0.0
INHA,0.1901509705248023,0.012365204888569374,0.00014378145219266715,0.00014378145219266715,0.0
SYNJ2BP,0.21876347951114306,0.01667864845434939,0.0002875629043853343,0.0002875629043853343,0.0
TGFBR3,0.22372393961179007,0.013299784327821711,0.00014378145219266715,0.00014378145219266715,0.0
UBE2L3,0.31135873472322073,0.14601006470165348,0.0017253774263120058,0.0017253774263120058,0.0
ZEB2,0.27498202731847593,0.040115025161754136,0.0005751258087706686,0.0005751258087706686,0.0
ACVRL1,0.2758447160316319,0.04442846872753415,0.0006470165348670022,0.0005751258087706686,7.189072609633358e-05
APITD1,0.2974838245866283,0.09281092739036664,0.0009345794392523365,0.0009345794392523365,0.0
ASCC1,0.29654924514737596,0.08324946081955428,0.0012221423436376707,0.0012221423436376707,0.0
ASCC3,0.2875629043853343,0.06736161035226455,0.0017253774263120058,0.0017253774263120058,0.0
BMPR1A,0.28763479511143064,0.06836808051761323,0.00100647016534867,0.00100647016534867,0.0
BRD3,0.2677210639827462,0.03925233644859813,0.000503235082674335,0.000503235082674335,0.0
CBX1,0.30071890726096334,0.08339324227174695,0.0013659237958303378,0.0012940330697340044,7.189072609633358e-05
CKM,0.29849029475197697,0.0920920201294033,0.001509705248023005,0.0014378145219266715,7.189072609633358e-05
CRIP2,0.3,0.08303378864126527,0.00201294033069734,0.00201294033069734,0.0
CSDC2,0.29216391085549964,0.0710999281092739,0.0012221423436376707,0.0012221423436376707,0.0
DIS3L,0.24867002156721782,0.032422717469446444,0.0007189072609633358,0.0007189072609633358,0.0
DNMT3A,0.3055355859094177,0.1295470884255931,0.0013659237958303378,0.0013659237958303378,0.0
DYNC1I1,0.2897196261682243,0.05988497483824587,0.0015815959741193387,0.001509705248023005,7.189072609633358e-05
EGFR,0.3170381020848311,0.17872034507548526,0.009345794392523364,0.009345794392523364,0.0
EIF4B,0.3102084831056794,0.13803019410496045,0.007404744787922358,0.007404744787922358,0.0
ETF1,0.297196261682243,0.08655643421998563,0.0033069734004313443,0.003235082674335011,7.189072609633358e-05
EXOSC1,0.2848310567936736,0.05938173975557153,0.0017253774263120058,0.0016534867002156721,7.189072609633358e-05
FAM58A,0.2718907260963336,0.04457225017972682,0.00021567217828900073,0.00021567217828900073,0.0
