gene_sscrofa_wound_up,sscrofa_wound_up_Fraction_sp_less4,sscrofa_wound_up_Fraction_sp_less3,sscrofa_wound_up_Fraction_sp_less2,sscrofa_wound_up_Fraction_sp_1,sscrofa_wound_up_Fraction_sp_0
TBKBP1,0.3749374508542426,0.37086282078776184,0.011652012295374938,0.011652012295374938,0.0
INPP4A,0.3749374508542426,0.3717921223818715,0.008077775394953177,0.008006290656944743,7.14847380084352e-05
FAM46C,0.3749374508542426,0.3726499392379727,0.008435199084995354,0.008435199084995354,0.0
OSBPL10,0.3749374508542426,0.3724354850239474,0.011080134391307455,0.011080134391307455,0.0
NEURL4,0.3749374508542426,0.372864393451998,0.01429694760168704,0.01429694760168704,0.0
TMTC4,0.3749374508542426,0.37379369504610765,0.017942669240117236,0.0178711845021088,7.14847380084352e-05
BRF1,0.3749374508542426,0.37236400028593897,0.014082493387661734,0.014082493387661734,0.0
VPS13D,0.3749374508542426,0.37393666452212454,0.018943455572235327,0.018871970834226894,7.14847380084352e-05
ZFP42,0.3749374508542426,0.3727214239759811,0.013582100221602687,0.013582100221602687,0.0
NECAB3,0.3749374508542426,0.3594967474444206,0.002859389520337408,0.002859389520337408,0.0
ARHGEF17,0.3749374508542426,0.37114875973979555,0.010651225963256844,0.010651225963256844,0.0
CHMP4B,0.3749374508542426,0.3737222103080992,0.019729787690328116,0.019729787690328116,0.0
KRT23,0.3749374508542426,0.35778111373221816,0.004503538494531417,0.004503538494531417,0.0
TTC24,0.3749374508542426,0.37422260347415826,0.016298520265923225,0.016298520265923225,0.0
UQCRC1,0.3749374508542426,0.37436557295017514,0.033883765815998286,0.033883765815998286,0.0
NOL9,0.3749374508542426,0.37086282078776184,0.01129458860533276,0.01129458860533276,0.0
PIK3R5,0.3749374508542426,0.37422260347415826,0.019443848738294373,0.019372364000285937,7.14847380084352e-05
ZNF567,0.3749374508542426,0.36278504539280865,0.005289870612624204,0.005289870612624204,0.0
TTC16,0.3749374508542426,0.3732933018800486,0.014011008649653298,0.014011008649653298,0.0
SCP2,0.3749374508542426,0.3738651797841161,0.020730574022446206,0.020730574022446206,0.0
ZNF775,0.3749374508542426,0.366788190721281,0.005933233254700122,0.005933233254700122,0.0
CORO2B,0.3749374508542426,0.3748659661162342,0.02966616627350061,0.02966616627350061,0.0
OSBPL1A,0.3749374508542426,0.3737222103080992,0.013939523911644864,0.013868039173636429,7.14847380084352e-05
OSBPL9,0.3749374508542426,0.36685967545928944,0.007362928014868825,0.00729144327686039,7.14847380084352e-05
XKR8,0.3749374508542426,0.3562084494960326,0.003145328472371149,0.003145328472371149,0.0
PRR15L,0.3749374508542426,0.35706626635213384,0.003931660590463936,0.003931660590463936,0.0
NCKAP5,0.3749374508542426,0.3670026449353063,0.004932446922582029,0.004932446922582029,0.0
LAMP3,0.3749374508542426,0.3707913360497534,0.012724283365501465,0.012724283365501465,0.0
DOK7,0.3749374508542426,0.3700050039316606,0.010293802273214669,0.010293802273214669,0.0
TMTC1,0.3749374508542426,0.37479448137822574,0.025234112516977627,0.025234112516977627,0.0
URB2,0.3749374508542426,0.36893273286153405,0.006791050110801344,0.006719565372792909,7.14847380084352e-05
TMTC3,0.3749374508542426,0.37465151190220886,0.01858603188219315,0.01858603188219315,0.0
TOR1AIP1,0.3749374508542426,0.36728858388734004,0.006076202730716992,0.006076202730716992,0.0
RILP,0.3749374508542426,0.36321395382085925,0.0076488669669025665,0.007577382228894131,7.14847380084352e-05
CUL9,0.3749374508542426,0.36907570233755094,0.008435199084995354,0.008435199084995354,0.0
RNF144A,0.3749374508542426,0.3691471870755594,0.0072199585388519555,0.0072199585388519555,0.0
CASC4,0.3749374508542426,0.3594252627064122,0.004289084280506112,0.004289084280506112,0.0
PDE11A,0.3749374508542426,0.37407963399814137,0.013510615483594253,0.013510615483594253,0.0
QRFP,0.3749374508542426,0.3599256558724712,0.007434412752877261,0.007434412752877261,0.0
INPP5F,0.3749374508542426,0.37057688183572807,0.010079348059189364,0.010007863321180928,7.14847380084352e-05
JMJD1C,0.3749374508542426,0.37350775609407394,0.01458288655372078,0.014511401815712345,7.14847380084352e-05
COBLL1,0.3749374508542426,0.37193509185788837,0.009507470155121881,0.009507470155121881,0.0
