gene_downregulated.regen,downregulated.regen_Fraction_sp_less4,downregulated.regen_Fraction_sp_less3,downregulated.regen_Fraction_sp_less2,downregulated.regen_Fraction_sp_1,downregulated.regen_Fraction_sp_0
CCDC115,0.05401735194266315,0.01033572236891739,7.544322897019993e-05,7.544322897019993e-05,0.0
CCDC112,0.05356469256884195,0.009053187476423991,7.544322897019993e-05,7.544322897019993e-05,0.0
CCDC113,0.05763862693323274,0.015390418709920785,0.0,0.0,0.0
IPO11,0.04949075820445115,0.0072425499811391925,0.0,0.0,0.0
IPO13,0.05929837797057714,0.02165220671444738,0.00022632968691059977,0.00022632968691059977,0.0
FRG1,0.04956620143342135,0.010637495284798189,0.00022632968691059977,0.00022632968691059977,0.0
MCM10,0.055375330064126746,0.012297246322142588,0.0023387400980761975,0.0023387400980761975,0.0
OR5P3,0.015164089023010184,0.0009053187476423991,0.0,0.0,0.0
OR5P2,0.0009053187476423991,0.0,0.0,0.0,0.0
ATP6V0E1,0.05160316861561675,0.007544322897019992,0.0,0.0,0.0
ATP6V0E2,0.05884571859675594,0.020445115050924178,0.00022632968691059977,0.00022632968691059977,0.0
SIX4,0.05680875141456054,0.016220294228592985,0.00022632968691059977,0.00022632968691059977,0.0
SIX5,0.05816672953602414,0.023613730667672576,0.0012070916635231988,0.0012070916635231988,0.0
SIX6,0.040211241041116556,0.001961523953225198,0.0,0.0,0.0
SIX1,0.046473029045643155,0.007016220294228593,0.0,0.0,0.0
SIX2,0.04179554884949076,0.0053564692568841945,0.0,0.0,0.0
SIX3,0.0,0.0,0.0,0.0,0.0
UQCRC2,0.055149000377216144,0.008298755186721992,7.544322897019993e-05,7.544322897019993e-05,0.0
XPNPEP1,0.05462089777442475,0.013278008298755186,0.00015088645794039985,0.00015088645794039985,0.0
UQCRC1,0.05982648057336854,0.030856280648811768,0.001131648434552999,0.001131648434552999,0.0
GGCX,0.03900414937759336,0.0017351942663145982,7.544322897019993e-05,0.0,7.544322897019993e-05
RETSAT,0.056733308185590345,0.011844586948321387,0.00015088645794039985,0.00015088645794039985,0.0
KHDRBS1,0.058091286307053944,0.025348924933987174,0.0007544322897019992,0.0007544322897019992,0.0
KHDRBS3,0.05899660505469634,0.024820822331195775,0.0005281026027913995,0.0005281026027913995,0.0
GGCT,0.04013579781214636,0.003998491135420596,0.0,0.0,0.0
LHCGR,0.05401735194266315,0.01886080724254998,7.544322897019993e-05,7.544322897019993e-05,0.0
OR1Q1,0.0,0.0,0.0,0.0,0.0
BOP1,0.05590343266691814,0.015692191625801585,0.0003017729158807997,0.0003017729158807997,0.0
GJA1,0.05816672953602414,0.021953979630328177,0.0007544322897019992,0.0007544322897019992,0.0
GJA3,0.0,0.0,0.0,0.0,0.0
GJA8,0.04639758581667296,0.0027159562429271973,0.00015088645794039985,0.00015088645794039985,0.0
KDM3B,0.05778951339117314,0.018408147868728783,0.0006789890607317993,0.0006789890607317993,0.0
KDM3A,0.05718596755941154,0.02021878536401358,0.00045265937382119953,0.00045265937382119953,0.0
EIF2B4,0.05401735194266315,0.01018483591097699,7.544322897019993e-05,7.544322897019993e-05,0.0
EIF2B5,0.055073557148245945,0.01048660882685779,0.0003017729158807997,0.0003017729158807997,0.0
EIF2B2,0.04307808374198416,0.001961523953225198,0.0,0.0,0.0
EIF2B3,0.058091286307053944,0.016672953602414182,7.544322897019993e-05,7.544322897019993e-05,0.0
EIF2B1,0.05258393059222935,0.013127121840814786,0.00045265937382119953,0.00045265937382119953,0.0
QPRT,0.055149000377216144,0.008298755186721992,7.544322897019993e-05,7.544322897019993e-05,0.0
IFT140,0.06058091286307054,0.03372312334967937,0.0021878536401357977,0.0021878536401357977,0.0
TMEM14C,0.05824217276499434,0.022255752546208978,0.00022632968691059977,0.00022632968691059977,0.0
TMEM14A,0.05394190871369295,0.006488117691437194,0.0,0.0,0.0
CFHR3,0.0,0.0,0.0,0.0,0.0
CFHR1,0.0,0.0,0.0,0.0,0.0
LRSAM1,0.025273481705016976,0.000980761976612599,0.0,0.0,0.0
CFHR5,0.03379856657864957,0.0018106374952847981,0.0003017729158807997,0.0003017729158807997,0.0
TMEM147,0.05499811391927575,0.00943040362127499,0.00022632968691059977,0.00022632968691059977,0.0
TMEM145,0.056733308185590345,0.014107883817427386,0.0003017729158807997,0.0003017729158807997,0.0
TMEM143,0.04941531497548095,0.004677480196152395,7.544322897019993e-05,7.544322897019993e-05,0.0
TMEM141,0.06080724254998114,0.034326669181440964,0.0014334213504337986,0.0014334213504337986,0.0
TMEM140,0.06005281026027914,0.023689173896642775,0.0005281026027913995,0.0005281026027913995,0.0
RTKN2,0.06035458317615994,0.02881931346661637,0.0023387400980761975,0.0023387400980761975,0.0
FAM32A,0.056657864956620146,0.016144850999622783,0.0,0.0,0.0
ZMAT3,0.02987551867219917,0.0016597510373443983,0.0,0.0,0.0
ZMAT2,0.046473029045643155,0.002866842700867597,0.0,0.0,0.0
ZMAT5,0.04700113164843455,0.0035458317615993966,0.0,0.0,0.0
ZMAT4,0.05680875141456054,0.013504337985665787,0.00015088645794039985,0.00015088645794039985,0.0
MYBL1,0.051829498302527345,0.009128630705394191,0.00022632968691059977,0.00022632968691059977,0.0
SMOC2,0.06103357223689174,0.037495284798189366,0.008223311957751792,0.008223311957751792,0.0
MYBL2,0.06118445869483214,0.03802338740098076,0.004073934364390796,0.004073934364390796,0.0
C11orf16,0.05122595247076575,0.004602036967182196,0.0,0.0,0.0
CADPS,0.05688419464353074,0.012674462466993587,0.0006035458317615994,0.0006035458317615994,0.0
TARS,0.05220671444737835,0.005733685401735194,7.544322897019993e-05,7.544322897019993e-05,0.0
TUFM,0.06065635609204074,0.03477932855526217,0.001131648434552999,0.001131648434552999,0.0
MAMSTR,0.05914749151263674,0.02014334213504338,0.0006789890607317993,0.0006789890607317993,0.0
CPPED1,0.05205582798943795,0.01101471142964919,0.00022632968691059977,0.00022632968691059977,0.0
SRPX2,0.05944926442851754,0.02964918898528857,0.0058845718596755945,0.005809128630705394,7.544322897019993e-05
MBNL1,0.06148623161071294,0.04081478687287816,0.004149377593360996,0.004149377593360996,0.0
MBNL3,0.058694832138815545,0.024443606186344776,0.0006789890607317993,0.0006789890607317993,0.0
A1BG,0.04760467748019615,0.004677480196152395,0.0,0.0,0.0
LYRM1,0.04918898528857035,0.005130139569973595,0.0,0.0,0.0
C16orf74,0.05982648057336854,0.023311957751791776,0.0006789890607317993,0.0006789890607317993,0.0
LYRM4,0.05597887589588835,0.014409656733308185,0.00015088645794039985,0.00015088645794039985,0.0
HABP4,0.06125990192380234,0.03870237646171256,0.0027159562429271973,0.0027159562429271973,0.0
HABP2,0.03726895511127876,0.0017351942663145982,0.0,0.0,0.0
NDRG1,0.05620520558279894,0.017578272350056583,0.0006035458317615994,0.0006035458317615994,0.0
NDRG2,0.05650697849867974,0.014183327046397586,0.0,0.0,0.0
NDRG3,0.056054319124858545,0.012372689551112788,0.00022632968691059977,0.00022632968691059977,0.0
SRSF5,0.058015843078083745,0.01946435307431158,0.0008298755186721991,0.0008298755186721991,0.0
SRSF4,0.05688419464353074,0.017276499434175783,0.00015088645794039985,0.00015088645794039985,0.0
SRSF7,0.054092795171633345,0.00935496039230479,0.0,0.0,0.0
SRSF6,0.05861938890984534,0.017201056205205584,0.000980761976612599,0.000980761976612599,0.0
SRSF1,0.056129762353828744,0.016823840060354582,0.0003772161448509996,0.0003772161448509996,0.0
SRSF3,0.056356092040739346,0.01991701244813278,0.0003017729158807997,0.0003017729158807997,0.0
SRSF2,0.053791022255752545,0.01116559788758959,0.0,0.0,0.0
SRSF9,0.06050546963410034,0.03410033949453037,0.0017351942663145982,0.0017351942663145982,0.0
CISD2,0.05854394568087514,0.024594492644285176,0.0006035458317615994,0.0006035458317615994,0.0
CISD3,0.05831761599396454,0.01916258015843078,0.0005281026027913995,0.0005281026027913995,0.0
CISD1,0.05952470765748774,0.025499811391927574,0.0006035458317615994,0.0006035458317615994,0.0
CLNS1A,0.05582798943794794,0.012674462466993587,0.0,0.0,0.0
ZNF581,0.053413806110901546,0.0077706525839305925,0.00015088645794039985,0.00015088645794039985,0.0
ZNF580,0.057336854017351946,0.018785364013579782,0.0003772161448509996,0.0003772161448509996,0.0
ZNF582,0.05982648057336854,0.027989437947944174,0.0015088645794039985,0.0015088645794039985,0.0
TIPARP,0.05092417955488495,0.007846095812900793,0.0003772161448509996,0.0003772161448509996,0.0
ZNF584,0.05265937382119955,0.008902301018483591,0.0,0.0,0.0
ZNF587,0.058015843078083745,0.016144850999622783,0.00015088645794039985,0.00015088645794039985,0.0
ZER1,0.05884571859675594,0.016974726518294982,0.00045265937382119953,0.00045265937382119953,0.0
PPAPDC1A,0.04692568841946435,0.003847604677480196,0.0,0.0,0.0
FAM160B1,0.056657864956620146,0.016823840060354582,7.544322897019993e-05,7.544322897019993e-05,0.0
TSSK6,0.056054319124858545,0.013655224443606187,7.544322897019993e-05,7.544322897019993e-05,0.0
TSSK4,0.05167861184458695,0.008600528102602792,0.00022632968691059977,0.00022632968691059977,0.0
ZNF326,0.055375330064126746,0.011391927574500188,0.0003017729158807997,0.0003017729158807997,0.0
SRF,0.06027913994718974,0.027989437947944174,0.002640513013956997,0.002640513013956997,0.0
TSSK3,0.052131271218408146,0.007695209354960392,0.00022632968691059977,0.00022632968691059977,0.0
SRI,0.03990946812523576,0.0034703885326291964,0.0,0.0,0.0
ZNF329,0.05726141078838174,0.017125612976235383,0.0008298755186721991,0.0008298755186721991,0.0
SRM,0.04194643530743116,0.0018106374952847981,0.0,0.0,0.0
SRR,0.054092795171633345,0.008374198415692192,7.544322897019993e-05,7.544322897019993e-05,0.0
EIF2AK1,0.05975103734439834,0.02972463221425877,0.001961523953225198,0.001886080724254998,7.544322897019993e-05
EIF2AK3,0.05024519049415315,0.005658242172764994,7.544322897019993e-05,7.544322897019993e-05,0.0
EIF2AK2,0.05522444360618634,0.015239532251980385,0.00022632968691059977,0.00022632968691059977,0.0
EIF2AK4,0.046095812900792156,0.007619766125990192,0.0,0.0,0.0
FAM136A,0.06027913994718974,0.03032817804602037,0.0015088645794039985,0.0015088645794039985,0.0
PLAUR,0.058694832138815545,0.02693323274236137,0.0021878536401357977,0.0021878536401357977,0.0
SLCO1B1,0.03379856657864957,0.0018106374952847981,0.0003017729158807997,0.0003017729158807997,0.0
SLCO1B3,0.0,0.0,0.0,0.0,0.0
LOX,0.06012825348924934,0.03176159939645417,0.008449641644662392,0.008449641644662392,0.0
TIMM17B,0.054092795171633345,0.008902301018483591,7.544322897019993e-05,7.544322897019993e-05,0.0
TIMM17A,0.058694832138815545,0.01750282912108638,0.0003772161448509996,0.0003772161448509996,0.0
PIGA,0.04526593738211995,0.004602036967182196,0.0,0.0,0.0
PIGB,0.05597887589588835,0.013730667672576385,7.544322897019993e-05,7.544322897019993e-05,0.0
PIGC,0.05152772538664655,0.008147868728781591,0.00015088645794039985,0.00015088645794039985,0.0
PIGF,0.05560165975103734,0.012674462466993587,0.0,0.0,0.0
PIGG,0.058694832138815545,0.021576763485477178,0.0013579781214635986,0.0013579781214635986,0.0
PIGH,0.02912108638249717,0.0006035458317615994,0.0,0.0,0.0
PIGK,0.05816672953602414,0.023161071293851376,0.0003017729158807997,0.0003017729158807997,0.0
PIGL,0.056733308185590345,0.016295737457563183,0.00045265937382119953,0.00045265937382119953,0.0
PIGM,0.05794039984911354,0.017427385892116183,0.0003772161448509996,0.0003772161448509996,0.0
PIGN,0.05937382119954734,0.022783855149000377,0.0006789890607317993,0.0006789890607317993,0.0
PIGO,0.06043002640513014,0.026857789513391173,0.0012070916635231988,0.0012070916635231988,0.0
PIGP,0.05952470765748774,0.022255752546208978,0.0003772161448509996,0.0003772161448509996,0.0
PIGQ,0.05967559411542814,0.025575254620897773,0.0003772161448509996,0.0003772161448509996,0.0
PIGR,0.05794039984911354,0.015843078083741986,0.0008298755186721991,0.0008298755186721991,0.0
PIGS,0.05748774047529234,0.017050169747265184,0.0003772161448509996,0.0003772161448509996,0.0
PIGT,0.033270463975858165,0.0009053187476423991,0.0,0.0,0.0
PIGU,0.05469634100339495,0.011618257261410789,7.544322897019993e-05,7.544322897019993e-05,0.0
PIGV,0.05688419464353074,0.014183327046397586,7.544322897019993e-05,7.544322897019993e-05,0.0
PIGW,0.05620520558279894,0.014560543191248585,0.0003772161448509996,0.0003772161448509996,0.0
PIGX,0.008374198415692192,0.0,0.0,0.0,0.0
ELAC2,0.053791022255752545,0.008977744247453791,0.0,0.0,0.0
PUF60,0.05122595247076575,0.0053564692568841945,7.544322897019993e-05,7.544322897019993e-05,0.0
NTRK1,0.024669935873255375,0.0007544322897019992,0.0,0.0,0.0
NTRK2,0.058393059222934744,0.024217276499434177,0.0009053187476423991,0.0009053187476423991,0.0
NTRK3,0.05929837797057714,0.030705394190871368,0.0017351942663145982,0.0017351942663145982,0.0
SAP18,0.05960015088645794,0.024217276499434177,0.00045265937382119953,0.00045265937382119953,0.0
NKRF,0.0,0.0,0.0,0.0,0.0
ATG2A,0.037872500943040364,0.0015088645794039985,7.544322897019993e-05,7.544322897019993e-05,0.0
ATG2B,0.05469634100339495,0.01086382497170879,0.0006035458317615994,0.0006035458317615994,0.0
GPR3,0.02957374575631837,0.001131648434552999,0.0,0.0,0.0
GPR1,0.05228215767634855,0.007091663523198793,7.544322897019993e-05,7.544322897019993e-05,0.0
GPR6,0.05552621652206714,0.01101471142964919,0.00015088645794039985,0.00015088645794039985,0.0
GPR4,0.05824217276499434,0.023764617125612977,0.001131648434552999,0.001131648434552999,0.0
C1orf35,0.05892116182572614,0.02285929837797058,0.00045265937382119953,0.00045265937382119953,0.0
PTOV1,0.06005281026027914,0.02829121086382497,0.0007544322897019992,0.0007544322897019992,0.0
LPPR4,0.056356092040739346,0.015993964541682382,0.00022632968691059977,0.00022632968691059977,0.0
LPPR3,0.03281780460203697,0.0009053187476423991,0.0,0.0,0.0
LPPR2,0.05824217276499434,0.015616748396831385,0.0003017729158807997,0.0003017729158807997,0.0
TPRKB,0.03470388532629196,0.001886080724254998,0.0,0.0,0.0
HNF4G,0.058091286307053944,0.02014334213504338,0.0005281026027913995,0.0005281026027913995,0.0
HNF4A,0.04443606186344776,0.003923047906450396,7.544322897019993e-05,7.544322897019993e-05,0.0
ASPHD2,0.05922293474160694,0.024896265560165973,0.00022632968691059977,0.00022632968691059977,0.0
HELLS,0.06035458317615994,0.026027913994718974,0.003017729158807997,0.003017729158807997,0.0
AKAP17A,0.05937382119954734,0.023311957751791776,0.0009053187476423991,0.0009053187476423991,0.0
PDILT,0.018106374952847983,0.0006789890607317993,7.544322897019993e-05,7.544322897019993e-05,0.0
HDHD3,0.06080724254998114,0.03168615616748397,0.0015843078083741984,0.0015843078083741984,0.0
HDHD2,0.06027913994718974,0.02761222180309317,0.0005281026027913995,0.0005281026027913995,0.0
MBL2,0.03349679366276877,0.0018106374952847981,0.0003017729158807997,0.0003017729158807997,0.0
TCEB3C,0.0,0.0,0.0,0.0,0.0
TCEB3B,0.0,0.0,0.0,0.0,0.0
MLH3,0.057035081101471145,0.016371180686533385,0.0009053187476423991,0.0009053187476423991,0.0
CRY1,0.04141833270463976,0.005054696341003395,7.544322897019993e-05,0.0,7.544322897019993e-05
MLH1,0.05303658996605055,0.007091663523198793,0.0,0.0,0.0
LRP5L,0.056733308185590345,0.012976235382874388,0.0003772161448509996,0.0003772161448509996,0.0
KIAA0556,0.06027913994718974,0.024820822331195775,0.0003772161448509996,0.0003772161448509996,0.0
CRYM,0.03040362127499057,0.001056205205582799,7.544322897019993e-05,7.544322897019993e-05,0.0
SULT1A3,0.05620520558279894,0.017125612976235383,0.00022632968691059977,0.00015088645794039985,7.544322897019993e-05
PRLHR,0.019766125990192382,0.0006789890607317993,0.0,0.0,0.0
WEE1,0.05454545454545454,0.015692191625801585,0.00022632968691059977,0.00022632968691059977,0.0
PPP4R1,0.05831761599396454,0.021274990569596378,0.0005281026027913995,0.0005281026027913995,0.0
AKAP4,0.0,0.0,0.0,0.0,0.0
AKAP5,0.045492267069030555,0.002036967182195398,0.0,0.0,0.0
AKAP6,0.06201433421350434,0.037570728027159564,0.0029422859298377972,0.0029422859298377972,0.0
AKAP7,0.052810260279139945,0.008072425499811391,0.00015088645794039985,7.544322897019993e-05,7.544322897019993e-05
AKAP1,0.056733308185590345,0.017955488494907582,0.0005281026027913995,0.0005281026027913995,0.0
AKAP2,0.06103357223689174,0.034854771784232366,0.006940777065258393,0.006940777065258393,0.0
AKAP3,0.04368162957374576,0.002640513013956997,0.0,0.0,0.0
AKAP8,0.05356469256884195,0.008977744247453791,0.00045265937382119953,0.0003772161448509996,7.544322897019993e-05
AKAP9,0.056054319124858545,0.01086382497170879,0.00015088645794039985,0.00015088645794039985,0.0
EIF2A,0.052131271218408146,0.005431912485854395,0.0,0.0,0.0
TMEM99,0.05424368162957375,0.00943040362127499,0.0,0.0,0.0
PMFBP1,0.055073557148245945,0.013881554130516786,0.00015088645794039985,0.00015088645794039985,0.0
OVGP1,0.03983402489626556,0.002866842700867597,0.0,0.0,0.0
CETN3,0.05499811391927575,0.012372689551112788,0.0003772161448509996,0.0003772161448509996,0.0
CETN2,0.05967559411542814,0.02995096190116937,0.000980761976612599,0.000980761976612599,0.0
LTC4S,0.05364013579781215,0.01848359109769898,0.0006035458317615994,0.0006035458317615994,0.0
PCLO,0.06110901546586194,0.02912108638249717,0.0005281026027913995,0.0005281026027913995,0.0
UCK1,0.05560165975103734,0.014409656733308185,7.544322897019993e-05,7.544322897019993e-05,0.0
UCK2,0.03968313843832516,0.0024896265560165973,7.544322897019993e-05,0.0,7.544322897019993e-05
PHRF1,0.053112033195020746,0.01018483591097699,7.544322897019993e-05,7.544322897019993e-05,0.0
